onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.851	0.585	IniUF	13	n/a	func/u015.bmp
1.3140	0.0	n/a	btnR	n/a	1.314	n/a
3.0560	0.812	0.447	ImmUF	14	n/a	func/u015.bmp
4.0340	0.0	n/a	btnR	n/a	0.978	n/a
6.3640	0.915	0.58	IniUF	13	n/a	func/u012.bmp
7.2340	0.0	n/a	btnR	n/a	0.87	n/a
9.6040	0.94	0.514	IniUF	13	n/a	func/u007.bmp
10.3580	0.0	n/a	btnL	n/a	0.754	n/a
12.8280	0.985	0.515	IniUF	13	n/a	func/u013.bmp
13.5810	0.0	n/a	btnR	n/a	0.753	n/a
16.1190	0.951	0.54	ImmUF	14	n/a	func/u013.bmp
16.8250	0.0	n/a	btnR	n/a	0.706	n/a
19.4760	0.975	0.595	IniFF	5	n/a	func/f005.bmp
20.4530	0.0	n/a	btnR	n/a	0.977	n/a
22.7340	0.882	0.503	ImmFF	6	n/a	func/f005.bmp
23.7880	0.0	n/a	btnL	n/a	1.054	n/a
25.9910	0.951	0.587	IniSF	17	n/a	func/s009.bmp
27.0840	0.0	n/a	btnR	n/a	1.093	n/a
49.3430	0.867	0.588	IniUF	13	n/a	func/u006.bmp
50.2450	0.0	n/a	btnL	n/a	0.902	n/a
52.5000	0.996	0.523	DelUF	15	n/a	func/u012.bmp
53.3090	0.0	n/a	btnR	n/a	0.809	n/a
55.7070	0.994	0.416	IniFF	5	n/a	func/f004.bmp
56.4900	0.0	n/a	btnR	n/a	0.783	n/a
59.0310	0.838	0.565	ImmFF	6	n/a	func/f004.bmp
59.8120	0.0	n/a	btnR	n/a	0.781	n/a
62.0550	0.871	0.414	DelUF	15	n/a	func/u007.bmp
63.0080	0.0	n/a	btnL	n/a	0.953	n/a
65.1280	0.921	0.403	IniSF	17	n/a	func/s005.bmp
66.0270	0.0	n/a	btnL	n/a	0.899	n/a
68.2350	0.867	0.406	IniSF	17	n/a	func/s002.bmp
69.2320	0.0	n/a	btnR	n/a	0.997	n/a
71.2760	0.945	0.417	ImmSF	18	n/a	func/s002.bmp
72.0880	0.0	n/a	btnR	n/a	0.812	n/a
74.5660	0.885	0.572	IniFF	5	n/a	func/f008.bmp
75.2710	0.0	n/a	btnR	n/a	0.705	n/a
77.6890	0.993	0.47	DelSF	19	n/a	func/s009.bmp
78.4150	0.0	n/a	btnL	n/a	0.726	n/a
80.8630	0.89	0.407	IniFF	5	n/a	func/f013.bmp
81.7990	0.0	n/a	btnR	n/a	0.936	n/a
84.0040	0.945	0.483	DelUF	15	n/a	func/u006.bmp
84.8070	0.0	n/a	btnL	n/a	0.803	n/a
87.2110	0.826	0.477	IniUF	13	n/a	func/u005.bmp
88.1120	0.0	n/a	btnL	n/a	0.901	n/a
90.2510	0.922	0.448	ImmUF	14	n/a	func/u005.bmp
90.9240	0.0	n/a	btnL	n/a	0.673	n/a
93.4250	0.812	0.463	IniSF	17	n/a	func/s001.bmp
94.2890	0.0	n/a	btnR	n/a	0.864	n/a
96.5150	0.998	0.507	ImmSF	18	n/a	func/s001.bmp
97.2140	0.0	n/a	btnL	n/a	0.699	n/a
99.7890	0.904	0.506	DelSF	19	n/a	func/s005.bmp
100.8400	0.0	n/a	btnL	n/a	1.051	n/a
102.9620	0.94	0.497	IniUF	13	n/a	func/u011.bmp
103.8510	0.0	n/a	btnL	n/a	0.889	n/a
106.1530	0.923	0.47	IniSF	17	n/a	func/s011.bmp
107.1560	0.0	n/a	btnR	n/a	1.003	n/a
109.3440	0.947	0.501	ImmSF	18	n/a	func/s011.bmp
110.2850	0.0	n/a	btnR	n/a	0.941	n/a
112.6170	0.96	0.563	DelFF	7	n/a	func/f008.bmp
113.5000	0.0	n/a	btnR	n/a	0.883	n/a
135.9190	0.88	0.546	IniUF	13	n/a	func/u003.bmp
136.6130	0.0	n/a	btnL	n/a	0.694	n/a
139.0430	0.932	0.475	DelFF	7	n/a	func/f013.bmp
139.8200	0.0	n/a	btnR	n/a	0.777	n/a
142.1340	0.951	0.4	IniFF	5	n/a	func/f015.bmp
142.9020	0.0	n/a	btnL	n/a	0.768	n/a
145.4240	0.82	0.573	IniSF	17	n/a	func/s010.bmp
146.2760	0.0	n/a	btnL	n/a	0.852	n/a
148.5140	0.815	0.497	ImmSF	18	n/a	func/s010.bmp
149.3400	0.0	n/a	btnL	n/a	0.826	n/a
151.6040	0.844	0.51	IniSF	17	n/a	func/s004.bmp
152.3330	0.0	n/a	btnR	n/a	0.729	n/a
154.7780	0.951	0.567	ImmSF	18	n/a	func/s004.bmp
155.5290	0.0	n/a	btnR	n/a	0.751	n/a
157.9860	0.902	0.501	DelUF	15	n/a	func/u011.bmp
158.7960	0.0	n/a	btnL	n/a	0.81	n/a
161.2420	0.978	0.573	IniUF	13	n/a	func/u001.bmp
162.0120	0.0	n/a	btnL	n/a	0.77	n/a
164.4830	0.889	0.496	IniUF	13	n/a	func/u002.bmp
165.0830	0.0	n/a	btnR	n/a	0.6	n/a
167.5900	0.885	0.446	DelUF	15	n/a	func/u003.bmp
168.3900	0.0	n/a	btnL	n/a	0.8	n/a
170.7470	0.869	0.515	IniUF	13	n/a	func/u009.bmp
171.3970	0.0	n/a	btnL	n/a	0.65	n/a
173.8370	0.938	0.457	ImmUF	14	n/a	func/u009.bmp
174.5070	0.0	n/a	btnL	n/a	0.67	n/a
177.1450	0.827	0.59	DelFF	7	n/a	func/f015.bmp
178.2000	0.0	n/a	btnL	n/a	1.055	n/a
180.3520	0.986	0.558	IniFF	5	n/a	func/f001.bmp
180.9400	0.0	n/a	btnR	n/a	0.588	n/a
183.6590	0.81	0.559	IniFF	5	n/a	func/f011.bmp
184.3050	0.0	n/a	btnR	n/a	0.646	n/a
186.7170	0.802	0.485	ImmFF	6	n/a	func/f011.bmp
187.2790	0.0	n/a	btnR	n/a	0.562	n/a
209.7000	0.882	0.416	IniFF	5	n/a	func/f010.bmp
210.6440	0.0	n/a	btnR	n/a	0.944	n/a
212.8070	0.93	0.454	DelUF	15	n/a	func/u001.bmp
213.6900	0.0	n/a	btnL	n/a	0.883	n/a
216.0310	0.812	0.523	IniFF	5	n/a	func/f014.bmp
216.8660	0.0	n/a	btnR	n/a	0.835	n/a
219.1050	0.831	0.495	DelUF	15	n/a	func/u002.bmp
219.9450	0.0	n/a	btnR	n/a	0.84	n/a
222.2950	0.908	0.594	IniUF	13	n/a	func/u008.bmp
223.7730	0.0	n/a	btnL	n/a	1.478	n/a
225.5190	0.889	0.539	ImmUF	14	n/a	func/u008.bmp
226.6740	0.0	n/a	btnL	n/a	1.155	n/a
228.6930	0.951	0.404	IniSF	17	n/a	func/s014.bmp
229.4510	0.0	n/a	btnL	n/a	0.758	n/a
231.8660	0.832	0.459	ImmSF	18	n/a	func/s014.bmp
232.6130	0.0	n/a	btnL	n/a	0.747	n/a
234.8730	0.997	0.414	DelFF	7	n/a	func/f001.bmp
235.6880	0.0	n/a	btnL	n/a	0.815	n/a
238.1810	0.872	0.542	IniSF	17	n/a	func/s015.bmp
239.2630	0.0	n/a	btnR	n/a	1.082	n/a
241.3380	0.877	0.502	IniFF	5	n/a	func/f003.bmp
242.0350	0.0	n/a	btnL	n/a	0.697	n/a
244.5780	0.912	0.588	ImmFF	6	n/a	func/f003.bmp
245.3380	0.0	n/a	btnL	n/a	0.76	n/a
247.6680	0.946	0.402	DelFF	7	n/a	func/f010.bmp
248.5300	0.0	n/a	btnR	n/a	0.862	n/a
250.8090	0.832	0.431	IniSF	17	n/a	func/s007.bmp
251.7180	0.0	n/a	btnR	n/a	0.909	n/a
253.9320	0.82	0.525	ImmSF	18	n/a	func/s007.bmp
254.6750	0.0	n/a	btnR	n/a	0.743	n/a
257.1060	0.811	0.573	DelFF	7	n/a	func/f014.bmp
257.7250	0.0	n/a	btnR	n/a	0.619	n/a
260.1130	0.968	0.422	IniSF	17	n/a	func/s012.bmp
260.9230	0.0	n/a	btnL	n/a	0.81	n/a
263.2530	0.954	0.408	ImmSF	18	n/a	func/s012.bmp
264.1790	0.0	n/a	btnR	n/a	0.926	n/a
266.4600	0.89	0.469	IniFF	5	n/a	func/f006.bmp
267.2910	0.0	n/a	btnR	n/a	0.831	n/a
289.6290	0.951	0.49	IniFF	5	n/a	func/f007.bmp
290.4480	0.0	n/a	btnR	n/a	0.819	n/a
292.9360	0.857	0.591	ImmFF	6	n/a	func/f007.bmp
293.6440	0.0	n/a	btnR	n/a	0.708	n/a
296.1100	0.959	0.54	DelSF	19	n/a	func/s015.bmp
296.9470	0.0	n/a	btnL	n/a	0.837	n/a
299.2830	0.895	0.44	IniUF	13	n/a	func/u010.bmp
300.4900	0.0	n/a	btnL	n/a	1.207	n/a
302.4570	0.876	0.513	IniFF	5	n/a	func/f009.bmp
303.1260	0.0	n/a	btnR	n/a	0.669	n/a
305.6640	0.909	0.56	ImmFF	6	n/a	func/f009.bmp
306.2370	0.0	n/a	btnR	n/a	0.573	n/a
308.8050	0.858	0.453	IniUF	13	n/a	func/u016.bmp
309.5420	0.0	n/a	btnR	n/a	0.737	n/a
311.9280	0.816	0.485	IniSF	17	n/a	func/s008.bmp
312.6970	0.0	n/a	btnR	n/a	0.769	n/a
314.9520	1.0	0.443	ImmSF	18	n/a	func/s008.bmp
315.9160	0.0	n/a	btnR	n/a	0.964	n/a
318.2260	0.831	0.513	DelFF	7	n/a	func/f006.bmp
318.9800	0.0	n/a	btnR	n/a	0.754	n/a
321.2490	0.957	0.426	IniFF	5	n/a	func/f016.bmp
322.0090	0.0	n/a	btnL	n/a	0.76	n/a
324.5400	0.979	0.566	IniUF	13	n/a	func/u014.bmp
325.4300	0.0	n/a	btnL	n/a	0.89	n/a
327.7300	0.949	0.436	ImmUF	14	n/a	func/u014.bmp
328.5930	0.0	n/a	btnL	n/a	0.863	n/a
330.8870	0.906	0.437	DelUF	15	n/a	func/u010.bmp
331.7320	0.0	n/a	btnL	n/a	0.845	n/a
334.0610	0.938	0.5	IniSF	17	n/a	func/s016.bmp
334.8360	0.0	n/a	btnR	n/a	0.775	n/a
337.1850	0.94	0.41	ImmSF	18	n/a	func/s016.bmp
337.8110	0.0	n/a	btnR	n/a	0.626	n/a
340.4920	0.918	0.584	IniSF	17	n/a	func/s006.bmp
341.7600	0.0	n/a	btnR	n/a	1.268	n/a
343.5990	0.926	0.425	DelUF	15	n/a	func/u016.bmp
344.3260	0.0	n/a	btnR	n/a	0.727	n/a
346.7730	0.877	0.48	IniFF	5	n/a	func/f002.bmp
348.1560	0.0	n/a	btnR	n/a	1.383	n/a
369.9740	0.844	0.544	IniUF	13	n/a	func/u004.bmp
370.6220	0.0	n/a	btnL	n/a	0.648	n/a
373.0310	0.857	0.444	ImmUF	14	n/a	func/u004.bmp
373.6480	0.0	n/a	btnL	n/a	0.617	n/a
376.1710	0.962	0.506	DelFF	7	n/a	func/f016.bmp
376.8790	0.0	n/a	btnL	n/a	0.708	n/a
379.4790	0.985	0.578	IniFF	5	n/a	func/f012.bmp
380.3490	0.0	n/a	btnL	n/a	0.87	n/a
382.7530	0.894	0.519	IniSF	17	n/a	func/s013.bmp
383.5990	0.0	n/a	btnR	n/a	0.846	n/a
385.9430	0.85	0.528	IniSF	17	n/a	func/s003.bmp
386.9300	0.0	n/a	btnL	n/a	0.987	n/a
388.9510	0.83	0.401	ImmSF	18	n/a	func/s003.bmp
389.5540	0.0	n/a	btnL	n/a	0.603	n/a
392.0570	0.993	0.506	DelSF	19	n/a	func/s006.bmp
393.1480	0.0	n/a	btnR	n/a	1.091	n/a
