onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.898	0.418	IniSF	17	7.0	0.696	func/s082.bmp
3.124	0.808	0.465	ImmSF	18	7.0	0.55	func/s082.bmp
6.231	0.869	0.409	IniSF	17	4.0	1.004	func/s095.bmp
9.455	0.905	0.571	IniUF	13	7.0	0.789	func/u094.bmp
12.595	0.845	0.464	ImmUF	14	7.0	0.553	func/u094.bmp
15.752	0.96	0.539	IniUF	13	7.0	0.723	func/u097.bmp
19.026	0.815	0.543	ImmUF	14	7.0	0.537	func/u097.bmp
22.133	0.859	0.519	IniFF	5	7.0	0.868	func/f088.bmp
25.206	0.831	0.413	IniSF	17	4.0	0.79	func/s086.bmp
48.358	0.965	0.527	IniFF	5	4.0	0.715	func/f090.bmp
51.682	0.937	0.6	DelSF	19	4.0	0.93	func/s095.bmp
54.839	0.856	0.445	IniFF	5	7.0	0.813	func/f092.bmp
58.03	0.828	0.561	ImmFF	6	7.0	0.679	func/f092.bmp
61.203	0.959	0.579	IniSF	17	4.0	0.85	func/s089.bmp
64.377	0.826	0.422	IniUF	13	7.0	1.576	func/u093.bmp
67.517	0.825	0.54	ImmUF	14	7.0	0.568	func/u093.bmp
70.591	0.894	0.471	DelFF	7	4.0	0.763	func/f088.bmp
73.831	0.964	0.578	IniSF	17	4.0	0.841	func/s083.bmp
77.156	0.831	0.598	DelSF	19	4.0	0.665	func/s086.bmp
80.229	0.807	0.443	IniUF	13	7.0	1.292	func/u084.bmp
83.369	0.999	0.558	DelFF	7	4.0	0.766	func/f090.bmp
86.71	0.863	0.567	IniUF	13	7.0	0.877	func/u088.bmp
89.934	0.961	0.594	ImmUF	14	7.0	0.539	func/u088.bmp
93.241	0.888	0.579	IniFF	5	7.0	0.798	func/f095.bmp
96.499	0.841	0.599	ImmFF	6	7.0	0.651	func/f095.bmp
99.539	0.82	0.426	DelSF	19	4.0	0.802	func/s089.bmp
102.646	0.872	0.534	IniUF	13	4.0	1.019	func/u090.bmp
105.753	0.929	0.455	ImmUF	14	4.0	0.635	func/u090.bmp
129.004	0.986	0.526	IniFF	5	7.0	0.866	func/f083.bmp
132.161	0.972	0.409	DelSF	19	4.0	0.715	func/s083.bmp
135.402	0.953	0.466	IniUF	13	7.0	1.109	func/u086.bmp
138.609	0.809	0.498	DelUF	15	7.0	1.327	func/u084.bmp
141.666	0.899	0.478	IniSF	17	7.0	1.368	func/s097.bmp
144.773	0.86	0.44	IniUF	13	4.0	0.694	func/u082.bmp
147.88	0.973	0.478	IniFF	5	7.0	0.919	func/f096.bmp
151.154	0.981	0.52	ImmFF	6	7.0	0.933	func/f096.bmp
154.512	0.892	0.596	IniSF	17	7.0	0.902	func/s094.bmp
157.568	0.809	0.4	ImmSF	18	7.0	0.852	func/s094.bmp
160.708	0.857	0.555	DelFF	7	7.0	1.471	func/f083.bmp
163.815	0.905	0.471	IniUF	13	7.0	0.98	func/u087.bmp
167.089	0.818	0.59	DelUF	15	4.0	0.951	func/u086.bmp
170.146	0.907	0.476	IniUF	13	7.0	0.952	func/u085.bmp
173.286	0.81	0.454	ImmUF	14	7.0	0.686	func/u085.bmp
176.41	0.859	0.536	DelSF	19	7.0	0.906	func/s097.bmp
179.484	0.906	0.446	IniUF	13	4.0	0.958	func/u092.bmp
182.657	0.853	0.498	DelUF	15	4.0	0.868	func/u082.bmp
185.764	0.868	0.488	IniFF	5	7.0	1.09	func/f091.bmp
188.938	0.864	0.54	ImmFF	6		0.0	func/f091.bmp
212.073	0.808	0.492	IniSF	17	4.0	0.856	func/s096.bmp
215.247	0.978	0.599	IniFF	5	7.0	0.854	func/f087.bmp
218.554	0.897	0.557	ImmFF	6	7.0	0.596	func/f087.bmp
221.778	0.968	0.562	DelUF	15	4.0	0.959	func/u087.bmp
224.985	0.81	0.472	IniUF	13	4.0	0.705	func/u096.bmp
228.042	0.823	0.478	ImmUF	14	4.0	0.605	func/u096.bmp
231.115	0.991	0.419	IniFF	5	4.0	0.82	func/f086.bmp
234.456	0.887	0.577	ImmFF	6	4.0	0.647	func/f086.bmp
237.563	0.851	0.45	DelUF	15	4.0	0.836	func/u092.bmp
240.72	0.905	0.541	IniFF	5	7.0	0.683	func/f097.bmp
243.86	0.921	0.462	ImmFF	6	7.0	0.587	func/f097.bmp
247.017	0.858	0.46	IniFF	5	7.0	0.797	func/f089.bmp
250.225	0.848	0.571	DelSF	19	4.0	1.106	func/s096.bmp
253.432	0.86	0.585	IniSF	17	4.0	1.012	func/s088.bmp
256.472	0.867	0.417	IniSF	17	7.0	1.002	func/s087.bmp
259.595	0.837	0.495	IniUF	13	7.0	1.081	func/u089.bmp
262.736	0.843	0.53	ImmUF	14	7.0	0.986	func/u089.bmp
265.943	0.877	0.595	IniFF	5	7.0	1.038	func/f093.bmp
269.133	0.888	0.537	ImmFF	6	7.0	0.663	func/f093.bmp
292.252	0.983	0.439	IniSF	17	4.0	0.709	func/s090.bmp
295.542	0.92	0.542	ImmSF	18	4.0	0.592	func/s090.bmp
298.766	0.867	0.52	DelFF	7	7.0	0.721	func/f089.bmp
301.957	0.97	0.559	IniFF	5	7.0	0.754	func/f082.bmp
305.164	0.922	0.483	ImmFF	6	7.0	0.538	func/f082.bmp
308.404	0.99	0.541	DelSF	19	7.0	0.749	func/s088.bmp
311.645	0.9	0.472	IniUF	13	4.0	0.817	func/u095.bmp
314.719	0.96	0.417	ImmUF	14	4.0	0.853	func/u095.bmp
317.942	0.814	0.491	DelSF	19	4.0	1.005	func/s087.bmp
320.982	0.905	0.435	IniSF	17	4.0	0.74	func/s093.bmp
324.156	0.803	0.492	IniSF	17	7.0	0.755	func/s084.bmp
327.28	0.941	0.548	IniFF	5	7.0	1.094	func/f085.bmp
330.554	0.928	0.556	IniFF	5	7.0	0.873	func/f084.bmp
333.711	0.808	0.46	ImmFF	6	7.0	1.294	func/f084.bmp
336.701	0.966	0.402	IniSF	17	7.0	0.973	func/s085.bmp
339.874	0.898	0.436	ImmSF	18	7.0	0.775	func/s085.bmp
342.965	0.993	0.419	IniSF	17	4.0	0.81	func/s092.bmp
346.155	0.931	0.432	DelSF	19	4.0	0.639	func/s093.bmp
369.307	1.0	0.449	IniFF	5	4.0	0.675	func/f094.bmp
372.597	0.801	0.531	DelSF	19	7.0	0.785	func/s084.bmp
375.704	0.848	0.544	IniUF	13	7.0	0.645	func/u083.bmp
378.762	0.801	0.451	ImmUF	14	7.0	0.923	func/u083.bmp
381.818	0.909	0.496	DelFF	7	4.0	0.733	func/f085.bmp
384.958	0.897	0.455	IniUF	13	4.0	0.875	func/u091.bmp
388.182	0.849	0.562	IniSF	17	7.0	0.864	func/s091.bmp
