onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.88	0.466	IniSF	17.0	n/a	func/s080.bmp
0.875	0.0	n/a	btnR	n/a	0.875	n/a
3.174	0.823	0.525	IniSF	17.0	n/a	func/s069.bmp
4.086	0.0	n/a	btnR	n/a	0.912	n/a
6.398	0.965	0.52	IniUF	13.0	n/a	func/u077.bmp
7.238	0.0	n/a	btnR	n/a	0.84	n/a
9.739	0.846	0.584	IniFF	5.0	n/a	func/f078.bmp
10.422	0.0	n/a	btnR	n/a	0.683	n/a
12.829	0.866	0.461	IniFF	5.0	n/a	func/f073.bmp
13.563	0.0	n/a	btnL	n/a	0.734	n/a
16.003	0.969	0.536	ImmFF	6.0	n/a	func/f073.bmp
16.59	0.0	n/a	btnL	n/a	0.587	n/a
19.327	0.93	0.595	IniFF	5.0	n/a	func/f066.bmp
20.0	0.0	n/a	btnR	n/a	0.673	n/a
22.434	0.86	0.413	DelSF	19.0	n/a	func/s080.bmp
23.257	0.0	n/a	btnR	n/a	0.823	n/a
25.524	0.977	0.456	IniUF	13.0	n/a	func/u069.bmp
26.154	0.0	n/a	btnL	n/a	0.63	n/a
28.831	0.82	0.559	DelSF	19.0	n/a	func/s069.bmp
29.51	0.0	n/a	btnR	n/a	0.679	n/a
51.883	0.915	0.442	IniSF	17.0	n/a	func/s070.bmp
52.742	0.0	n/a	btnL	n/a	0.859	n/a
55.023	0.947	0.466	ImmSF	18.0	n/a	func/s070.bmp
55.716	0.0	n/a	btnL	n/a	0.693	n/a
58.297	0.915	0.555	DelUF	15.0	n/a	func/u077.bmp
59.118	0.0	n/a	btnR	n/a	0.821	n/a
61.454	1.0	0.483	IniUF	13.0	n/a	func/u080.bmp
62.261	0.0	n/a	btnR	n/a	0.807	n/a
64.661	0.898	0.443	ImmUF	14.0	n/a	func/u080.bmp
65.409	0.0	n/a	btnR	n/a	0.748	n/a
67.835	0.972	0.509	DelFF	7.0	n/a	func/f078.bmp
68.566	0.0	n/a	btnL	n/a	0.731	n/a
71.142	0.933	0.555	IniFF	5.0	n/a	func/f068.bmp
71.942	0.0	n/a	btnR	n/a	0.8	n/a
74.299	0.947	0.466	ImmFF	6.0	n/a	func/f068.bmp
74.854	0.0	n/a	btnR	n/a	0.555	n/a
77.473	0.921	0.452	IniSF	17.0	n/a	func/s066.bmp
79.148	0.0	n/a	btnR	n/a	1.675	n/a
80.613	0.915	0.438	DelFF	7.0	n/a	func/f066.bmp
81.425	0.0	n/a	btnR	n/a	0.812	n/a
83.787	0.966	0.492	IniFF	5.0	n/a	func/f075.bmp
84.418	0.0	n/a	btnR	n/a	0.631	n/a
87.061	0.957	0.54	ImmFF	6.0	n/a	func/f075.bmp
87.661	0.0	n/a	btnR	n/a	0.6	n/a
90.368	0.973	0.58	DelUF	15.0	n/a	func/u069.bmp
91.138	0.0	n/a	btnL	n/a	0.77	n/a
93.709	0.894	0.579	IniSF	17.0	n/a	func/s075.bmp
95.355	0.0	n/a	btnR	n/a	1.646	n/a
96.95	0.893	0.571	ImmSF	18.0	n/a	func/s075.bmp
97.643	0.0	n/a	btnR	n/a	0.693	n/a
100.057	0.913	0.438	IniFF	5.0	n/a	func/f067.bmp
101.096	0.0	n/a	btnR	n/a	1.039	n/a
103.164	0.809	0.423	ImmFF	6.0	n/a	func/f067.bmp
103.711	0.0	n/a	btnR	n/a	0.547	n/a
106.321	0.895	0.57	IniUF	13.0	n/a	func/u078.bmp
106.957	0.0	n/a	btnL	n/a	0.636	n/a
109.545	0.844	0.562	ImmUF	14.0	n/a	func/u078.bmp
110.195	0.0	n/a	btnL	n/a	0.65	n/a
132.746	0.981	0.581	IniSF	17.0	n/a	func/s068.bmp
133.765	0.0	n/a	btnR	n/a	1.019	n/a
136.037	0.819	0.542	DelSF	19.0	n/a	func/s066.bmp
136.994	0.0	n/a	btnL	n/a	0.957	n/a
139.144	0.878	0.532	IniFF	5.0	n/a	func/f069.bmp
139.834	0.0	n/a	btnR	n/a	0.69	n/a
142.351	0.906	0.565	IniSF	17.0	n/a	func/s081.bmp
143.079	0.0	n/a	btnL	n/a	0.728	n/a
145.458	0.967	0.421	ImmSF	18.0	n/a	func/s081.bmp
146.03	0.0	n/a	btnL	n/a	0.572	n/a
148.648	0.805	0.451	IniUF	13.0	n/a	func/u079.bmp
149.467	0.0	n/a	btnL	n/a	0.819	n/a
151.672	0.849	0.441	IniUF	13.0	n/a	func/u068.bmp
152.613	0.0	n/a	btnR	n/a	0.941	n/a
154.795	0.96	0.506	ImmUF	14.0	n/a	func/u068.bmp
155.602	0.0	n/a	btnR	n/a	0.807	n/a
158.019	0.883	0.497	IniUF	13.0	n/a	func/u065.bmp
159.153	0.0	n/a	btnR	n/a	1.134	n/a
161.176	0.829	0.511	ImmUF	14.0	n/a	func/u065.bmp
161.761	0.0	n/a	btnR	n/a	0.585	n/a
164.333	0.828	0.555	DelSF	19.0	n/a	func/s068.bmp
165.096	0.0	n/a	btnL	n/a	0.763	n/a
167.407	0.824	0.47	IniFF	5.0	n/a	func/f080.bmp
168.347	0.0	n/a	btnR	n/a	0.94	n/a
170.531	0.872	0.534	ImmFF	6.0	n/a	func/f080.bmp
171.18	0.0	n/a	btnR	n/a	0.649	n/a
173.687	0.93	0.516	DelFF	7.0	n/a	func/f069.bmp
174.579	0.0	n/a	btnR	n/a	0.892	n/a
176.961	0.912	0.571	IniUF	13.0	n/a	func/u067.bmp
177.577	0.0	n/a	btnL	n/a	0.616	n/a
180.235	0.914	0.583	IniUF	13.0	n/a	func/u072.bmp
181.0	0.0	n/a	btnR	n/a	0.765	n/a
183.509	0.974	0.585	ImmUF	14.0	n/a	func/u072.bmp
184.132	0.0	n/a	btnR	n/a	0.623	n/a
186.817	0.964	0.563	DelUF	15.0	n/a	func/u079.bmp
187.918	0.0	n/a	btnR	n/a	1.101	n/a
190.041	0.836	0.498	IniSF	17.0	n/a	func/s067.bmp
190.736	0.0	n/a	btnL	n/a	0.695	n/a
213.175	0.8	0.531	IniUF	13.0	n/a	func/u074.bmp
213.92	0.0	n/a	btnL	n/a	0.745	n/a
216.299	0.892	0.564	ImmUF	14.0	n/a	func/u074.bmp
216.883	0.0	n/a	btnL	n/a	0.584	n/a
219.474	0.961	0.517	IniFF	5.0	n/a	func/f077.bmp
220.1	0.0	n/a	btnR	n/a	0.626	n/a
222.73	0.948	0.528	IniSF	17.0	n/a	func/s077.bmp
223.429	0.0	n/a	btnL	n/a	0.699	n/a
225.971	0.863	0.524	ImmSF	18.0	n/a	func/s077.bmp
226.628	0.0	n/a	btnL	n/a	0.657	n/a
229.111	0.823	0.51	DelUF	15.0	n/a	func/u067.bmp
229.81	0.0	n/a	btnL	n/a	0.699	n/a
232.352	0.839	0.586	IniSF	17.0	n/a	func/s071.bmp
233.237	0.0	n/a	btnR	n/a	0.885	n/a
235.475	0.903	0.508	IniUF	13.0	n/a	func/u073.bmp
236.154	0.0	n/a	btnL	n/a	0.679	n/a
238.649	0.964	0.502	ImmUF	14.0	n/a	func/u073.bmp
239.354	0.0	n/a	btnL	n/a	0.705	n/a
241.806	0.891	0.432	DelSF	19.0	n/a	func/s067.bmp
242.618	0.0	n/a	btnL	n/a	0.812	n/a
244.946	0.905	0.453	IniFF	5.0	n/a	func/f072.bmp
245.685	0.0	n/a	btnR	n/a	0.739	n/a
248.137	0.872	0.514	IniSF	17.0	n/a	func/s065.bmp
248.959	0.0	n/a	btnL	n/a	0.822	n/a
251.31	0.847	0.524	DelFF	7.0	n/a	func/f077.bmp
252.139	0.0	n/a	btnR	n/a	0.829	n/a
254.467	0.976	0.548	IniFF	5.0	n/a	func/f079.bmp
255.345	0.0	n/a	btnR	n/a	0.878	n/a
257.658	0.881	0.445	IniFF	5.0	n/a	func/f065.bmp
258.731	0.0	n/a	btnL	n/a	1.073	n/a
260.865	0.816	0.567	ImmFF	6.0	n/a	func/f065.bmp
261.601	0.0	n/a	btnL	n/a	0.736	n/a
263.939	0.871	0.498	DelSF	19.0	n/a	func/s071.bmp
265.158	0.0	n/a	btnR	n/a	1.219	n/a
267.012	0.81	0.423	IniSF	17.0	n/a	func/s079.bmp
267.464	0.0	n/a	btnL	n/a	0.452	n/a
290.097	0.874	0.479	IniSF	17.0	n/a	func/s074.bmp
290.866	0.0	n/a	btnR	n/a	0.769	n/a
293.17	0.985	0.425	DelFF	7.0	n/a	func/f072.bmp
293.939	0.0	n/a	btnR	n/a	0.769	n/a
296.528	0.88	0.579	IniFF	5.0	n/a	func/f071.bmp
297.4	0.0	n/a	btnR	n/a	0.872	n/a
299.718	0.849	0.539	DelSF	19.0	n/a	func/s065.bmp
300.517	0.0	n/a	btnL	n/a	0.799	n/a
302.758	0.964	0.432	IniUF	13.0	n/a	func/u081.bmp
303.838	0.0	n/a	btnR	n/a	1.08	n/a
305.999	0.84	0.516	ImmUF	14.0	n/a	func/u081.bmp
307.143	0.0	n/a	btnR	n/a	1.144	n/a
309.022	0.886	0.405	DelFF	7.0	n/a	func/f079.bmp
309.949	0.0	n/a	btnR	n/a	0.927	n/a
312.146	0.902	0.465	IniFF	5.0	n/a	func/f081.bmp
313.082	0.0	n/a	btnL	n/a	0.936	n/a
315.303	0.948	0.495	ImmFF	6.0	n/a	func/f081.bmp
315.965	0.0	n/a	btnL	n/a	0.662	n/a
318.527	0.843	0.497	IniFF	5.0	n/a	func/f070.bmp
319.375	0.0	n/a	btnL	n/a	0.848	n/a
321.651	0.842	0.505	ImmFF	6.0	n/a	func/f070.bmp
324.858	0.973	0.599	DelSF	19.0	n/a	func/s079.bmp
325.885	0.0	n/a	btnL	n/a	1.027	n/a
328.098	0.882	0.485	IniSF	17.0	n/a	func/s078.bmp
328.73	0.0	n/a	btnL	n/a	0.632	n/a
331.222	0.988	0.469	DelSF	19.0	n/a	func/s074.bmp
331.936	0.0	n/a	btnR	n/a	0.714	n/a
334.462	0.814	0.47	IniFF	5.0	n/a	func/f074.bmp
335.434	0.0	n/a	btnR	n/a	0.972	n/a
337.453	0.815	0.417	ImmFF	6.0	n/a	func/f074.bmp
340.509	0.955	0.47	DelFF	7.0	n/a	func/f071.bmp
341.24	0.0	n/a	btnR	n/a	0.731	n/a
343.833	0.915	0.599	IniUF	13.0	n/a	func/u066.bmp
344.726	0.0	n/a	btnL	n/a	0.893	n/a
347.024	0.997	0.5	IniSF	17.0	n/a	func/s072.bmp
347.855	0.0	n/a	btnL	n/a	0.831	n/a
350.314	0.991	0.524	ImmSF	18.0	n/a	func/s072.bmp
351.209	0.0	n/a	btnR	n/a	0.895	n/a
373.533	0.948	0.419	IniSF	17.0	n/a	func/s073.bmp
374.369	0.0	n/a	btnL	n/a	0.836	n/a
376.723	0.913	0.472	ImmSF	18.0	n/a	func/s073.bmp
377.489	0.0	n/a	btnL	n/a	0.766	n/a
379.847	0.992	0.439	IniUF	13.0	n/a	func/u071.bmp
383.105	0.995	0.501	DelSF	19.0	n/a	func/s078.bmp
384.016	0.0	n/a	btnL	n/a	0.911	n/a
386.361	0.831	0.49	IniUF	13.0	n/a	func/u070.bmp
387.019	0.0	n/a	btnL	n/a	0.658	n/a
389.552	0.933	0.592	IniUF	13.0	n/a	func/u075.bmp
390.478	0.0	n/a	btnR	n/a	0.926	n/a
392.675	0.902	0.43	ImmUF	14.0	n/a	func/u075.bmp
393.542	0.0	n/a	btnR	n/a	0.867	n/a
395.833	0.859	0.493	DelUF	15.0	n/a	func/u066.bmp
396.626	0.0	n/a	btnL	n/a	0.793	n/a
