onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.938	0.511	IniFF	5	7	0.639	func/f140.bmp
3.157	0.939	0.41	IniFF	5	4	0.819	func/f139.bmp
6.431	0.937	0.461	ImmFF	6	4	0.547	func/f139.bmp
9.721	0.879	0.578	IniSF	17	7	0.728	func/s133.bmp
12.795	0.855	0.425	ImmSF	18	7	0.601	func/s133.bmp
15.985	0.845	0.546	IniUF	13	7	0.683	func/u144.bmp
19.126	0.873	0.49	IniFF	5	4	0.902	func/f137.bmp
22.199	0.869	0.402	IniUF	13	7	0.744	func/u135.bmp
25.256	0.935	0.421	DelFF	7	7	0.624	func/f140.bmp
48.491	0.83	0.519	IniFF	5	7	0.732	func/f142.bmp
51.615	0.873	0.534	ImmFF	6	7	0.575	func/f142.bmp
54.805	0.897	0.51	IniSF	17	7	0.781	func/s132.bmp
57.912	0.986	0.42	IniFF	5	7	0.934	func/f132.bmp
61.169	0.901	0.504	DelUF	15	7	0.96	func/u144.bmp
64.276	0.954	0.438	IniUF	13	7	0.742	func/u142.bmp
67.517	0.951	0.514	ImmUF	14	7	1.034	func/u142.bmp
70.657	0.828	0.43	DelFF	7	7	1.166	func/f137.bmp
73.697	0.81	0.442	IniUF	13	4	0.778	func/u140.bmp
76.737	0.833	0.461	ImmUF	14	4	0.766	func/u140.bmp
79.828	0.866	0.496	DelUF	15	7	0.868	func/u135.bmp
82.884	0.841	0.43	IniFF	5	4	1.199	func/f146.bmp
86.092	0.851	0.587	ImmFF	6	4	0.806	func/f146.bmp
89.215	0.993	0.511	IniFF	5	7	0.765	func/f145.bmp
92.506	0.842	0.521	DelSF	19	7	0.967	func/s132.bmp
95.546	0.815	0.423	IniSF	17	4	0.969	func/s137.bmp
98.67	0.969	0.536	ImmSF	18	4	0.685	func/s137.bmp
101.81	0.907	0.414	DelFF	7	7	0.706	func/f132.bmp
105.0	0.873	0.491	IniUF	13	7	0.701	func/u132.bmp
108.208	0.829	0.553	ImmUF	14	7	0.608	func/u132.bmp
131.326	0.961	0.501	IniFF	5	7	0.68	func/f134.bmp
134.483	0.852	0.405	IniSF	17	7	0.775	func/s143.bmp
137.523	0.868	0.421	ImmSF	18	7	0.566	func/s143.bmp
140.563	0.889	0.406	IniUF	13	4	0.963	func/u136.bmp
143.703	0.822	0.472	ImmUF	14	4	0.714	func/u136.bmp
146.827	0.975	0.525	DelFF	7	7	0.749	func/f145.bmp
150.017	0.979	0.448	IniSF	17	7	0.692	func/s139.bmp
153.308	0.903	0.543	ImmSF	18	4	0.795	func/s139.bmp
156.515	0.821	0.548	IniUF	13	7	0.781	func/u146.bmp
159.539	0.858	0.432	ImmUF	14	7	0.754	func/u146.bmp
162.646	0.935	0.464	IniFF	5	4	0.83	func/f135.bmp
165.886	0.853	0.546	DelFF	7	7	0.699	func/f134.bmp
168.926	0.829	0.412	IniSF	17	4	0.752	func/s145.bmp
172.117	0.802	0.591	IniUF	13	7	0.776	func/u143.bmp
175.157	0.88	0.478	IniUF	13	7	0.75	func/u133.bmp
178.214	0.91	0.402	ImmUF	14	7	1.052	func/u133.bmp
181.404	0.906	0.505	IniFF	5	4	0.996	func/f133.bmp
184.661	0.988	0.583	ImmFF	6	4	0.647	func/f133.bmp
207.896	0.89	0.432	IniFF	5	4	1.009	func/f136.bmp
211.104	0.96	0.539	ImmFF	6	4	0.706	func/f136.bmp
214.344	0.833	0.513	DelFF	7	4	0.747	func/f135.bmp
217.351	0.855	0.416	IniUF	13	7	0.734	func/u145.bmp
220.424	0.85	0.449	DelSF	19	4	0.954	func/s145.bmp
223.448	0.917	0.41	IniFF	5	7	0.673	func/f141.bmp
226.605	0.8	0.481	DelUF	15	7	0.641	func/u143.bmp
229.678	0.935	0.44	IniSF	17	7	0.922	func/s138.bmp
232.919	0.959	0.536	ImmSF	18	7	0.724	func/s138.bmp
236.093	0.938	0.448	IniSF	17	4	0.693	func/s135.bmp
239.383	0.949	0.571	IniFF	5	7	0.755	func/f138.bmp
242.607	0.877	0.51	IniSF	17	7	1.276	func/s136.bmp
245.697	0.992	0.445	DelUF	15	7	0.863	func/u145.bmp
248.955	0.903	0.501	IniSF	17	7	1.85	func/s134.bmp
252.178	0.9	0.563	DelFF	7	7	1.088	func/f141.bmp
255.269	0.901	0.432	IniSF	17	4	0.736	func/s146.bmp
258.392	0.819	0.452	IniFF	5	7	0.648	func/f143.bmp
261.449	0.829	0.468	DelSF	19	4	0.95	func/s135.bmp
264.589	0.891	0.543	IniUF	13	7	0.694	func/u138.bmp
267.78	0.834	0.52	DelFF	7	7	0.688	func/f138.bmp
290.898	0.919	0.511	IniFF	5	7	0.872	func/f144.bmp
294.139	0.833	0.566	ImmFF	6	7	0.583	func/f144.bmp
297.279	0.849	0.539	DelSF	19	7	0.84	func/s136.bmp
300.369	0.988	0.474	IniUF	13	7	0.693	func/u141.bmp
303.626	0.976	0.496	ImmUF	14	7	0.544	func/u141.bmp
306.884	0.877	0.505	DelSF	19	7	0.733	func/s134.bmp
309.991	0.886	0.465	IniUF	13	7	0.595	func/u139.bmp
313.214	0.861	0.581	DelSF	19	4	0.76	func/s146.bmp
316.405	0.879	0.556	IniUF	13	7	0.6	func/u137.bmp
319.462	0.895	0.417	ImmUF	14	7	0.545	func/u137.bmp
322.669	0.964	0.537	DelFF	7	7	0.783	func/f143.bmp
325.859	0.806	0.461	IniFF	5	4	0.774	func/f131.bmp
329.0	0.929	0.552	ImmFF	6	4	0.66	func/f131.bmp
332.274	0.913	0.579	DelUF	15	7	0.834	func/u138.bmp
335.531	0.866	0.572	IniUF	13	7	0.787	func/u134.bmp
338.621	0.946	0.46	IniSF	17	7	1.305	func/s141.bmp
341.845	0.896	0.496	IniSF	17	4	0.693	func/s131.bmp
344.952	0.917	0.441	ImmSF	18	4	0.697	func/s131.bmp
348.226	0.902	0.589	DelUF	15	7	0.718	func/u139.bmp
371.361	0.918	0.463	IniSF	17	7	0.816	func/s144.bmp
374.501	0.957	0.459	ImmSF	18	7	0.63	func/s144.bmp
377.675	0.915	0.446	IniSF	17	7	0.622	func/s140.bmp
380.865	0.815	0.504	IniUF	13	7	0.694	func/u131.bmp
383.972	0.814	0.531	ImmUF	14	7	0.517	func/u131.bmp
386.996	0.966	0.443	DelUF	15	7	0.712	func/u134.bmp
390.203	0.911	0.456	IniSF	17	4	0.785	func/s142.bmp
393.36	0.999	0.471	ImmSF	18	4	0.762	func/s142.bmp
396.567	0.913	0.438	DelSF	19	7	0.92	func/s141.bmp
