onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.875	0.44	IniUF	13	n/a	func/u031.bmp
0.8460	0.0	n/a	btnR	n/a	0.846	n/a
3.1230	0.945	0.481	IniSF	17	n/a	func/s020.bmp
4.0440	0.0	n/a	btnL	n/a	0.921	n/a
6.4140	0.949	0.45	IniUF	13	n/a	func/u027.bmp
7.1200	0.0	n/a	btnL	n/a	0.706	n/a
9.6380	0.895	0.503	ImmUF	14	n/a	func/u027.bmp
10.2190	0.0	n/a	btnL	n/a	0.581	n/a
12.7780	0.937	0.446	IniFF	5	n/a	func/f024.bmp
13.6380	0.0	n/a	btnL	n/a	0.86	n/a
15.9350	0.982	0.449	ImmFF	6	n/a	func/f024.bmp
16.6920	0.0	n/a	btnR	n/a	0.757	n/a
19.1420	0.951	0.414	IniSF	17	n/a	func/s023.bmp
19.8740	0.0	n/a	btnR	n/a	0.732	n/a
22.3000	0.913	0.451	ImmSF	18	n/a	func/s023.bmp
22.9240	0.0	n/a	btnR	n/a	0.624	n/a
25.3900	0.877	0.414	IniFF	5	n/a	func/f030.bmp
26.0280	0.0	n/a	btnR	n/a	0.638	n/a
28.6130	0.912	0.577	DelUF	15	n/a	func/u031.bmp
29.4550	0.0	n/a	btnL	n/a	0.842	n/a
51.8820	0.872	0.557	IniFF	5	n/a	func/f020.bmp
52.6930	0.0	n/a	btnR	n/a	0.811	n/a
54.9720	0.815	0.435	ImmFF	6	n/a	func/f020.bmp
55.6580	0.0	n/a	btnR	n/a	0.686	n/a
58.1290	0.98	0.579	DelSF	19	n/a	func/s020.bmp
58.9890	0.0	n/a	btnR	n/a	0.86	n/a
61.2860	0.812	0.408	IniFF	5	n/a	func/f023.bmp
62.0280	0.0	n/a	btnL	n/a	0.742	n/a
64.4430	0.909	0.582	IniSF	17	n/a	func/s030.bmp
65.2940	0.0	n/a	btnR	n/a	0.851	n/a
67.6500	0.954	0.475	IniUF	13	n/a	func/u020.bmp
68.5080	0.0	n/a	btnL	n/a	0.858	n/a
70.7910	0.839	0.41	IniFF	5	n/a	func/f022.bmp
71.6600	0.0	n/a	btnR	n/a	0.869	n/a
73.9480	0.897	0.546	DelFF	7	n/a	func/f030.bmp
74.6900	0.0	n/a	btnR	n/a	0.742	n/a
77.2050	0.933	0.567	IniFF	5	n/a	func/f019.bmp
78.1030	0.0	n/a	btnR	n/a	0.898	n/a
80.3960	0.883	0.468	IniUF	13	n/a	func/u019.bmp
81.6470	0.0	n/a	btnR	n/a	1.251	n/a
83.5190	0.958	0.48	ImmUF	14	n/a	func/u019.bmp
84.2400	0.0	n/a	btnR	n/a	0.721	n/a
