onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.826	0.575	IniUF	13.0	n/a	func/u059.bmp
1.262	0.0	n/a	btnL	n/a	1.262	n/a
3.04	0.856	0.442	ImmUF	14.0	n/a	func/u059.bmp
4.296	0.0	n/a	btnL	n/a	1.256	n/a
6.364	0.887	0.6	IniUF	13.0	n/a	func/u051.bmp
8.462	0.0	n/a	btnL	n/a	2.098	n/a
9.605	0.902	0.582	IniFF	5.0	n/a	func/f062.bmp
10.541	0.0	n/a	btnR	n/a	0.936	n/a
12.812	0.991	0.541	IniSF	17.0	n/a	func/s054.bmp
14.053	0.0	n/a	btnR	n/a	1.241	n/a
16.036	0.899	0.459	ImmSF	18.0	n/a	func/s054.bmp
17.177	0.0	n/a	btnR	n/a	1.141	n/a
19.209	0.86	0.507	IniUF	13.0	n/a	func/u064.bmp
20.207	0.0	n/a	btnR	n/a	0.998	n/a
22.316	0.986	0.468	IniSF	17.0	n/a	func/s057.bmp
23.613	0.0	n/a	btnR	n/a	1.297	n/a
25.49	0.866	0.43	IniFF	5.0	n/a	func/f060.bmp
27.534	0.0	n/a	btnL	n/a	2.044	n/a
28.664	0.82	0.54	ImmFF	6.0	n/a	func/f060.bmp
29.87	0.0	n/a	btnR	n/a	1.206	n/a
31.854	0.955	0.598	DelUF	15.0	n/a	func/u051.bmp
33.141	0.0	n/a	btnL	n/a	1.287	n/a
55.072	0.909	0.472	IniFF	5.0	n/a	func/f054.bmp
56.403	0.0	n/a	btnR	n/a	1.331	n/a
58.212	0.858	0.454	ImmFF	6.0	n/a	func/f054.bmp
58.819	0.0	n/a	btnR	n/a	0.607	n/a
61.42	0.903	0.578	DelFF	7.0	n/a	func/f062.bmp
63.087	0.0	n/a	btnL	n/a	1.667	n/a
64.61	0.959	0.524	IniUF	13.0	n/a	func/u063.bmp
65.612	0.0	n/a	btnL	n/a	1.002	n/a
67.867	0.809	0.521	ImmUF	14.0	n/a	func/u063.bmp
68.719	0.0	n/a	btnL	n/a	0.852	n/a
71.041	0.85	0.598	IniFF	5.0	n/a	func/f056.bmp
71.994	0.0	n/a	btnL	n/a	0.953	n/a
74.198	0.864	0.537	DelUF	15.0	n/a	func/u064.bmp
75.855	0.0	n/a	btnR	n/a	1.657	n/a
77.388	0.994	0.563	IniSF	17.0	n/a	func/s053.bmp
78.342	0.0	n/a	btnR	n/a	0.954	n/a
80.712	0.969	0.567	ImmSF	18.0	n/a	func/s053.bmp
81.756	0.0	n/a	btnR	n/a	1.044	n/a
84.02	0.99	0.569	DelSF	19.0	n/a	func/s057.bmp
85.254	0.0	n/a	btnR	n/a	1.234	n/a
87.31	0.874	0.527	IniFF	5.0	n/a	func/f049.bmp
88.545	0.0	n/a	btnR	n/a	1.235	n/a
90.417	0.962	0.459	ImmFF	6.0	n/a	func/f049.bmp
91.658	0.0	n/a	btnR	n/a	1.241	n/a
93.558	0.809	0.41	IniSF	17.0	n/a	func/s049.bmp
95.135	0.0	n/a	btnR	n/a	1.577	n/a
96.631	0.874	0.494	IniFF	5.0	n/a	func/f050.bmp
97.706	0.0	n/a	btnL	n/a	1.075	n/a
99.689	0.897	0.418	IniUF	13.0	n/a	func/u053.bmp
101.146	0.0	n/a	btnR	n/a	1.457	n/a
102.895	0.891	0.547	DelFF	7.0	n/a	func/f056.bmp
104.139	0.0	n/a	btnL	n/a	1.244	n/a
106.102	0.8	0.543	IniSF	17.0	n/a	func/s050.bmp
107.247	0.0	n/a	btnL	n/a	1.145	n/a
109.209	0.863	0.547	ImmSF	18.0	n/a	func/s050.bmp
109.993	0.0	n/a	btnL	n/a	0.784	n/a
132.444	0.863	0.597	IniSF	17.0	n/a	func/s062.bmp
133.523	0.0	n/a	btnR	n/a	1.079	n/a
135.551	0.858	0.473	ImmSF	18.0	n/a	func/s062.bmp
138.674	0.925	0.487	IniUF	13.0	n/a	func/u061.bmp
139.691	0.0	n/a	btnR	n/a	1.017	n/a
141.865	0.934	0.5	ImmUF	14.0	n/a	func/u061.bmp
142.384	0.0	n/a	btnR	n/a	0.519	n/a
145.038	0.945	0.469	DelSF	19.0	n/a	func/s049.bmp
146.321	0.0	n/a	btnL	n/a	1.283	n/a
148.296	0.964	0.537	IniSF	17.0	n/a	func/s051.bmp
149.959	0.0	n/a	btnR	n/a	1.663	n/a
151.436	0.888	0.417	ImmSF	18.0	n/a	func/s051.bmp
152.515	0.0	n/a	btnR	n/a	1.079	n/a
154.526	0.911	0.421	DelFF	7.0	n/a	func/f050.bmp
155.429	0.0	n/a	btnL	n/a	0.903	n/a
157.616	0.92	0.407	IniUF	13.0	n/a	func/u049.bmp
158.452	0.0	n/a	btnR	n/a	0.836	n/a
160.79	0.958	0.481	ImmUF	14.0	n/a	func/u049.bmp
162.122	0.0	n/a	btnR	n/a	1.332	n/a
164.031	0.918	0.507	DelUF	15.0	n/a	func/u053.bmp
164.848	0.0	n/a	btnR	n/a	0.817	n/a
167.204	0.84	0.498	IniFF	5.0	n/a	func/f055.bmp
167.986	0.0	n/a	btnL	n/a	0.782	n/a
170.345	0.808	0.533	IniSF	17.0	n/a	func/s061.bmp
