onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.85	0.467	IniFF	5.0	n/a	func/f075.bmp
1.335	0.0	n/a	btnR	n/a	1.335	n/a
3.207	0.879	0.589	ImmFF	6.0	n/a	func/f075.bmp
3.753	0.0	n/a	btnR	n/a	0.546	n/a
6.464	0.983	0.511	IniUF	13.0	n/a	func/u067.bmp
7.316	0.0	n/a	btnL	n/a	0.852	n/a
9.704	0.811	0.489	IniFF	5.0	n/a	func/f070.bmp
10.932	0.0	n/a	btnR	n/a	1.228	n/a
12.778	0.994	0.493	ImmFF	6.0	n/a	func/f070.bmp
13.703	0.0	n/a	btnL	n/a	0.925	n/a
16.002	0.851	0.453	IniSF	17.0	n/a	func/s073.bmp
17.498	0.0	n/a	btnL	n/a	1.496	n/a
19.075	0.941	0.465	IniFF	5.0	n/a	func/f067.bmp
20.21	0.0	n/a	btnL	n/a	1.135	n/a
22.199	0.818	0.403	IniUF	13.0	n/a	func/u068.bmp
23.594	0.0	n/a	btnR	n/a	1.395	n/a
25.206	0.944	0.42	ImmUF	14.0	n/a	func/u068.bmp
25.995	0.0	n/a	btnR	n/a	0.789	n/a
48.524	0.979	0.585	IniSF	17.0	n/a	func/s074.bmp
49.837	0.0	n/a	btnL	n/a	1.313	n/a
51.698	0.911	0.423	DelUF	15.0	n/a	func/u067.bmp
52.671	0.0	n/a	btnL	n/a	0.973	n/a
54.855	0.841	0.475	IniFF	5.0	n/a	func/f073.bmp
56.089	0.0	n/a	btnR	n/a	1.234	n/a
57.878	0.83	0.408	IniUF	13.0	n/a	func/u075.bmp
58.846	0.0	n/a	btnR	n/a	0.968	n/a
60.918	0.848	0.449	ImmUF	14.0	n/a	func/u075.bmp
61.489	0.0	n/a	btnR	n/a	0.571	n/a
63.975	0.893	0.438	DelSF	19.0	n/a	func/s073.bmp
65.6	0.0	n/a	btnR	n/a	1.625	n/a
67.065	0.817	0.422	IniSF	17.0	n/a	func/s077.bmp
68.244	0.0	n/a	btnR	n/a	1.179	n/a
70.105	0.817	0.466	ImmSF	18.0	n/a	func/s077.bmp
71.088	0.0	n/a	btnR	n/a	0.983	n/a
73.095	0.853	0.412	DelFF	7.0	n/a	func/f067.bmp
73.98	0.0	n/a	btnL	n/a	0.885	n/a
76.286	0.962	0.562	IniUF	13.0	n/a	func/u071.bmp
77.348	0.0	n/a	btnR	n/a	1.062	n/a
79.543	0.921	0.531	ImmUF	14.0	n/a	func/u071.bmp
80.396	0.0	n/a	btnR	n/a	0.853	n/a
82.733	0.905	0.495	IniUF	13.0	n/a	func/u077.bmp
84.926	0.0	n/a	btnL	n/a	2.193	n/a
85.89	0.855	0.471	ImmUF	14.0	n/a	func/u077.bmp
86.697	0.0	n/a	btnL	n/a	0.807	n/a
89.03	0.892	0.506	DelSF	19.0	n/a	func/s074.bmp
90.149	0.0	n/a	btnR	n/a	1.119	n/a
92.171	0.949	0.481	IniSF	17.0	n/a	func/s080.bmp
92.992	0.0	n/a	btnL	n/a	0.821	n/a
95.361	0.871	0.477	ImmSF	18.0	n/a	func/s080.bmp
96.32	0.0	n/a	btnL	n/a	0.959	n/a
98.602	0.841	0.587	DelFF	7.0	n/a	func/f073.bmp
99.676	0.0	n/a	btnR	n/a	1.074	n/a
101.658	0.88	0.444	IniUF	13.0	n/a	func/u065.bmp
102.764	0.0	n/a	btnR	n/a	1.106	n/a
104.715	0.827	0.405	IniUF	13.0	n/a	func/u072.bmp
106.044	0.0	n/a	btnR	n/a	1.329	n/a
107.755	0.857	0.436	IniUF	13.0	n/a	func/u081.bmp
108.733	0.0	n/a	btnL	n/a	0.978	n/a
130.907	0.998	0.513	IniFF	5.0	n/a	func/f065.bmp
132.577	0.0	n/a	btnR	n/a	1.67	n/a
134.114	0.994	0.439	ImmFF	6.0	n/a	func/f065.bmp
135.01	0.0	n/a	btnR	n/a	0.896	n/a
137.371	0.972	0.493	IniFF	5.0	n/a	func/f066.bmp
139.275	0.0	n/a	btnR	n/a	1.904	n/a
140.645	0.905	0.531	IniSF	17.0	n/a	func/s065.bmp
141.951	0.0	n/a	btnR	n/a	1.306	n/a
143.902	0.839	0.571	ImmSF	18.0	n/a	func/s065.bmp
145.03	0.0	n/a	btnR	n/a	1.128	n/a
147.009	0.853	0.485	DelUF	15.0	n/a	func/u065.bmp
148.105	0.0	n/a	btnR	n/a	1.096	n/a
