onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.826	0.47	IniUF	13.0	n/a	func/u119.bmp
2.098	0.0	n/a	btnR	n/a	2.098	n/a
3.04	0.95	0.439	ImmUF	14.0	n/a	func/u119.bmp
3.953	0.0	n/a	btnR	n/a	0.913	n/a
6.297	0.836	0.449	IniFF	5.0	n/a	func/f125.bmp
7.48	0.0	n/a	btnL	n/a	1.183	n/a
9.438	0.892	0.544	ImmFF	6.0	n/a	func/f125.bmp
9.993	0.0	n/a	btnR	n/a	0.555	n/a
12.544	0.845	0.447	IniUF	13.0	n/a	func/u114.bmp
13.43	0.0	n/a	btnR	n/a	0.886	n/a
15.701	0.895	0.536	IniFF	5.0	n/a	func/f116.bmp
17.107	0.0	n/a	btnR	n/a	1.406	n/a
18.909	0.832	0.551	ImmFF	6.0	n/a	func/f116.bmp
20.037	0.0	n/a	btnR	n/a	1.128	n/a
21.916	0.802	0.417	IniSF	17.0	n/a	func/s121.bmp
23.053	0.0	n/a	btnR	n/a	1.137	n/a
25.039	0.833	0.556	ImmSF	18.0	n/a	func/s121.bmp
25.99	0.0	n/a	btnR	n/a	0.951	n/a
48.157	0.95	0.513	IniSF	17.0	n/a	func/s122.bmp
49.964	0.0	n/a	btnR	n/a	1.807	n/a
51.314	0.964	0.444	ImmSF	18.0	n/a	func/s122.bmp
52.034	0.0	n/a	btnR	n/a	0.72	n/a
54.621	0.955	0.569	IniFF	5.0	n/a	func/f128.bmp
55.698	0.0	n/a	btnL	n/a	1.077	n/a
57.845	0.801	0.488	ImmFF	6.0	n/a	func/f128.bmp
58.604	0.0	n/a	btnL	n/a	0.759	n/a
60.952	0.926	0.545	IniUF	13.0	n/a	func/u118.bmp
61.591	0.0	n/a	btnR	n/a	0.639	n/a
64.109	0.878	0.456	ImmUF	14.0	n/a	func/u118.bmp
64.991	0.0	n/a	btnR	n/a	0.882	n/a
67.216	0.839	0.458	DelUF	15.0	n/a	func/u114.bmp
68.052	0.0	n/a	btnL	n/a	0.836	n/a
70.389	0.911	0.566	IniFF	5.0	n/a	func/f129.bmp
71.413	0.0	n/a	btnL	n/a	1.024	n/a
73.63	0.829	0.552	IniFF	5.0	n/a	func/f121.bmp
74.227	0.0	n/a	btnR	n/a	0.597	n/a
76.67	0.928	0.435	IniSF	17.0	n/a	func/s126.bmp
77.532	0.0	n/a	btnR	n/a	0.862	n/a
79.844	0.881	0.47	IniFF	5.0	n/a	func/f126.bmp
80.719	0.0	n/a	btnR	n/a	0.875	n/a
82.917	0.967	0.419	IniSF	17.0	n/a	func/s123.bmp
83.818	0.0	n/a	btnR	n/a	0.901	n/a
86.074	0.966	0.43	IniSF	17.0	n/a	func/s124.bmp
86.692	0.0	n/a	btnR	n/a	0.618	n/a
89.265	0.981	0.461	DelFF	7.0	n/a	func/f129.bmp
89.558	0.0	n/a	btnR	n/a	0.293	n/a
92.472	0.801	0.459	IniSF	17.0	n/a	func/s114.bmp
93.357	0.0	n/a	btnR	n/a	0.885	n/a
95.462	0.856	0.429	DelFF	7.0	n/a	func/f121.bmp
97.335	0.0	n/a	btnR	n/a	1.873	n/a
98.519	0.883	0.428	IniFF	5.0	n/a	func/f123.bmp
99.524	0.0	n/a	btnL	n/a	1.005	n/a
101.742	0.935	0.581	ImmFF	6.0	n/a	func/f123.bmp
102.753	0.0	n/a	btnL	n/a	1.011	n/a
105.016	0.828	0.57	DelSF	19.0	n/a	func/s126.bmp
