onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.964	0.6	IniSF	17	4	1.683	func/s041.bmp
3.324	0.936	0.563	IniUF	13	7	1.09	func/u046.bmp
6.682	0.917	0.562	ImmUF	14	7	0.886	func/u046.bmp
9.956	0.985	0.564	IniFF	5	4	1.078	func/f038.bmp
13.296	0.855	0.567	IniFF	5	4	0.973	func/f033.bmp
16.437	0.877	0.515	ImmFF	6	4	0.713	func/f033.bmp
19.66	0.95	0.576	IniSF	17	4	1.11	func/s048.bmp
22.851	0.896	0.471	ImmSF	18	4	1.025	func/s048.bmp
25.958	0.91	0.439	IniUF	13	4	1.05	func/u044.bmp
29.165	0.924	0.526	DelSF	19	4	1.86	func/s041.bmp
52.333	0.967	0.435	IniSF	17	4	0.942	func/s037.bmp
55.54	0.865	0.457	IniUF	13	4	0.939	func/u043.bmp
58.697	0.837	0.526	DelFF	7	4	0.869	func/f038.bmp
61.754	0.921	0.423	IniFF	5	4	1.368	func/f037.bmp
64.944	0.816	0.493	ImmFF	6	7	0.912	func/f037.bmp
67.984	0.959	0.453	IniSF	17	4	0.957	func/s034.bmp
71.158	0.92	0.442	ImmSF	18	4	0.74	func/s034.bmp
74.382	0.945	0.534	IniSF	17	4	0.861	func/s040.bmp
77.672	0.86	0.581	DelUF	15	4	1.313	func/u044.bmp
80.813	0.853	0.514	IniFF	5	7	0.869	func/f048.bmp
83.836	0.922	0.412	ImmFF	6	7	0.969	func/f048.bmp
86.976	0.985	0.45	DelSF	19	4	0.999	func/s037.bmp
90.234	0.869	0.502	IniSF	17	4	0.804	func/s042.bmp
93.274	0.832	0.407	DelUF	15	4	0.97	func/u043.bmp
96.33	0.948	0.464	IniSF	17	7	1.37	func/s038.bmp
99.604	0.977	0.558	ImmSF	18	4	1.115	func/s038.bmp
102.778	0.803	0.414	IniFF	5	4	1.724	func/f044.bmp
105.802	0.828	0.441	ImmFF	6	4	0.752	func/f044.bmp
128.869	0.836	0.46	IniSF	17	7	1.155	func/s035.bmp
132.026	0.973	0.552	DelSF	19	4	0.92	func/s040.bmp
135.367	0.904	0.575	IniUF	13	4	0.74	func/u040.bmp
138.457	0.945	0.405	IniFF	5	7	0.939	func/f040.bmp
141.598	0.948	0.422	DelSF	19	4	0.871	func/s042.bmp
144.788	0.996	0.472	IniUF	13	4	0.941	func/u042.bmp
148.095	0.967	0.546	IniSF	17	4	0.839	func/s044.bmp
151.386	0.899	0.54	IniUF	13	4	0.842	func/u036.bmp
154.527	0.901	0.484	ImmUF	14	4	0.67	func/u036.bmp
157.633	0.868	0.439	DelSF	19	7	0.987	func/s035.bmp
160.858	0.824	0.6	IniUF	13	7	1.223	func/u047.bmp
163.964	0.852	0.513	DelUF	15	4	0.78	func/u040.bmp
167.004	0.893	0.425	IniSF	17	4	0.894	func/s046.bmp
