onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.831	0.559	IniFF	5	n/a	func/f098.bmp
0.9430	0.0	n/a	btnL	n/a	0.943	n/a
3.0740	0.953	0.479	ImmFF	6	n/a	func/f098.bmp
3.7420	0.0	n/a	btnL	n/a	0.668	n/a
6.2970	0.947	0.402	IniUF	13	n/a	func/u103.bmp
7.4940	0.0	n/a	btnL	n/a	1.197	n/a
9.5210	0.976	0.505	IniUF	13	n/a	func/u107.bmp
10.7490	0.0	n/a	btnL	n/a	1.228	n/a
12.8450	0.861	0.568	ImmUF	14	n/a	func/u107.bmp
13.6090	0.0	n/a	btnL	n/a	0.764	n/a
15.9860	0.94	0.509	IniSF	17	n/a	func/s105.bmp
17.1790	0.0	n/a	btnR	n/a	1.193	n/a
19.1090	0.901	0.403	ImmSF	18	n/a	func/s105.bmp
20.0600	0.0	n/a	btnR	n/a	0.951	n/a
22.2830	0.995	0.505	IniFF	5	n/a	func/f099.bmp
23.6360	0.0	n/a	btnR	n/a	1.353	n/a
25.5230	0.809	0.474	ImmFF	6	n/a	func/f099.bmp
26.4850	0.0	n/a	btnL	n/a	0.962	n/a
48.6920	0.971	0.551	IniUF	13	n/a	func/u101.bmp
49.9520	0.0	n/a	btnR	n/a	1.26	n/a
51.8990	0.92	0.465	ImmUF	14	n/a	func/u101.bmp
52.8270	0.0	n/a	btnR	n/a	0.928	n/a
55.1390	0.83	0.539	IniSF	17	n/a	func/s111.bmp
56.1640	0.0	n/a	btnR	n/a	1.025	n/a
58.2460	0.953	0.505	DelUF	15	n/a	func/u103.bmp
59.1630	0.0	n/a	btnL	n/a	0.917	n/a
61.4530	0.84	0.464	IniSF	17	n/a	func/s103.bmp
62.4420	0.0	n/a	btnR	n/a	0.989	n/a
64.5770	0.826	0.506	IniUF	13	n/a	func/u109.bmp
65.4710	0.0	n/a	btnL	n/a	0.894	n/a
67.6170	0.816	0.423	IniFF	5	n/a	func/f110.bmp
68.4940	0.0	n/a	btnL	n/a	0.877	n/a
70.8070	0.86	0.588	IniSF	17	n/a	func/s107.bmp
72.1130	0.0	n/a	btnR	n/a	1.306	n/a
74.0140	0.871	0.581	ImmSF	18	n/a	func/s107.bmp
75.1250	0.0	n/a	btnR	n/a	1.111	n/a
77.0880	0.931	0.42	IniUF	13	n/a	func/u105.bmp
78.1520	0.0	n/a	btnR	n/a	1.064	n/a
80.3620	0.816	0.58	DelSF	19	n/a	func/s111.bmp
81.4960	0.0	n/a	btnR	n/a	1.134	n/a
83.4020	0.988	0.451	IniFF	5	n/a	func/f102.bmp
84.1540	0.0	n/a	btnL	n/a	0.752	n/a
86.5760	0.884	0.416	ImmFF	6	n/a	func/f102.bmp
87.1270	0.0	n/a	btnR	n/a	0.551	n/a
89.8160	0.805	0.593	DelSF	19	n/a	func/s103.bmp
90.8600	0.0	n/a	btnR	n/a	1.044	n/a
92.9060	0.944	0.505	IniFF	5	n/a	func/f113.bmp
93.7400	0.0	n/a	btnL	n/a	0.834	n/a
96.1470	0.923	0.526	DelUF	15	n/a	func/u109.bmp
97.0630	0.0	n/a	btnL	n/a	0.916	n/a
99.4210	0.915	0.576	IniUF	13	n/a	func/u108.bmp
100.1070	0.0	n/a	btnR	n/a	0.686	n/a
102.5110	0.929	0.404	ImmUF	14	n/a	func/u108.bmp
103.2920	0.0	n/a	btnR	n/a	0.781	n/a
105.7350	0.955	0.532	DelFF	7	n/a	func/f110.bmp
106.4970	0.0	n/a	btnL	n/a	0.762	n/a
108.9920	0.968	0.525	IniUF	13	n/a	func/u110.bmp
109.8510	0.0	n/a	btnR	n/a	0.859	n/a
132.2100	0.905	0.48	IniFF	5	n/a	func/f100.bmp
133.3010	0.0	n/a	btnR	n/a	1.091	n/a
135.3340	0.994	0.442	ImmFF	6	n/a	func/f100.bmp
135.8030	0.0	n/a	btnR	n/a	0.469	n/a
138.6750	0.958	0.584	DelUF	15	n/a	func/u105.bmp
139.3650	0.0	n/a	btnR	n/a	0.69	n/a
141.9990	0.86	0.599	IniSF	17	n/a	func/s098.bmp
143.0300	0.0	n/a	btnL	n/a	1.031	n/a
145.1890	0.803	0.551	IniFF	5	n/a	func/f111.bmp
146.0860	0.0	n/a	btnL	n/a	0.897	n/a
148.2960	0.892	0.523	DelFF	7	n/a	func/f113.bmp
149.1510	0.0	n/a	btnL	n/a	0.855	n/a
151.5030	0.932	0.543	IniUF	13	n/a	func/u106.bmp
152.1810	0.0	n/a	btnR	n/a	0.678	n/a
154.8100	0.903	0.584	IniFF	5	n/a	func/f106.bmp
155.7050	0.0	n/a	btnR	n/a	0.895	n/a
158.0340	0.807	0.564	DelUF	15	n/a	func/u110.bmp
158.8220	0.0	n/a	btnR	n/a	0.788	n/a
161.0580	0.945	0.434	IniFF	5	n/a	func/f109.bmp
161.8350	0.0	n/a	btnL	n/a	0.777	n/a
164.2980	0.807	0.531	IniSF	17	n/a	func/s108.bmp
165.0130	0.0	n/a	btnL	n/a	0.715	n/a
167.3550	0.901	0.47	DelSF	19	n/a	func/s098.bmp
168.0450	0.0	n/a	btnL	n/a	0.69	n/a
170.4450	0.98	0.422	IniFF	5	n/a	func/f104.bmp
171.2100	0.0	n/a	btnR	n/a	0.765	n/a
173.6860	0.82	0.498	ImmFF	6	n/a	func/f104.bmp
174.1300	0.0	n/a	btnR	n/a	0.444	n/a
176.7920	0.96	0.509	DelFF	7	n/a	func/f111.bmp
177.5010	0.0	n/a	btnL	n/a	0.709	n/a
180.1000	0.882	0.577	IniFF	5	n/a	func/f105.bmp
180.9060	0.0	n/a	btnR	n/a	0.806	n/a
183.1570	0.921	0.41	ImmFF	6	n/a	func/f105.bmp
183.6110	0.0	n/a	btnR	n/a	0.454	n/a
186.3140	0.956	0.454	DelUF	15	n/a	func/u106.bmp
186.9250	0.0	n/a	btnR	n/a	0.611	n/a
209.6490	0.811	0.587	IniUF	13	n/a	func/u098.bmp
210.5790	0.0	n/a	btnL	n/a	0.93	n/a
212.7220	0.9	0.493	ImmUF	14	n/a	func/u098.bmp
213.3280	0.0	n/a	btnL	n/a	0.606	n/a
215.8960	0.909	0.514	DelFF	7	n/a	func/f106.bmp
216.7590	0.0	n/a	btnR	n/a	0.863	n/a
219.0530	0.866	0.483	IniUF	13	n/a	func/u100.bmp
219.6940	0.0	n/a	btnR	n/a	0.641	n/a
222.2600	0.996	0.571	ImmUF	14	n/a	func/u100.bmp
223.0360	0.0	n/a	btnR	n/a	0.776	n/a
225.5670	0.813	0.546	DelFF	7	n/a	func/f109.bmp
226.4890	0.0	n/a	btnL	n/a	0.922	n/a
228.6750	0.807	0.533	IniFF	5	n/a	func/f103.bmp
229.2400	0.0	n/a	btnR	n/a	0.565	n/a
231.8310	0.939	0.511	ImmFF	6	n/a	func/f103.bmp
233.0890	0.0	n/a	btnR	n/a	1.258	n/a
234.9710	0.882	0.424	DelSF	19	n/a	func/s108.bmp
236.0490	0.0	n/a	btnL	n/a	1.078	n/a
238.1280	0.855	0.514	IniFF	5	n/a	func/f112.bmp
239.1460	0.0	n/a	btnR	n/a	1.018	n/a
241.2690	0.852	0.501	ImmFF	6	n/a	func/f112.bmp
242.1260	0.0	n/a	btnR	n/a	0.857	n/a
