onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	1.0	0.594	IniSF	17	n/a	func/s115.bmp
1.0500	0.0	n/a	btnL	n/a	1.05	n/a
3.3400	0.864	0.582	ImmSF	18	n/a	func/s115.bmp
4.1060	0.0	n/a	btnL	n/a	0.766	n/a
6.6810	0.911	0.599	IniUF	13	n/a	func/u126.bmp
7.5170	0.0	n/a	btnR	n/a	0.836	n/a
9.9720	0.989	0.594	IniUF	13	n/a	func/u125.bmp
10.7000	0.0	n/a	btnR	n/a	0.728	n/a
13.1790	0.987	0.428	IniSF	17	n/a	func/s129.bmp
14.1770	0.0	n/a	btnL	n/a	0.998	n/a
16.5200	0.99	0.577	ImmSF	18	n/a	func/s129.bmp
17.2910	0.0	n/a	btnL	n/a	0.771	n/a
19.8440	0.982	0.562	IniFF	5	n/a	func/f119.bmp
20.6250	0.0	n/a	btnR	n/a	0.781	n/a
23.1340	0.945	0.536	ImmFF	6	n/a	func/f119.bmp
23.5710	0.0	n/a	btnR	n/a	0.437	n/a
26.3410	0.96	0.495	IniSF	17	n/a	func/s120.bmp
27.1130	0.0	n/a	btnL	n/a	0.772	n/a
49.6100	0.872	0.508	IniUF	13	n/a	func/u116.bmp
50.1610	0.0	n/a	btnR	n/a	0.551	n/a
52.8500	0.897	0.597	ImmUF	14	n/a	func/u116.bmp
53.2930	0.0	n/a	btnR	n/a	0.443	n/a
56.0410	0.985	0.521	DelUF	15	n/a	func/u126.bmp
56.9630	0.0	n/a	btnR	n/a	0.922	n/a
59.2810	0.97	0.477	IniFF	5	n/a	func/f128.bmp
59.8080	0.0	n/a	btnR	n/a	0.527	n/a
62.5720	0.938	0.555	ImmFF	6	n/a	func/f128.bmp
63.2970	0.0	n/a	btnR	n/a	0.725	n/a
65.7460	0.821	0.463	DelUF	15	n/a	func/u125.bmp
66.3150	0.0	n/a	btnR	n/a	0.569	n/a
68.9030	0.834	0.522	IniSF	17	n/a	func/s127.bmp
69.9680	0.0	n/a	btnR	n/a	1.065	n/a
71.9590	0.899	0.464	ImmSF	18	n/a	func/s127.bmp
72.7320	0.0	n/a	btnR	n/a	0.773	n/a
75.0500	0.926	0.418	IniFF	5	n/a	func/f115.bmp
75.8320	0.0	n/a	btnR	n/a	0.782	n/a
78.3070	0.888	0.553	ImmFF	6	n/a	func/f115.bmp
78.9860	0.0	n/a	btnR	n/a	0.679	n/a
81.4470	0.937	0.473	IniFF	5	n/a	func/f114.bmp
