onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.983	0.491	IniUF	13	7	0.84	func/u034.bmp
3.291	0.87	0.545	IniUF	13	4	1.147	func/u039.bmp
6.515	0.8	0.479	ImmUF	14	4	0.628	func/u039.bmp
9.622	0.916	0.542	IniSF	17	7	1.065	func/s036.bmp
12.779	0.918	0.451	IniUF	13	4	1.022	func/u041.bmp
16.003	0.866	0.55	IniSF	17	4	1.023	func/s034.bmp
19.109	0.944	0.479	ImmSF	18	4	1.18	func/s034.bmp
22.267	0.958	0.45	IniSF	17	4	0.863	func/s039.bmp
25.54	0.845	0.537	DelUF	15	7	0.869	func/u034.bmp
28.714	0.852	0.539	IniSF	17	7	0.902	func/s048.bmp
51.815	0.887	0.468	IniUF	13	7	0.867	func/u044.bmp
54.972	0.882	0.495	ImmUF	14	7	0.698	func/u044.bmp
58.097	0.846	0.484	DelSF	19	7	0.859	func/s036.bmp
61.186	0.839	0.47	IniSF	17	4	0.826	func/s043.bmp
64.277	0.879	0.484	ImmSF	18	4	0.744	func/s043.bmp
67.433	0.883	0.502	DelUF	15	4	1.257	func/u041.bmp
70.59	0.943	0.492	IniFF	5	7	0.792	func/f047.bmp
73.764	0.859	0.455	ImmFF	6	7	0.581	func/f047.bmp
76.871	0.909	0.453	IniFF	5	7	0.972	func/f046.bmp
80.078	0.957	0.53	ImmFF	6	7	0.831	func/f046.bmp
83.369	0.916	0.556	DelSF	19	4	0.747	func/s039.bmp
86.559	0.817	0.513	IniSF	17	7	0.923	func/s035.bmp
89.532	0.906	0.4	ImmSF	18	7	0.59	func/s035.bmp
92.673	0.906	0.451	DelSF	19	7	0.831	func/s048.bmp
95.896	0.821	0.533	IniFF	5	7	0.611	func/f044.bmp
98.987	0.817	0.497	IniSF	17	7	0.719	func/s033.bmp
102.127	0.866	0.531	IniSF	17	7	0.735	func/s041.bmp
105.2	0.951	0.442	IniFF	5	4	0.925	func/f038.bmp
108.391	0.858	0.474	ImmFF	6	4	0.885	func/f038.bmp
131.609	0.976	0.574	IniUF	13	4	0.957	func/u033.bmp
134.816	0.94	0.452	ImmUF	14	4	0.715	func/u033.bmp
138.123	0.951	0.597	IniSF	17	7	0.918	func/s044.bmp
141.28	0.938	0.439	DelFF	7	7	0.765	func/f044.bmp
144.421	0.928	0.431	IniSF	17	7	0.728	func/s046.bmp
147.678	0.896	0.565	ImmSF	18	7	0.477	func/s046.bmp
150.902	0.909	0.554	DelSF	19	7	0.621	func/s033.bmp
153.992	0.982	0.402	IniSF	17	4	0.855	func/s045.bmp
157.267	0.999	0.535	DelSF	19	4	1.049	func/s041.bmp
160.623	0.867	0.564	IniFF	5	4	0.822	func/f042.bmp
163.797	0.85	0.541	IniSF	17	7	0.684	func/s040.bmp
166.987	0.834	0.573	IniFF	5	7	0.95	func/f035.bmp
169.994	0.994	0.404	DelSF	19	4	1.01	func/s044.bmp
173.368	0.978	0.586	IniSF	17	7	0.869	func/s042.bmp
176.559	0.961	0.438	IniUF	13	7	0.804	func/u040.bmp
179.716	0.97	0.431	ImmUF	14	7	0.643	func/u040.bmp
182.873	0.946	0.423	DelSF	19	4	0.771	func/s045.bmp
186.163	0.953	0.558	IniFF	5	4	0.843	func/f039.bmp
189.32	0.8	0.441	ImmFF	6	4	0.716	func/f039.bmp
192.377	0.884	0.489	DelFF	7	4	0.861	func/f042.bmp
215.579	0.938	0.549	IniFF	5	4	0.841	func/f043.bmp
218.853	0.894	0.554	ImmFF	6	4	1.013	func/f043.bmp
222.026	0.982	0.503	DelSF	19	7	1.101	func/s040.bmp
225.35	0.823	0.556	IniUF	13	7	1.317	func/u047.bmp
