onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.857	0.549	IniUF	13.0	n/a	func/u092.bmp
0.867	0.0	n/a	btnL	n/a	0.867	n/a
3.124	0.832	0.468	IniSF	17.0	n/a	func/s096.bmp
3.992	0.0	n/a	btnR	n/a	0.868	n/a
6.381	0.889	0.566	ImmSF	18.0	n/a	func/s096.bmp
6.935	0.0	n/a	btnR	n/a	0.554	n/a
9.672	0.949	0.596	IniSF	17.0	n/a	func/s092.bmp
10.484	0.0	n/a	btnL	n/a	0.812	n/a
12.862	0.882	0.478	IniUF	13.0	n/a	func/u091.bmp
13.546	0.0	n/a	btnR	n/a	0.684	n/a
15.919	0.945	0.41	IniUF	13.0	n/a	func/u082.bmp
16.74	0.0	n/a	btnR	n/a	0.821	n/a
19.209	0.912	0.583	ImmUF	14.0	n/a	func/u082.bmp
19.955	0.0	n/a	btnR	n/a	0.746	n/a
22.433	0.891	0.521	IniUF	13.0	n/a	func/u084.bmp
23.188	0.0	n/a	btnR	n/a	0.755	n/a
25.657	0.946	0.561	ImmUF	14.0	n/a	func/u084.bmp
26.179	0.0	n/a	btnR	n/a	0.522	n/a
28.864	0.875	0.489	DelUF	15.0	n/a	func/u092.bmp
29.622	0.0	n/a	btnL	n/a	0.758	n/a
51.982	0.823	0.455	IniUF	13.0	n/a	func/u090.bmp
52.568	0.0	n/a	btnR	n/a	0.586	n/a
55.122	0.905	0.514	IniFF	5.0	n/a	func/f093.bmp
55.856	0.0	n/a	btnL	n/a	0.734	n/a
58.38	0.945	0.57	DelSF	19.0	n/a	func/s092.bmp
59.137	0.0	n/a	btnL	n/a	0.757	n/a
61.52	0.981	0.429	IniFF	5.0	n/a	func/f082.bmp
62.269	0.0	n/a	btnL	n/a	0.749	n/a
64.71	0.874	0.445	ImmFF	6.0	n/a	func/f082.bmp
65.412	0.0	n/a	btnL	n/a	0.702	n/a
67.801	0.925	0.444	DelUF	15.0	n/a	func/u091.bmp
68.689	0.0	n/a	btnR	n/a	0.888	n/a
71.041	0.932	0.541	IniUF	13.0	n/a	func/u095.bmp
71.956	0.0	n/a	btnR	n/a	0.915	n/a
74.165	0.941	0.429	IniFF	5.0	n/a	func/f097.bmp
74.878	0.0	n/a	btnL	n/a	0.713	n/a
77.305	0.804	0.423	IniFF	5.0	n/a	func/f094.bmp
78.038	0.0	n/a	btnR	n/a	0.733	n/a
80.345	0.811	0.454	ImmFF	6.0	n/a	func/f094.bmp
80.846	0.0	n/a	btnR	n/a	0.501	n/a
83.485	0.992	0.559	DelUF	15.0	n/a	func/u090.bmp
84.175	0.0	n/a	btnR	n/a	0.69	n/a
86.826	0.888	0.574	IniUF	13.0	n/a	func/u094.bmp
87.544	0.0	n/a	btnL	n/a	0.718	n/a
90.067	0.87	0.575	ImmUF	14.0	n/a	func/u094.bmp
90.729	0.0	n/a	btnL	n/a	0.662	n/a
93.14	0.842	0.445	DelFF	7.0	n/a	func/f093.bmp
93.912	0.0	n/a	btnL	n/a	0.772	n/a
96.314	0.814	0.56	IniUF	13.0	n/a	func/u086.bmp
97.17	0.0	n/a	btnR	n/a	0.856	n/a
99.421	0.858	0.496	IniSF	17.0	n/a	func/s087.bmp
100.108	0.0	n/a	btnL	n/a	0.687	n/a
102.512	0.933	0.468	ImmSF	18.0	n/a	func/s087.bmp
103.199	0.0	n/a	btnL	n/a	0.687	n/a
105.701	0.97	0.498	DelUF	15.0	n/a	func/u095.bmp
106.53	0.0	n/a	btnR	n/a	0.829	n/a
128.92	0.949	0.451	IniSF	17.0	n/a	func/s090.bmp
129.628	0.0	n/a	btnL	n/a	0.708	n/a
132.11	0.837	0.475	ImmSF	18.0	n/a	func/s090.bmp
132.939	0.0	n/a	btnR	n/a	0.829	n/a
135.133	0.897	0.416	DelFF	7.0	n/a	func/f097.bmp
135.779	0.0	n/a	btnL	n/a	0.646	n/a
138.224	0.946	0.433	IniUF	13.0	n/a	func/u096.bmp
138.969	0.0	n/a	btnL	n/a	0.745	n/a
141.414	0.984	0.474	ImmUF	14.0	n/a	func/u096.bmp
142.081	0.0	n/a	btnL	n/a	0.667	n/a
144.721	0.847	0.554	IniFF	5.0	n/a	func/f087.bmp
145.53	0.0	n/a	btnR	n/a	0.809	n/a
147.845	0.901	0.517	IniFF	5.0	n/a	func/f096.bmp
148.6	0.0	n/a	btnL	n/a	0.755	n/a
151.052	0.807	0.537	ImmFF	6.0	n/a	func/f096.bmp
151.626	0.0	n/a	btnL	n/a	0.574	n/a
154.226	0.829	0.593	DelUF	15.0	n/a	func/u086.bmp
155.094	0.0	n/a	btnL	n/a	0.868	n/a
157.383	0.833	0.562	IniSF	17.0	n/a	func/s082.bmp
158.045	0.0	n/a	btnL	n/a	0.662	n/a
160.523	0.987	0.548	ImmSF	18.0	n/a	func/s082.bmp
161.131	0.0	n/a	btnL	n/a	0.608	n/a
163.83	0.814	0.547	IniFF	5.0	n/a	func/f085.bmp
164.63	0.0	n/a	btnR	n/a	0.8	n/a
166.954	0.915	0.545	IniFF	5.0	n/a	func/f090.bmp
167.642	0.0	n/a	btnL	n/a	0.688	n/a
170.194	0.842	0.566	IniFF	5.0	n/a	func/f095.bmp
171.046	0.0	n/a	btnL	n/a	0.852	n/a
173.368	0.995	0.563	ImmFF	6.0	n/a	func/f095.bmp
174.032	0.0	n/a	btnL	n/a	0.664	n/a
176.675	0.994	0.546	DelFF	7.0	n/a	func/f087.bmp
177.554	0.0	n/a	btnL	n/a	0.879	n/a
179.883	0.875	0.445	IniSF	17.0	n/a	func/s089.bmp
