onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.806	0.539	IniUF	13	4	1.07	func/u036.bmp
3.174	0.989	0.592	ImmUF	14	4	0.891	func/u036.bmp
6.581	0.953	0.536	IniUF	13	7	0.875	func/u043.bmp
9.822	0.894	0.532	ImmUF	14	7	0.891	func/u043.bmp
12.895	0.949	0.416	IniFF	5	4	1.098	func/f044.bmp
16.086	0.943	0.469	IniFF	5	7	0.985	func/f035.bmp
19.36	0.992	0.567	IniUF	13	7	0.994	func/u044.bmp
22.567	0.835	0.445	ImmUF	14	7	0.651	func/u044.bmp
25.673	0.822	0.508	IniFF	5	7	0.738	func/f046.bmp
28.814	0.96	0.545	ImmFF	6	7	0.618	func/f046.bmp
52.015	0.824	0.456	IniFF	5	7	1.058	func/f040.bmp
55.105	0.909	0.494	IniUF	13	7	1.0	func/u034.bmp
58.279	0.895	0.494	DelFF	7	4	0.942	func/f044.bmp
61.453	0.94	0.505	IniSF	17	7	1.088	func/s040.bmp
64.594	0.991	0.434	DelFF	7	7	0.656	func/f035.bmp
67.95	0.91	0.589	IniUF	13	7	1.049	func/u048.bmp
71.107	0.981	0.483	ImmUF	14	7	0.904	func/u048.bmp
74.365	0.801	0.503	IniUF	13	7	0.776	func/u042.bmp
77.422	0.961	0.501	IniSF	17	7	0.963	func/s038.bmp
80.563	0.941	0.418	DelFF	7	4	1.169	func/f040.bmp
83.752	0.832	0.47	IniSF	17	4	0.958	func/s033.bmp
86.809	0.919	0.467	DelUF	15	7	0.801	func/u034.bmp
89.899	0.875	0.402	IniSF	17	4	0.786	func/s035.bmp
93.106	0.845	0.565	ImmSF	18	4	1.021	func/s035.bmp
96.28	0.996	0.567	DelSF	19	4	0.935	func/s040.bmp
99.537	0.952	0.49	IniSF	17	7	0.721	func/s047.bmp
102.744	0.821	0.495	ImmSF	18	7	0.543	func/s047.bmp
105.801	0.891	0.465	IniUF	13	4	1.137	func/u040.bmp
108.891	0.855	0.43	ImmUF	14	4	1.104	func/u040.bmp
112.082	0.999	0.567	DelUF	15	4	0.912	func/u042.bmp
135.316	0.877	0.46	IniSF	17	4	1.143	func/s034.bmp
138.473	0.833	0.503	DelSF	19	4	0.94	func/s038.bmp
141.648	0.88	0.585	IniUF	13	4	1.005	func/u039.bmp
144.854	0.988	0.564	ImmUF	14	4	0.705	func/u039.bmp
148.212	0.954	0.598	DelSF	19	4	1.029	func/s033.bmp
151.369	0.889	0.429	IniFF	5	4	1.142	func/f047.bmp
154.592	0.838	0.562	IniFF	5	7	0.605	func/f038.bmp
157.616	0.955	0.415	ImmFF	6	7	0.71	func/f038.bmp
160.906	0.869	0.566	IniFF	5	7	1.337	func/f042.bmp
163.98	0.827	0.439	ImmFF	6	7	0.623	func/f042.bmp
167.07	0.978	0.5	IniSF	17	4	1.082	func/s043.bmp
170.244	0.96	0.419	ImmSF	18	4	0.94	func/s043.bmp
173.401	0.862	0.424	DelSF	19	4	0.843	func/s034.bmp
176.608	0.974	0.569	IniSF	17	4	1.058	func/s045.bmp
179.749	0.862	0.401	IniFF	5	7	0.903	func/f033.bmp
182.805	0.9	0.428	ImmFF	6	7	0.664	func/f033.bmp
186.046	0.892	0.584	DelFF	7	4	0.74	func/f047.bmp
209.23	0.858	0.512	IniUF	13	7	1.295	func/u035.bmp
212.287	0.857	0.425	ImmUF	14	4	1.091	func/u035.bmp
215.477	0.961	0.564	IniSF	17	4	0.871	func/s046.bmp
218.768	0.828	0.552	IniUF	13	7	1.106	func/u047.bmp
221.958	0.83	0.599	IniSF	17	4	1.182	func/s041.bmp
225.149	0.954	0.589	ImmSF	18	4	1.143	func/s041.bmp
228.406	0.866	0.521	DelSF	19	4	0.877	func/s045.bmp
231.596	0.895	0.492	IniFF	5	7	1.003	func/f037.bmp
234.67	0.997	0.408	IniSF	17	4	0.961	func/s042.bmp
238.027	0.883	0.588	IniFF	5	7	0.972	func/f048.bmp
241.151	0.993	0.469	ImmFF	6	7	0.729	func/f048.bmp
244.508	0.998	0.6	DelSF	19	4	0.916	func/s046.bmp
247.699	0.868	0.432	IniUF	13	4	1.149	func/u041.bmp
250.856	0.859	0.528	DelUF	15	7	0.968	func/u047.bmp
254.013	0.857	0.522	IniSF	17	4	0.787	func/s037.bmp
257.119	0.901	0.474	IniUF	13	7	1.104	func/u033.bmp
260.31	0.959	0.52	ImmUF	14	7	0.728	func/u033.bmp
263.617	0.857	0.582	DelFF	7	4	1.146	func/f037.bmp
266.824	0.831	0.582	IniFF	5	7	1.009	func/f043.bmp
269.898	0.936	0.469	DelSF	19	4	0.779	func/s042.bmp
293.082	0.81	0.469	IniUF	13	7	0.95	func/u046.bmp
296.106	0.947	0.442	IniUF	13	4	1.02	func/u045.bmp
299.38	0.865	0.556	ImmUF	14	4	0.968	func/u045.bmp
302.42	0.818	0.415	DelUF	15	7	0.814	func/u041.bmp
305.593	0.991	0.587	IniFF	5	7	0.973	func/f034.bmp
308.767	0.841	0.416	DelSF	19	4	0.924	func/s037.bmp
311.974	0.957	0.59	IniFF	5	7	1.041	func/f041.bmp
315.231	0.959	0.53	IniSF	17	4	0.814	func/s036.bmp
318.405	0.944	0.44	ImmSF	18	4	0.908	func/s036.bmp
321.562	0.951	0.45	DelFF	7	7	0.801	func/f043.bmp
324.869	0.817	0.599	IniFF	5	4	0.891	func/f045.bmp
328.01	0.851	0.554	ImmFF	6	4	0.697	func/f045.bmp
331.05	0.955	0.43	DelUF	15	7	0.751	func/u046.bmp
334.357	0.861	0.57	IniFF	5	7	1.096	func/f039.bmp
337.548	0.943	0.561	ImmFF	6	7	0.936	func/f039.bmp
340.721	0.821	0.466	IniSF	17	4	0.955	func/s044.bmp
343.828	0.888	0.503	DelFF	7	7	0.919	func/f034.bmp
346.935	0.908	0.437	IniUF	13	4	0.746	func/u038.bmp
350.025	0.99	0.409	DelFF	7	7	0.941	func/f041.bmp
373.31	0.862	0.513	IniSF	17	7	1.005	func/s048.bmp
376.45	0.954	0.515	ImmSF	18	7	0.892	func/s048.bmp
379.741	0.804	0.558	IniUF	13	4	1.237	func/u037.bmp
382.915	0.802	0.592	IniFF	5	4	0.993	func/f036.bmp
386.038	0.816	0.556	ImmFF	6	4	0.98	func/f036.bmp
389.028	0.959	0.406	IniSF	17	7	0.89	func/s039.bmp
392.285	0.84	0.531	ImmSF	18	7	0.869	func/s039.bmp
395.442	0.959	0.536	DelSF	19	4	1.093	func/s044.bmp
