onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.972	0.553	IniFF	5	n/a	func/f056.bmp
1.1350	0.0	n/a	btnL	n/a	1.135	n/a
3.2410	0.928	0.485	ImmFF	6	n/a	func/f056.bmp
4.0510	0.0	n/a	btnL	n/a	0.81	n/a
6.4650	0.901	0.432	IniUF	13	n/a	func/u053.bmp
7.1230	0.0	n/a	btnR	n/a	0.658	n/a
9.5550	0.962	0.425	ImmUF	14	n/a	func/u053.bmp
10.5070	0.0	n/a	btnR	n/a	0.952	n/a
12.8620	0.943	0.577	IniUF	13	n/a	func/u050.bmp
13.8210	0.0	n/a	btnR	n/a	0.959	n/a
15.9700	0.809	0.401	IniSF	17	n/a	func/s063.bmp
16.8240	0.0	n/a	btnL	n/a	0.854	n/a
19.0420	0.841	0.497	IniSF	17	n/a	func/s054.bmp
19.9520	0.0	n/a	btnR	n/a	0.91	n/a
22.2330	0.836	0.584	ImmSF	18	n/a	func/s054.bmp
23.0620	0.0	n/a	btnL	n/a	0.829	n/a
25.2560	0.988	0.429	IniSF	17	n/a	func/s059.bmp
26.1380	0.0	n/a	btnL	n/a	0.882	n/a
48.5080	0.925	0.469	IniFF	5	n/a	func/f049.bmp
49.3430	0.0	n/a	btnR	n/a	0.835	n/a
51.6310	0.817	0.419	ImmFF	6	n/a	func/f049.bmp
52.4130	0.0	n/a	btnR	n/a	0.782	n/a
54.7380	0.946	0.525	IniFF	5	n/a	func/f054.bmp
55.9900	0.0	n/a	btnR	n/a	1.252	n/a
57.8790	0.88	0.432	ImmFF	6	n/a	func/f054.bmp
58.7720	0.0	n/a	btnR	n/a	0.893	n/a
61.0020	0.91	0.476	DelUF	15	n/a	func/u050.bmp
61.9540	0.0	n/a	btnR	n/a	0.952	n/a
64.1760	0.859	0.486	IniSF	17	n/a	func/s055.bmp
65.1490	0.0	n/a	btnL	n/a	0.973	n/a
67.3660	0.805	0.554	DelSF	19	n/a	func/s063.bmp
68.2310	0.0	n/a	btnR	n/a	0.865	n/a
70.3560	0.901	0.401	IniFF	5	n/a	func/f053.bmp
71.5170	0.0	n/a	btnL	n/a	1.161	n/a
73.4800	0.96	0.467	ImmFF	6	n/a	func/f053.bmp
74.7160	0.0	n/a	btnR	n/a	1.236	n/a
76.7040	0.949	0.492	IniUF	13	n/a	func/u054.bmp
77.6320	0.0	n/a	btnR	n/a	0.928	n/a
79.9610	0.885	0.535	DelSF	19	n/a	func/s059.bmp
81.0000	0.0	n/a	btnL	n/a	1.039	n/a
83.1850	0.847	0.572	IniFF	5	n/a	func/f052.bmp
84.3190	0.0	n/a	btnL	n/a	1.134	n/a
86.2080	0.953	0.411	IniFF	5	n/a	func/f051.bmp
87.1650	0.0	n/a	btnL	n/a	0.957	n/a
89.3990	0.818	0.467	ImmFF	6	n/a	func/f051.bmp
90.0720	0.0	n/a	btnL	n/a	0.673	n/a
92.4550	0.972	0.476	IniSF	17	n/a	func/s057.bmp
93.4420	0.0	n/a	btnL	n/a	0.987	n/a
95.6790	0.895	0.483	DelSF	19	n/a	func/s055.bmp
96.3630	0.0	n/a	btnL	n/a	0.684	n/a
98.7860	0.837	0.443	IniUF	13	n/a	func/u063.bmp
99.7890	0.0	n/a	btnR	n/a	1.003	n/a
101.8590	0.883	0.461	ImmUF	14	n/a	func/u063.bmp
102.9100	0.0	n/a	btnL	n/a	1.051	n/a
104.9490	0.801	0.443	IniSF	17	n/a	func/s062.bmp
105.7010	0.0	n/a	btnL	n/a	0.752	n/a
108.0730	0.97	0.567	DelUF	15	n/a	func/u054.bmp
108.7900	0.0	n/a	btnR	n/a	0.717	n/a
131.3410	0.991	0.514	IniFF	5	n/a	func/f055.bmp
132.8540	0.0	n/a	btnL	n/a	1.513	n/a
134.6990	0.932	0.586	DelFF	7	n/a	func/f052.bmp
135.5050	0.0	n/a	btnL	n/a	0.806	n/a
137.9560	0.894	0.552	IniUF	13	n/a	func/u057.bmp
139.0660	0.0	n/a	btnR	n/a	1.11	n/a
141.1460	0.819	0.523	IniUF	13	n/a	func/u060.bmp
141.9130	0.0	n/a	btnR	n/a	0.767	n/a
144.2530	0.971	0.519	ImmUF	14	n/a	func/u060.bmp
145.1210	0.0	n/a	btnR	n/a	0.868	n/a
147.5100	0.974	0.516	DelSF	19	n/a	func/s057.bmp
148.3700	0.0	n/a	btnL	n/a	0.86	n/a
150.7010	0.83	0.448	IniSF	17	n/a	func/s064.bmp
151.6320	0.0	n/a	btnR	n/a	0.931	n/a
153.7240	0.99	0.424	IniFF	5	n/a	func/f058.bmp
154.6840	0.0	n/a	btnL	n/a	0.96	n/a
156.9980	0.845	0.51	DelSF	19	n/a	func/s062.bmp
157.9720	0.0	n/a	btnL	n/a	0.974	n/a
160.2050	0.869	0.589	IniFF	5	n/a	func/f064.bmp
161.3300	0.0	n/a	btnR	n/a	1.125	n/a
163.2620	0.858	0.426	ImmFF	6	n/a	func/f064.bmp
164.3030	0.0	n/a	btnR	n/a	1.041	n/a
166.3350	0.969	0.442	DelFF	7	n/a	func/f055.bmp
167.1200	0.0	n/a	btnL	n/a	0.785	n/a
169.5090	0.803	0.436	IniUF	13	n/a	func/u064.bmp
170.4300	0.0	n/a	btnR	n/a	0.921	n/a
172.5160	0.938	0.419	DelUF	15	n/a	func/u057.bmp
173.4070	0.0	n/a	btnR	n/a	0.891	n/a
175.6730	0.998	0.435	IniUF	13	n/a	func/u052.bmp
176.4870	0.0	n/a	btnR	n/a	0.814	n/a
178.9470	0.809	0.512	ImmUF	14	n/a	func/u052.bmp
179.4260	0.0	n/a	btnR	n/a	0.479	n/a
181.9700	0.825	0.446	IniFF	5	n/a	func/f060.bmp
183.0590	0.0	n/a	btnL	n/a	1.089	n/a
185.1270	0.956	0.565	DelSF	19	n/a	func/s064.bmp
185.7880	0.0	n/a	btnR	n/a	0.661	n/a
208.4450	0.819	0.568	IniUF	13	n/a	func/u059.bmp
209.2270	0.0	n/a	btnR	n/a	0.782	n/a
211.5190	0.81	0.486	DelFF	7	n/a	func/f058.bmp
212.2340	0.0	n/a	btnL	n/a	0.715	n/a
214.5420	0.894	0.446	IniFF	5	n/a	func/f057.bmp
215.5120	0.0	n/a	btnL	n/a	0.97	n/a
217.6660	0.991	0.463	ImmFF	6	n/a	func/f057.bmp
218.2030	0.0	n/a	btnL	n/a	0.537	n/a
