onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.843	0.472	IniUF	13	n/a	func/u146.bmp
1.1320	0.0	n/a	btnR	n/a	1.132	n/a
3.0570	0.847	0.438	IniUF	13	n/a	func/u133.bmp
4.0240	0.0	n/a	btnL	n/a	0.967	n/a
6.2140	0.91	0.439	IniFF	5	n/a	func/f139.bmp
7.0830	0.0	n/a	btnR	n/a	0.869	n/a
9.3380	0.976	0.437	ImmFF	6	n/a	func/f139.bmp
9.9090	0.0	n/a	btnR	n/a	0.571	n/a
12.5950	0.914	0.512	IniSF	17	n/a	func/s138.bmp
13.5470	0.0	n/a	btnR	n/a	0.952	n/a
15.7350	0.864	0.461	IniUF	13	n/a	func/u140.bmp
16.3670	0.0	n/a	btnL	n/a	0.632	n/a
18.8420	0.923	0.47	IniSF	17	n/a	func/s133.bmp
19.6590	0.0	n/a	btnR	n/a	0.817	n/a
21.9660	0.98	0.433	ImmSF	18	n/a	func/s133.bmp
22.7390	0.0	n/a	btnR	n/a	0.773	n/a
25.2910	0.962	0.585	DelUF	15	n/a	func/u146.bmp
26.2080	0.0	n/a	btnR	n/a	0.917	n/a
48.6080	0.871	0.572	IniUF	13	n/a	func/u135.bmp
49.6650	0.0	n/a	btnR	n/a	1.057	n/a
51.6480	0.879	0.4	ImmUF	14	n/a	func/u135.bmp
52.1920	0.0	n/a	btnR	n/a	0.544	n/a
54.7890	0.891	0.494	DelUF	15	n/a	func/u133.bmp
55.7600	0.0	n/a	btnR	n/a	0.971	n/a
57.9620	0.985	0.507	IniSF	17	n/a	func/s141.bmp
58.7990	0.0	n/a	btnR	n/a	0.837	n/a
61.2190	0.863	0.513	ImmSF	18	n/a	func/s141.bmp
62.0250	0.0	n/a	btnR	n/a	0.806	n/a
64.3600	0.945	0.515	IniFF	5	n/a	func/f135.bmp
65.0770	0.0	n/a	btnL	n/a	0.717	n/a
67.6510	0.88	0.584	ImmFF	6	n/a	func/f135.bmp
68.3930	0.0	n/a	btnL	n/a	0.742	n/a
70.8070	0.909	0.51	DelSF	19	n/a	func/s138.bmp
71.4060	0.0	n/a	btnR	n/a	0.599	n/a
73.8980	0.985	0.41	IniSF	17	n/a	func/s140.bmp
74.6570	0.0	n/a	btnR	n/a	0.759	n/a
77.1210	0.819	0.476	DelUF	15	n/a	func/u140.bmp
77.8810	0.0	n/a	btnL	n/a	0.76	n/a
80.1450	0.816	0.445	IniFF	5	n/a	func/f131.bmp
81.2680	0.0	n/a	btnR	n/a	1.123	n/a
83.2180	0.809	0.487	ImmFF	6	n/a	func/f131.bmp
83.7550	0.0	n/a	btnR	n/a	0.537	n/a
86.2250	0.999	0.431	IniSF	17	n/a	func/s131.bmp
87.1740	0.0	n/a	btnR	n/a	0.949	n/a
89.5150	0.813	0.521	IniUF	13	n/a	func/u137.bmp
90.4030	0.0	n/a	btnR	n/a	0.888	n/a
92.5720	0.988	0.473	IniUF	13	n/a	func/u132.bmp
93.2780	0.0	n/a	btnR	n/a	0.706	n/a
95.8290	0.954	0.493	ImmUF	14	n/a	func/u132.bmp
96.4260	0.0	n/a	btnR	n/a	0.597	n/a
98.9700	0.884	0.402	IniUF	13	n/a	func/u134.bmp
100.0460	0.0	n/a	btnL	n/a	1.076	n/a
102.1430	0.948	0.523	ImmUF	14	n/a	func/u134.bmp
102.9780	0.0	n/a	btnL	n/a	0.835	n/a
105.4010	0.922	0.545	DelSF	19	n/a	func/s140.bmp
106.0400	0.0	n/a	btnR	n/a	0.639	n/a
108.6410	0.986	0.543	IniFF	5	n/a	func/f141.bmp
109.5740	0.0	n/a	btnR	n/a	0.933	n/a
131.8930	0.826	0.485	IniUF	13	n/a	func/u138.bmp
132.7220	0.0	n/a	btnR	n/a	0.829	n/a
135.0500	0.916	0.566	ImmUF	14	n/a	func/u138.bmp
135.5610	0.0	n/a	btnR	n/a	0.511	n/a
138.3070	0.842	0.575	DelSF	19	n/a	func/s131.bmp
138.9400	0.0	n/a	btnR	n/a	0.633	n/a
141.4970	0.928	0.576	IniFF	5	n/a	func/f145.bmp
142.4360	0.0	n/a	btnL	n/a	0.939	n/a
144.7380	0.856	0.535	ImmFF	6	n/a	func/f145.bmp
145.5850	0.0	n/a	btnL	n/a	0.847	n/a
147.7780	0.869	0.414	DelUF	15	n/a	func/u137.bmp
148.4960	0.0	n/a	btnR	n/a	0.718	n/a
150.9850	0.963	0.571	IniSF	17	n/a	func/s134.bmp
151.7250	0.0	n/a	btnR	n/a	0.74	n/a
154.2760	0.95	0.554	ImmSF	18	n/a	func/s134.bmp
154.9660	0.0	n/a	btnR	n/a	0.69	n/a
157.4990	0.886	0.504	IniUF	13	n/a	func/u131.bmp
158.5160	0.0	n/a	btnL	n/a	1.017	n/a
160.6560	0.908	0.515	IniFF	5	n/a	func/f134.bmp
161.8660	0.0	n/a	btnL	n/a	1.21	n/a
163.8300	0.965	0.495	DelFF	7	n/a	func/f141.bmp
164.6790	0.0	n/a	btnR	n/a	0.849	n/a
167.1210	0.987	0.561	IniFF	5	n/a	func/f143.bmp
168.3030	0.0	n/a	btnL	n/a	1.182	n/a
170.2940	0.894	0.427	IniFF	5	n/a	func/f138.bmp
171.3580	0.0	n/a	btnL	n/a	1.064	n/a
173.4680	0.895	0.503	IniSF	17	n/a	func/s146.bmp
174.3600	0.0	n/a	btnR	n/a	0.892	n/a
176.5920	0.818	0.457	IniUF	13	n/a	func/u142.bmp
177.6300	0.0	n/a	btnR	n/a	1.038	n/a
179.7650	0.925	0.593	ImmUF	14	n/a	func/u142.bmp
180.7340	0.0	n/a	btnR	n/a	0.969	n/a
182.9060	0.866	0.445	DelUF	15	n/a	func/u131.bmp
183.7770	0.0	n/a	btnR	n/a	0.871	n/a
185.9960	0.863	0.454	IniFF	5	n/a	func/f132.bmp
187.1270	0.0	n/a	btnL	n/a	1.131	n/a
189.1360	0.904	0.511	DelFF	7	n/a	func/f134.bmp
190.2820	0.0	n/a	btnL	n/a	1.146	n/a
