onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.941	0.463	IniSF	17	4	1.164	func/s116.bmp
3.275	0.804	0.568	IniFF	5	4	0.907	func/f127.bmp
6.364	0.808	0.408	ImmFF	6	4	0.6	func/f127.bmp
9.505	0.936	0.554	IniSF	17	4	0.947	func/s129.bmp
12.695	0.853	0.486	IniUF	13	4	0.777	func/u128.bmp
15.769	0.902	0.445	IniUF	13	4	0.673	func/u130.bmp
19.009	0.924	0.583	IniFF	5	4	0.825	func/f130.bmp
22.133	0.903	0.423	ImmFF	6	4	0.6	func/f130.bmp
25.39	0.885	0.598	DelSF	19	7	1.067	func/s116.bmp
28.463	0.852	0.419	IniSF	17	4	0.857	func/s125.bmp
51.682	0.879	0.596	IniSF	17	4	0.834	func/s127.bmp
54.922	0.908	0.587	ImmSF	18	4	0.952	func/s127.bmp
58.079	0.851	0.478	DelSF	19	4	0.971	func/s129.bmp
61.236	0.938	0.541	IniUF	13	4	0.767	func/u119.bmp
64.543	0.851	0.588	DelUF	15	4	0.683	func/u128.bmp
67.667	0.822	0.515	IniUF	13	4	0.659	func/u123.bmp
70.757	0.913	0.499	ImmUF	14	4	0.664	func/u123.bmp
73.914	0.883	0.472	DelUF	15	4	0.65	func/u130.bmp
77.121	0.999	0.563	IniUF	13	4	0.632	func/u122.bmp
80.312	0.835	0.423	ImmUF	14	4	0.572	func/u122.bmp
83.318	0.943	0.41	IniUF	13	4	0.635	func/u124.bmp
86.592	0.848	0.554	ImmUF	14	4	0.495	func/u124.bmp
89.716	0.821	0.509	DelSF	19	4	0.944	func/s125.bmp
92.89	0.944	0.571	IniUF	13	4	0.663	func/u129.bmp
96.164	0.925	0.557	IniSF	17	4	1.121	func/s121.bmp
99.354	0.829	0.485	ImmSF	18	4	0.718	func/s121.bmp
102.544	0.883	0.6	DelUF	15	4	0.745	func/u119.bmp
105.618	0.961	0.43	IniUF	13	7	0.842	func/u115.bmp
108.759	0.824	0.417	ImmUF	14	7	0.583	func/u115.bmp
131.793	0.99	0.42	IniSF	17	4	1.418	func/s120.bmp
135.016	0.945	0.454	IniFF	5	7	0.579	func/f129.bmp
138.174	0.859	0.451	ImmFF	6	7	0.426	func/f129.bmp
141.347	0.831	0.538	IniSF	17	4	0.777	func/s123.bmp
144.471	0.8	0.531	DelUF	15	4	0.667	func/u129.bmp
147.444	0.965	0.417	IniSF	17	4	0.866	func/s130.bmp
150.768	0.948	0.593	ImmSF	18	4	1.074	func/s130.bmp
154.009	0.966	0.522	IniFF	5	4	0.891	func/f116.bmp
157.149	0.814	0.405	IniFF	5	4	0.803	func/f114.bmp
160.189	0.968	0.466	DelSF	19	4	0.671	func/s120.bmp
163.513	0.928	0.597	IniSF	17	4	0.785	func/s126.bmp
166.72	0.975	0.517	IniSF	17	4	0.655	func/s118.bmp
170.061	0.868	0.587	ImmSF	18	4	0.655	func/s118.bmp
173.285	0.801	0.594	DelSF	19	4	1.038	func/s123.bmp
176.258	0.995	0.411	IniSF	17	4	0.666	func/s119.bmp
179.465	0.801	0.447	ImmSF	18	4	0.534	func/s119.bmp
182.505	0.857	0.48	IniFF	5	4	0.862	func/f128.bmp
185.579	0.997	0.442	DelFF	7	4	0.894	func/f116.bmp
208.897	0.914	0.55	IniFF	5	4	0.956	func/f122.bmp
212.087	0.96	0.508	ImmFF	6	4	0.663	func/f122.bmp
