onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.95	0.585	IniUF	13.0	n/a	func/u036.bmp
0.598	0.0	n/a	btnR	n/a	0.598	n/a
3.223	0.901	0.502	ImmUF	14.0	n/a	func/u036.bmp
3.822	0.0	n/a	btnR	n/a	0.599	n/a
6.463	0.849	0.481	IniUF	13.0	n/a	func/u040.bmp
7.18	0.0	n/a	btnR	n/a	0.717	n/a
9.603	0.906	0.529	ImmUF	14.0	n/a	func/u040.bmp
10.28	0.0	n/a	btnR	n/a	0.677	n/a
12.827	0.924	0.549	IniFF	5.0	n/a	func/f045.bmp
13.589	0.0	n/a	btnL	n/a	0.762	n/a
15.968	0.819	0.443	IniUF	13.0	n/a	func/u045.bmp
16.742	0.0	n/a	btnR	n/a	0.774	n/a
19.058	0.927	0.515	ImmUF	14.0	n/a	func/u045.bmp
19.74	0.0	n/a	btnR	n/a	0.682	n/a
22.348	0.886	0.589	IniSF	17.0	n/a	func/s038.bmp
23.193	0.0	n/a	btnL	n/a	0.845	n/a
25.555	0.926	0.557	ImmSF	18.0	n/a	func/s038.bmp
26.367	0.0	n/a	btnL	n/a	0.812	n/a
28.846	0.9	0.597	IniUF	13.0	n/a	func/u046.bmp
29.717	0.0	n/a	btnL	n/a	0.871	n/a
52.098	0.824	0.569	IniUF	13.0	n/a	func/u035.bmp
52.873	0.0	n/a	btnR	n/a	0.775	n/a
55.288	0.992	0.592	ImmUF	14.0	n/a	func/u035.bmp
55.86	0.0	n/a	btnR	n/a	0.572	n/a
58.496	0.924	0.451	IniSF	17.0	n/a	func/s039.bmp
59.264	0.0	n/a	btnL	n/a	0.768	n/a
61.602	0.898	0.406	DelFF	7.0	n/a	func/f045.bmp
62.397	0.0	n/a	btnL	n/a	0.795	n/a
64.859	0.851	0.591	IniUF	13.0	n/a	func/u048.bmp
65.564	0.0	n/a	btnR	n/a	0.705	n/a
67.899	0.99	0.424	IniFF	5.0	n/a	func/f047.bmp
68.902	0.0	n/a	btnR	n/a	1.003	n/a
71.173	0.901	0.516	IniFF	5.0	n/a	func/f041.bmp
72.171	0.0	n/a	btnL	n/a	0.998	n/a
74.247	0.955	0.416	DelUF	15.0	n/a	func/u046.bmp
75.991	0.0	n/a	btnL	n/a	1.744	n/a
77.421	0.93	0.44	IniSF	17.0	n/a	func/s041.bmp
78.569	0.0	n/a	btnR	n/a	1.148	n/a
80.611	0.945	0.492	IniSF	17.0	n/a	func/s033.bmp
81.476	0.0	n/a	btnR	n/a	0.865	n/a
83.885	0.94	0.553	ImmSF	18.0	n/a	func/s033.bmp
84.522	0.0	n/a	btnR	n/a	0.637	n/a
87.159	0.922	0.564	DelSF	19.0	n/a	func/s039.bmp
87.957	0.0	n/a	btnL	n/a	0.798	n/a
90.433	0.819	0.583	IniFF	5.0	n/a	func/f042.bmp
91.255	0.0	n/a	btnL	n/a	0.822	n/a
93.54	0.809	0.534	ImmFF	6.0	n/a	func/f042.bmp
94.237	0.0	n/a	btnL	n/a	0.697	n/a
96.546	0.949	0.424	DelUF	15.0	n/a	func/u048.bmp
97.121	0.0	n/a	btnR	n/a	0.575	n/a
99.72	0.975	0.454	IniFF	5.0	n/a	func/f034.bmp
100.586	0.0	n/a	btnL	n/a	0.866	n/a
103.011	0.996	0.541	DelFF	7.0	n/a	func/f047.bmp
103.641	0.0	n/a	btnR	n/a	0.63	n/a
106.351	0.956	0.583	IniSF	17.0	n/a	func/s037.bmp
107.62	0.0	n/a	btnL	n/a	1.269	n/a
109.492	0.994	0.403	ImmSF	18.0	n/a	func/s037.bmp
110.332	0.0	n/a	btnL	n/a	0.84	n/a
112.816	0.86	0.557	DelFF	7.0	n/a	func/f041.bmp
113.659	0.0	n/a	btnL	n/a	0.843	n/a
135.867	0.807	0.414	IniUF	13.0	n/a	func/u047.bmp
136.807	0.0	n/a	btnR	n/a	0.94	n/a
139.007	0.825	0.557	DelSF	19.0	n/a	func/s041.bmp
139.906	0.0	n/a	btnR	n/a	0.899	n/a
142.198	0.89	0.588	IniFF	5.0	n/a	func/f038.bmp
143.116	0.0	n/a	btnL	n/a	0.918	n/a
145.338	0.934	0.479	ImmFF	6.0	n/a	func/f038.bmp
146.241	0.0	n/a	btnL	n/a	0.903	n/a
148.578	0.857	0.547	IniFF	5.0	n/a	func/f044.bmp
149.673	0.0	n/a	btnR	n/a	1.095	n/a
151.618	0.931	0.409	IniFF	5.0	n/a	func/f043.bmp
152.571	0.0	n/a	btnL	n/a	0.953	n/a
154.909	0.96	0.592	DelFF	7.0	n/a	func/f034.bmp
155.745	0.0	n/a	btnL	n/a	0.836	n/a
158.067	0.871	0.434	IniSF	17.0	n/a	func/s048.bmp
159.31	0.0	n/a	btnR	n/a	1.243	n/a
161.173	0.905	0.459	ImmSF	18.0	n/a	func/s048.bmp
161.855	0.0	n/a	btnR	n/a	0.682	n/a
164.397	0.853	0.541	IniFF	5.0	n/a	func/f037.bmp
165.567	0.0	n/a	btnR	n/a	1.17	n/a
167.52	0.807	0.485	ImmFF	6.0	n/a	func/f037.bmp
168.577	0.0	n/a	btnR	n/a	1.057	n/a
170.694	0.892	0.592	DelUF	15.0	n/a	func/u047.bmp
171.93	0.0	n/a	btnR	n/a	1.236	n/a
173.851	0.923	0.486	IniSF	17.0	n/a	func/s042.bmp
175.865	0.0	n/a	btnR	n/a	2.014	n/a
176.991	0.938	0.438	ImmSF	18.0	n/a	func/s042.bmp
177.922	0.0	n/a	btnR	n/a	0.931	n/a
180.148	0.835	0.443	IniSF	17.0	n/a	func/s043.bmp
181.722	0.0	n/a	btnL	n/a	1.574	n/a
183.272	0.971	0.528	ImmSF	18.0	n/a	func/s043.bmp
184.535	0.0	n/a	btnL	n/a	1.263	n/a
186.563	0.964	0.544	DelFF	7.0	n/a	func/f044.bmp
187.836	0.0	n/a	btnR	n/a	1.273	n/a
209.715	0.931	0.418	IniSF	17.0	n/a	func/s035.bmp
212.838	0.981	0.422	DelFF	7.0	n/a	func/f043.bmp
213.955	0.0	n/a	btnL	n/a	1.117	n/a
