onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.94	0.425	IniSF	17.0	n/a	func/s110.bmp
0.817	0.0	n/a	btnL	n/a	0.817	n/a
3.174	0.946	0.453	IniSF	17.0	n/a	func/s104.bmp
4.183	0.0	n/a	btnL	n/a	1.009	n/a
6.498	0.802	0.512	IniSF	17.0	n/a	func/s102.bmp
7.218	0.0	n/a	btnR	n/a	0.72	n/a
9.488	0.895	0.426	ImmSF	18.0	n/a	func/s102.bmp
10.164	0.0	n/a	btnR	n/a	0.676	n/a
12.612	0.83	0.459	IniSF	17.0	n/a	func/s100.bmp
13.322	0.0	n/a	btnL	n/a	0.71	n/a
15.668	0.914	0.453	IniFF	5.0	n/a	func/f101.bmp
16.377	0.0	n/a	btnR	n/a	0.709	n/a
18.842	0.883	0.495	IniUF	13.0	n/a	func/u111.bmp
19.697	0.0	n/a	btnL	n/a	0.855	n/a
22.083	0.848	0.593	DelSF	19.0	n/a	func/s110.bmp
22.871	0.0	n/a	btnL	n/a	0.788	n/a
25.106	0.894	0.407	IniFF	5.0	n/a	func/f111.bmp
25.736	0.0	n/a	btnR	n/a	0.63	n/a
28.263	0.872	0.49	ImmFF	6.0	n/a	func/f111.bmp
28.786	0.0	n/a	btnR	n/a	0.523	n/a
31.487	0.86	0.569	DelSF	19.0	n/a	func/s104.bmp
32.016	0.0	n/a	btnR	n/a	0.529	n/a
54.688	0.897	0.561	IniSF	17.0	n/a	func/s113.bmp
55.485	0.0	n/a	btnR	n/a	0.797	n/a
57.912	0.868	0.567	ImmSF	18.0	n/a	func/s113.bmp
58.525	0.0	n/a	btnR	n/a	0.613	n/a
61.136	0.936	0.589	IniFF	5.0	n/a	func/f102.bmp
61.876	0.0	n/a	btnR	n/a	0.74	n/a
64.36	0.993	0.523	DelSF	19.0	n/a	func/s100.bmp
65.28	0.0	n/a	btnL	n/a	0.92	n/a
67.651	0.881	0.534	IniSF	17.0	n/a	func/s098.bmp
68.104	0.0	n/a	btnR	n/a	0.453	n/a
70.757	0.921	0.466	ImmSF	18.0	n/a	func/s098.bmp
71.431	0.0	n/a	btnR	n/a	0.674	n/a
73.981	0.854	0.518	DelFF	7.0	n/a	func/f101.bmp
74.665	0.0	n/a	btnR	n/a	0.684	n/a
77.021	0.837	0.414	IniUF	13.0	n/a	func/u099.bmp
77.803	0.0	n/a	btnL	n/a	0.782	n/a
80.212	0.918	0.578	ImmUF	14.0	n/a	func/u099.bmp
81.141	0.0	n/a	btnL	n/a	0.929	n/a
83.436	0.928	0.538	DelUF	15.0	n/a	func/u111.bmp
84.529	0.0	n/a	btnL	n/a	1.093	n/a
86.709	0.915	0.577	IniFF	5.0	n/a	func/f098.bmp
87.587	0.0	n/a	btnR	n/a	0.878	n/a
89.85	0.947	0.457	ImmFF	6.0	n/a	func/f098.bmp
90.482	0.0	n/a	btnR	n/a	0.632	n/a
93.074	0.886	0.506	IniFF	5.0	n/a	func/f110.bmp
93.711	0.0	n/a	btnR	n/a	0.637	n/a
96.18	0.868	0.466	IniFF	5.0	n/a	func/f100.bmp
97.03	0.0	n/a	btnL	n/a	0.85	n/a
99.221	0.95	0.413	ImmFF	6.0	n/a	func/f100.bmp
100.129	0.0	n/a	btnL	n/a	0.908	n/a
102.411	0.804	0.479	DelFF	7.0	n/a	func/f102.bmp
103.382	0.0	n/a	btnR	n/a	0.971	n/a
105.501	0.985	0.51	IniFF	5.0	n/a	func/f103.bmp
106.068	0.0	n/a	btnR	n/a	0.567	n/a
128.686	0.918	0.427	IniUF	13.0	n/a	func/u098.bmp
129.597	0.0	n/a	btnR	n/a	0.911	n/a
131.943	0.804	0.58	ImmUF	14.0	n/a	func/u098.bmp
132.602	0.0	n/a	btnR	n/a	0.659	n/a
135.05	0.844	0.522	IniSF	17.0	n/a	func/s111.bmp
136.33	0.0	n/a	btnL	n/a	1.28	n/a
138.074	0.821	0.417	ImmSF	18.0	n/a	func/s111.bmp
139.005	0.0	n/a	btnL	n/a	0.931	n/a
141.113	0.923	0.436	IniUF	13.0	n/a	func/u107.bmp
142.586	0.0	n/a	btnL	n/a	1.473	n/a
144.237	0.849	0.433	DelFF	7.0	n/a	func/f110.bmp
144.742	0.0	n/a	btnR	n/a	0.505	n/a
147.361	0.889	0.515	IniUF	13.0	n/a	func/u102.bmp
148.264	0.0	n/a	btnR	n/a	0.903	n/a
150.434	0.909	0.415	ImmUF	14.0	n/a	func/u102.bmp
151.142	0.0	n/a	btnR	n/a	0.708	n/a
153.625	0.913	0.504	IniUF	13.0	n/a	func/u108.bmp
