onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.927	0.57	IniSF	17.0	n/a	func/s039.bmp
1.017	0.0	n/a	btnL	n/a	1.017	n/a
3.124	0.806	0.421	IniFF	5.0	n/a	func/f036.bmp
4.037	0.0	n/a	btnL	n/a	0.913	n/a
6.381	0.919	0.583	ImmFF	6.0	n/a	func/f036.bmp
7.123	0.0	n/a	btnL	n/a	0.742	n/a
9.505	0.948	0.446	IniUF	13.0	n/a	func/u039.bmp
10.447	0.0	n/a	btnL	n/a	0.942	n/a
12.645	0.816	0.425	IniFF	5.0	n/a	func/f040.bmp
13.951	0.0	n/a	btnR	n/a	1.306	n/a
15.735	0.989	0.515	IniSF	17.0	n/a	func/s038.bmp
16.616	0.0	n/a	btnL	n/a	0.881	n/a
18.992	0.824	0.486	IniUF	13.0	n/a	func/u048.bmp
19.822	0.0	n/a	btnL	n/a	0.83	n/a
22.116	0.829	0.527	ImmUF	14.0	n/a	func/u048.bmp
22.812	0.0	n/a	btnL	n/a	0.696	n/a
25.173	0.848	0.467	DelSF	19.0	n/a	func/s039.bmp
25.939	0.0	n/a	btnL	n/a	0.766	n/a
48.224	0.849	0.432	IniUF	13.0	n/a	func/u034.bmp
49.059	0.0	n/a	btnL	n/a	0.835	n/a
51.248	0.877	0.411	ImmUF	14.0	n/a	func/u034.bmp
52.228	0.0	n/a	btnL	n/a	0.98	n/a
54.354	0.943	0.453	IniFF	5.0	n/a	func/f034.bmp
55.19	0.0	n/a	btnR	n/a	0.836	n/a
57.612	0.978	0.551	ImmFF	6.0	n/a	func/f034.bmp
58.32	0.0	n/a	btnR	n/a	0.708	n/a
60.802	0.853	0.438	DelUF	15.0	n/a	func/u039.bmp
61.92	0.0	n/a	btnL	n/a	1.118	n/a
64.026	0.952	0.586	IniUF	13.0	n/a	func/u047.bmp
65.606	0.0	n/a	btnL	n/a	1.58	n/a
67.2	0.992	0.457	DelFF	7.0	n/a	func/f040.bmp
68.292	0.0	n/a	btnR	n/a	1.092	n/a
70.507	0.881	0.544	IniSF	17.0	n/a	func/s041.bmp
73.631	0.897	0.479	DelSF	19.0	n/a	func/s038.bmp
74.748	0.0	n/a	btnL	n/a	1.117	n/a
76.821	0.87	0.52	IniFF	5.0	n/a	func/f041.bmp
77.816	0.0	n/a	btnR	n/a	0.995	n/a
79.945	0.854	0.48	IniUF	13.0	n/a	func/u045.bmp
80.83	0.0	n/a	btnL	n/a	0.885	n/a
83.002	0.886	0.422	ImmUF	14.0	n/a	func/u045.bmp
84.104	0.0	n/a	btnL	n/a	1.102	n/a
86.125	0.922	0.481	IniUF	13.0	n/a	func/u038.bmp
87.234	0.0	n/a	btnL	n/a	1.109	n/a
89.265	0.809	0.44	ImmUF	14.0	n/a	func/u038.bmp
90.522	0.0	n/a	btnL	n/a	1.257	n/a
92.272	0.83	0.422	IniSF	17.0	n/a	func/s047.bmp
95.446	0.925	0.576	ImmSF	18.0	n/a	func/s047.bmp
98.603	0.809	0.453	DelUF	15.0	n/a	func/u047.bmp
100.353	0.0	n/a	btnL	n/a	1.75	n/a
101.626	0.801	0.449	IniUF	13.0	n/a	func/u041.bmp
102.969	0.0	n/a	btnL	n/a	1.343	n/a
104.616	0.933	0.423	DelSF	19.0	n/a	func/s041.bmp
105.706	0.0	n/a	btnL	n/a	1.09	n/a
127.869	0.942	0.551	IniSF	17.0	n/a	func/s046.bmp
129.238	0.0	n/a	btnL	n/a	1.369	n/a
131.125	0.817	0.536	ImmSF	18.0	n/a	func/s046.bmp
132.004	0.0	n/a	btnL	n/a	0.879	n/a
134.216	0.906	0.503	DelFF	7.0	n/a	func/f041.bmp
134.844	0.0	n/a	btnR	n/a	0.628	n/a
137.307	0.913	0.418	IniFF	5.0	n/a	func/f046.bmp
138.258	0.0	n/a	btnL	n/a	0.951	n/a
140.563	0.894	0.578	IniSF	17.0	n/a	func/s044.bmp
141.407	0.0	n/a	btnL	n/a	0.844	n/a
143.653	0.968	0.425	ImmSF	18.0	n/a	func/s044.bmp
144.315	0.0	n/a	btnL	n/a	0.662	n/a
146.86	0.953	0.477	IniFF	5.0	n/a	func/f037.bmp
147.945	0.0	n/a	btnR	n/a	1.085	n/a
150.118	0.832	0.546	IniUF	13.0	n/a	func/u037.bmp
150.96	0.0	n/a	btnL	n/a	0.842	n/a
153.275	0.984	0.554	ImmUF	14.0	n/a	func/u037.bmp
154.313	0.0	n/a	btnL	n/a	1.038	n/a
156.532	0.953	0.51	DelUF	15.0	n/a	func/u041.bmp
157.395	0.0	n/a	btnL	n/a	0.863	n/a
159.672	0.984	0.416	IniFF	5.0	n/a	func/f038.bmp
160.867	0.0	n/a	btnL	n/a	1.195	n/a
162.913	0.937	0.488	ImmFF	6.0	n/a	func/f038.bmp
166.103	0.884	0.496	IniSF	17.0	n/a	func/s048.bmp
167.084	0.0	n/a	btnL	n/a	0.981	n/a
169.31	0.865	0.564	DelFF	7.0	n/a	func/f046.bmp
170.286	0.0	n/a	btnL	n/a	0.976	n/a
172.451	0.87	0.511	IniFF	5.0	n/a	func/f033.bmp
174.272	0.0	n/a	btnL	n/a	1.821	n/a
175.491	0.803	0.406	ImmFF	6.0	n/a	func/f033.bmp
176.437	0.0	n/a	btnL	n/a	0.946	n/a
178.564	0.847	0.516	IniFF	5.0	n/a	func/f047.bmp
179.739	0.0	n/a	btnL	n/a	1.175	n/a
181.721	0.838	0.539	ImmFF	6.0	n/a	func/f047.bmp
182.49	0.0	n/a	btnL	n/a	0.769	n/a
184.811	0.881	0.478	DelFF	7.0	n/a	func/f037.bmp
185.704	0.0	n/a	btnR	n/a	0.893	n/a
187.985	0.904	0.525	IniSF	17.0	n/a	func/s043.bmp
189.616	0.0	n/a	btnL	n/a	1.631	n/a
211.27	0.926	0.596	IniUF	13.0	n/a	func/u035.bmp
212.802	0.0	n/a	btnL	n/a	1.532	n/a
214.494	0.837	0.521	ImmUF	14.0	n/a	func/u035.bmp
215.271	0.0	n/a	btnL	n/a	0.777	n/a
217.618	0.928	0.513	IniUF	13.0	n/a	func/u044.bmp
218.461	0.0	n/a	btnL	n/a	0.843	n/a
220.892	0.948	0.578	DelSF	19.0	n/a	func/s048.bmp
221.999	0.0	n/a	btnL	n/a	1.107	n/a
224.082	0.813	0.471	IniSF	17.0	n/a	func/s042.bmp
225.592	0.0	n/a	btnL	n/a	1.51	n/a
227.223	0.935	0.567	ImmSF	18.0	n/a	func/s042.bmp
228.062	0.0	n/a	btnL	n/a	0.839	n/a
230.396	0.957	0.427	IniUF	13.0	n/a	func/u040.bmp
231.337	0.0	n/a	btnL	n/a	0.941	n/a
233.587	0.886	0.458	IniSF	17.0	n/a	func/s034.bmp
234.622	0.0	n/a	btnL	n/a	1.035	n/a
236.66	0.906	0.424	DelSF	19.0	n/a	func/s043.bmp
237.571	0.0	n/a	btnR	n/a	0.911	n/a
239.785	0.927	0.451	IniFF	5.0	n/a	func/f035.bmp
240.878	0.0	n/a	btnL	n/a	1.093	n/a
243.058	0.901	0.575	ImmFF	6.0	n/a	func/f035.bmp
243.886	0.0	n/a	btnL	n/a	0.828	n/a
246.148	0.894	0.424	IniSF	17.0	n/a	func/s036.bmp
249.305	0.922	0.486	DelUF	15.0	n/a	func/u044.bmp
252.579	0.871	0.572	IniUF	13.0	n/a	func/u033.bmp
253.688	0.0	n/a	btnL	n/a	1.109	n/a
255.669	0.955	0.446	IniSF	17.0	n/a	func/s035.bmp
256.467	0.0	n/a	btnR	n/a	0.798	n/a
258.976	0.927	0.571	ImmSF	18.0	n/a	func/s035.bmp
259.763	0.0	n/a	btnR	n/a	0.787	n/a
262.184	0.812	0.512	DelUF	15.0	n/a	func/u040.bmp
263.382	0.0	n/a	btnL	n/a	1.198	n/a
265.207	0.926	0.442	IniUF	13.0	n/a	func/u036.bmp
266.327	0.0	n/a	btnL	n/a	1.12	n/a
268.498	0.909	0.597	ImmUF	14.0	n/a	func/u036.bmp
269.276	0.0	n/a	btnL	n/a	0.778	n/a
271.621	0.894	0.436	DelSF	19.0	n/a	func/s034.bmp
272.429	0.0	n/a	btnL	n/a	0.808	n/a
294.773	0.922	0.476	IniSF	17.0	n/a	func/s040.bmp
295.8	0.0	n/a	btnL	n/a	1.027	n/a
297.981	0.894	0.518	ImmSF	18.0	n/a	func/s040.bmp
301.07	0.944	0.432	IniUF	13.0	n/a	func/u042.bmp
304.344	0.823	0.566	DelSF	19.0	n/a	func/s036.bmp
305.577	0.0	n/a	btnL	n/a	1.233	n/a
307.367	0.999	0.419	IniFF	5.0	n/a	func/f048.bmp
308.621	0.0	n/a	btnR	n/a	1.254	n/a
310.591	0.921	0.464	DelUF	15.0	n/a	func/u033.bmp
311.651	0.0	n/a	btnL	n/a	1.06	n/a
313.765	0.959	0.483	IniFF	5.0	n/a	func/f043.bmp
314.948	0.0	n/a	btnR	n/a	1.183	n/a
317.006	0.815	0.503	ImmFF	6.0	n/a	func/f043.bmp
317.646	0.0	n/a	btnR	n/a	0.64	n/a
320.096	0.891	0.504	IniFF	5.0	n/a	func/f042.bmp
321.231	0.0	n/a	btnR	n/a	1.135	n/a
323.32	0.984	0.565	IniSF	17.0	n/a	func/s037.bmp
324.719	0.0	n/a	btnL	n/a	1.399	n/a
326.527	0.881	0.453	IniSF	17.0	n/a	func/s045.bmp
327.446	0.0	n/a	btnL	n/a	0.919	n/a
329.734	0.839	0.566	DelUF	15.0	n/a	func/u042.bmp
330.488	0.0	n/a	btnL	n/a	0.754	n/a
332.824	0.957	0.474	IniSF	17.0	n/a	func/s033.bmp
334.127	0.0	n/a	btnL	n/a	1.303	n/a
335.998	0.895	0.446	ImmSF	18.0	n/a	func/s033.bmp
336.818	0.0	n/a	btnL	n/a	0.82	n/a
339.155	0.814	0.497	DelFF	7.0	n/a	func/f048.bmp
339.865	0.0	n/a	btnR	n/a	0.71	n/a
342.228	0.813	0.5	IniFF	5.0	n/a	func/f045.bmp
