onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.895	0.451	IniUF	13	n/a	func/u124.bmp
0.9410	0.0	n/a	btnR	n/a	0.941	n/a
3.0920	0.949	0.435	ImmUF	14	n/a	func/u124.bmp
3.7620	0.0	n/a	btnR	n/a	0.67	n/a
6.4980	0.869	0.592	IniFF	5	n/a	func/f130.bmp
7.4600	0.0	n/a	btnR	n/a	0.962	n/a
9.6050	0.981	0.48	IniFF	5	n/a	func/f120.bmp
10.7950	0.0	n/a	btnR	n/a	1.19	n/a
12.8120	0.801	0.466	ImmFF	6	n/a	func/f120.bmp
13.5330	0.0	n/a	btnR	n/a	0.721	n/a
15.8190	0.856	0.435	IniSF	17	n/a	func/s118.bmp
17.3330	0.0	n/a	btnR	n/a	1.514	n/a
18.9930	0.851	0.538	IniSF	17	n/a	func/s124.bmp
19.5800	0.0	n/a	btnR	n/a	0.587	n/a
22.0660	0.808	0.452	IniSF	17	n/a	func/s115.bmp
23.2000	0.0	n/a	btnL	n/a	1.134	n/a
25.1730	0.801	0.532	ImmSF	18	n/a	func/s115.bmp
25.8740	0.0	n/a	btnL	n/a	0.701	n/a
48.3080	0.858	0.567	IniSF	17	n/a	func/s128.bmp
49.5540	0.0	n/a	btnL	n/a	1.246	n/a
51.4480	0.848	0.514	ImmSF	18	n/a	func/s128.bmp
52.1090	0.0	n/a	btnL	n/a	0.661	n/a
54.5890	0.822	0.53	DelFF	7	n/a	func/f130.bmp
55.4710	0.0	n/a	btnR	n/a	0.882	n/a
57.7120	0.879	0.519	IniFF	5	n/a	func/f126.bmp
58.7330	0.0	n/a	btnR	n/a	1.021	n/a
60.7860	0.919	0.422	IniSF	17	n/a	func/s120.bmp
62.1350	0.0	n/a	btnL	n/a	1.349	n/a
63.9760	0.852	0.514	ImmSF	18	n/a	func/s120.bmp
64.9220	0.0	n/a	btnL	n/a	0.946	n/a
67.1000	0.881	0.504	DelSF	19	n/a	func/s118.bmp
68.0420	0.0	n/a	btnR	n/a	0.942	n/a
70.2230	0.878	0.47	IniUF	13	n/a	func/u123.bmp
71.1430	0.0	n/a	btnR	n/a	0.92	n/a
73.3470	0.874	0.476	DelSF	19	n/a	func/s124.bmp
74.3690	0.0	n/a	btnR	n/a	1.022	n/a
76.4710	0.853	0.477	IniUF	13	n/a	func/u118.bmp
77.3970	0.0	n/a	btnR	n/a	0.926	n/a
79.5270	0.871	0.448	IniFF	5	n/a	func/f116.bmp
80.7610	0.0	n/a	btnR	n/a	1.234	n/a
82.7010	0.986	0.524	ImmFF	6	n/a	func/f116.bmp
83.2300	0.0	n/a	btnR	n/a	0.529	n/a
86.0420	0.847	0.592	IniSF	17	n/a	func/s116.bmp
87.1800	0.0	n/a	btnL	n/a	1.138	n/a
89.1990	0.979	0.548	ImmSF	18	n/a	func/s116.bmp
89.9370	0.0	n/a	btnL	n/a	0.738	n/a
92.5400	0.938	0.59	DelFF	7	n/a	func/f126.bmp
93.4790	0.0	n/a	btnR	n/a	0.939	n/a
95.6800	0.995	0.432	IniSF	17	n/a	func/s127.bmp
