onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.806	0.42	IniUF	13	n/a	func/u004.bmp
1.2470	0.0	n/a	btnL	n/a	1.247	n/a
3.0060	0.926	0.419	IniFF	5	n/a	func/f015.bmp
4.1340	0.0	n/a	btnR	n/a	1.128	n/a
6.2480	0.969	0.451	IniSF	17	n/a	func/s004.bmp
7.4920	0.0	n/a	btnR	n/a	1.244	n/a
9.5210	0.828	0.537	ImmSF	18	n/a	func/s004.bmp
10.7600	0.0	n/a	btnR	n/a	1.239	n/a
12.6440	0.973	0.521	IniFF	5	n/a	func/f013.bmp
13.9770	0.0	n/a	btnR	n/a	1.333	n/a
15.8350	0.819	0.437	IniUF	13	n/a	func/u010.bmp
17.4680	0.0	n/a	btnL	n/a	1.633	n/a
18.9920	0.975	0.583	ImmUF	14	n/a	func/u010.bmp
20.4230	0.0	n/a	btnL	n/a	1.431	n/a
22.2660	0.988	0.529	IniFF	5	n/a	func/f009.bmp
23.6080	0.0	n/a	btnR	n/a	1.342	n/a
25.6070	0.808	0.581	DelUF	15	n/a	func/u004.bmp
26.6510	0.0	n/a	btnL	n/a	1.044	n/a
48.7410	0.822	0.54	IniSF	17	n/a	func/s005.bmp
50.4600	0.0	n/a	btnR	n/a	1.719	n/a
51.8150	0.996	0.469	DelFF	7	n/a	func/f015.bmp
53.4820	0.0	n/a	btnL	n/a	1.667	n/a
55.1570	0.936	0.585	IniUF	13	n/a	func/u001.bmp
56.4800	0.0	n/a	btnL	n/a	1.323	n/a
58.2790	0.927	0.43	ImmUF	14	n/a	func/u001.bmp
59.6300	0.0	n/a	btnL	n/a	1.351	n/a
61.4700	0.945	0.486	IniFF	5	n/a	func/f004.bmp
62.6370	0.0	n/a	btnR	n/a	1.167	n/a
64.6770	0.981	0.499	ImmFF	6	n/a	func/f004.bmp
65.7350	0.0	n/a	btnR	n/a	1.058	n/a
68.0010	0.849	0.569	DelFF	7	n/a	func/f013.bmp
69.2380	0.0	n/a	btnL	n/a	1.237	n/a
71.1080	0.865	0.493	IniUF	13	n/a	func/u013.bmp
72.8480	0.0	n/a	btnL	n/a	1.74	n/a
74.1980	0.872	0.463	ImmUF	14	n/a	func/u013.bmp
75.5110	0.0	n/a	btnL	n/a	1.313	n/a
77.3380	0.9	0.495	IniUF	13	n/a	func/u009.bmp
78.7010	0.0	n/a	btnL	n/a	1.363	n/a
80.5460	0.937	0.541	ImmUF	14	n/a	func/u009.bmp
81.7430	0.0	n/a	btnL	n/a	1.197	n/a
83.6690	0.962	0.401	DelFF	7	n/a	func/f009.bmp
84.6980	0.0	n/a	btnR	n/a	1.029	n/a
86.8100	0.969	0.413	IniUF	13	n/a	func/u016.bmp
88.2010	0.0	n/a	btnR	n/a	1.391	n/a
90.1000	0.947	0.552	DelSF	19	n/a	func/s005.bmp
92.0180	0.0	n/a	btnR	n/a	1.918	n/a
93.3410	0.917	0.532	IniUF	13	n/a	func/u003.bmp
94.7240	0.0	n/a	btnL	n/a	1.383	n/a
96.4480	0.992	0.43	IniUF	13	n/a	func/u005.bmp
97.4830	0.0	n/a	btnL	n/a	1.035	n/a
99.7550	0.836	0.547	IniUF	13	n/a	func/u008.bmp
101.3050	0.0	n/a	btnL	n/a	1.55	n/a
102.9120	0.941	0.564	ImmUF	14	n/a	func/u008.bmp
104.2090	0.0	n/a	btnL	n/a	1.297	n/a
106.0690	0.858	0.437	IniSF	17	n/a	func/s002.bmp
107.4600	0.0	n/a	btnL	n/a	1.391	n/a
109.1090	0.923	0.403	ImmSF	18	n/a	func/s002.bmp
110.0440	0.0	n/a	btnL	n/a	0.935	n/a
132.3780	0.916	0.555	IniFF	5	n/a	func/f011.bmp
133.9220	0.0	n/a	btnR	n/a	1.544	n/a
135.6350	0.838	0.569	ImmFF	6	n/a	func/f011.bmp
136.4570	0.0	n/a	btnR	n/a	0.822	n/a
138.7080	0.854	0.457	DelUF	15	n/a	func/u016.bmp
139.9180	0.0	n/a	btnR	n/a	1.21	n/a
141.9000	0.813	0.568	IniSF	17	n/a	func/s001.bmp
142.8800	0.0	n/a	btnL	n/a	0.98	n/a
144.9720	0.81	0.487	DelUF	15	n/a	func/u003.bmp
146.1490	0.0	n/a	btnL	n/a	1.177	n/a
148.0460	0.88	0.498	IniFF	5	n/a	func/f016.bmp
149.3060	0.0	n/a	btnL	n/a	1.26	n/a
151.2530	0.853	0.554	ImmFF	6	n/a	func/f016.bmp
152.0180	0.0	n/a	btnL	n/a	0.765	n/a
154.2930	0.806	0.415	DelUF	15	n/a	func/u005.bmp
