onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.897	0.596	IniUF	13.0	n/a	func/u020.bmp
0.849	0.0	n/a	btnL	n/a	0.849	n/a
3.207	0.895	0.549	ImmUF	14.0	n/a	func/u020.bmp
3.936	0.0	n/a	btnL	n/a	0.729	n/a
6.514	0.959	0.547	IniSF	17.0	n/a	func/s030.bmp
7.711	0.0	n/a	btnR	n/a	1.197	n/a
9.738	0.85	0.495	ImmSF	18.0	n/a	func/s030.bmp
10.433	0.0	n/a	btnR	n/a	0.695	n/a
12.895	0.988	0.548	IniFF	5.0	n/a	func/f027.bmp
13.97	0.0	n/a	btnL	n/a	1.075	n/a
16.169	0.863	0.503	IniSF	17.0	n/a	func/s028.bmp
16.983	0.0	n/a	btnR	n/a	0.814	n/a
19.376	0.806	0.571	ImmSF	18.0	n/a	func/s028.bmp
20.258	0.0	n/a	btnL	n/a	0.882	n/a
22.5	0.877	0.541	IniFF	5.0	n/a	func/f022.bmp
24.05	0.0	n/a	btnL	n/a	1.55	n/a
25.673	0.881	0.533	ImmFF	6.0	n/a	func/f022.bmp
26.401	0.0	n/a	btnL	n/a	0.728	n/a
28.797	0.882	0.478	IniUF	13.0	n/a	func/u030.bmp
29.664	0.0	n/a	btnL	n/a	0.867	n/a
51.965	0.829	0.514	IniSF	17.0	n/a	func/s024.bmp
52.87	0.0	n/a	btnL	n/a	0.905	n/a
55.022	0.941	0.455	ImmSF	18.0	n/a	func/s024.bmp
55.823	0.0	n/a	btnL	n/a	0.801	n/a
58.279	0.855	0.549	IniFF	5.0	n/a	func/f025.bmp
59.216	0.0	n/a	btnR	n/a	0.937	n/a
61.42	0.979	0.512	DelFF	7.0	n/a	func/f027.bmp
62.45	0.0	n/a	btnR	n/a	1.03	n/a
64.694	0.914	0.531	IniFF	5.0	n/a	func/f023.bmp
65.651	0.0	n/a	btnL	n/a	0.957	n/a
67.785	0.827	0.418	IniSF	17.0	n/a	func/s017.bmp
68.749	0.0	n/a	btnL	n/a	0.964	n/a
70.841	0.886	0.461	IniFF	5.0	n/a	func/f029.bmp
71.992	0.0	n/a	btnL	n/a	1.151	n/a
74.014	0.872	0.526	DelUF	15.0	n/a	func/u030.bmp
74.916	0.0	n/a	btnL	n/a	0.902	n/a
77.238	0.85	0.571	IniSF	17.0	n/a	func/s021.bmp
78.273	0.0	n/a	btnL	n/a	1.035	n/a
80.345	0.85	0.487	IniSF	17.0	n/a	func/s027.bmp
81.12	0.0	n/a	btnL	n/a	0.775	n/a
83.519	0.889	0.56	DelFF	7.0	n/a	func/f025.bmp
84.299	0.0	n/a	btnR	n/a	0.78	n/a
86.676	0.852	0.489	IniUF	13.0	n/a	func/u022.bmp
87.623	0.0	n/a	btnL	n/a	0.947	n/a
89.8	0.85	0.515	ImmUF	14.0	n/a	func/u022.bmp
90.525	0.0	n/a	btnL	n/a	0.725	n/a
92.99	0.961	0.573	DelFF	7.0	n/a	func/f023.bmp
93.961	0.0	n/a	btnL	n/a	0.971	n/a
96.13	0.987	0.416	IniUF	13.0	n/a	func/u028.bmp
97.099	0.0	n/a	btnL	n/a	0.969	n/a
99.388	0.894	0.494	ImmUF	14.0	n/a	func/u028.bmp
100.124	0.0	n/a	btnL	n/a	0.736	n/a
102.645	0.811	0.587	DelSF	19.0	n/a	func/s017.bmp
103.863	0.0	n/a	btnL	n/a	1.218	n/a
105.802	0.872	0.574	IniSF	17.0	n/a	func/s029.bmp
106.986	0.0	n/a	btnL	n/a	1.184	n/a
108.976	0.816	0.521	ImmSF	18.0	n/a	func/s029.bmp
109.721	0.0	n/a	btnL	n/a	0.745	n/a
112.149	0.804	0.596	DelFF	7.0	n/a	func/f029.bmp
113.114	0.0	n/a	btnL	n/a	0.965	n/a
135.184	0.872	0.441	IniFF	5.0	n/a	func/f020.bmp
136.567	0.0	n/a	btnR	n/a	1.383	n/a
138.374	0.852	0.545	ImmFF	6.0	n/a	func/f020.bmp
139.149	0.0	n/a	btnR	n/a	0.775	n/a
141.565	0.919	0.574	DelSF	19.0	n/a	func/s021.bmp
142.912	0.0	n/a	btnL	n/a	1.347	n/a
144.789	0.819	0.539	IniFF	5.0	n/a	func/f028.bmp
146.255	0.0	n/a	btnL	n/a	1.466	n/a
147.913	0.937	0.551	ImmFF	6.0	n/a	func/f028.bmp
148.712	0.0	n/a	btnL	n/a	0.799	n/a
151.203	1.0	0.573	DelSF	19.0	n/a	func/s027.bmp
152.343	0.0	n/a	btnR	n/a	1.14	n/a
154.393	0.812	0.426	IniUF	13.0	n/a	func/u032.bmp
155.914	0.0	n/a	btnL	n/a	1.521	n/a
157.45	0.957	0.483	ImmUF	14.0	n/a	func/u032.bmp
158.328	0.0	n/a	btnL	n/a	0.878	n/a
160.724	0.806	0.539	IniUF	13.0	n/a	func/u027.bmp
161.981	0.0	n/a	btnL	n/a	1.257	n/a
163.831	0.872	0.522	IniFF	5.0	n/a	func/f017.bmp
165.286	0.0	n/a	btnR	n/a	1.455	n/a
166.888	0.988	0.407	ImmFF	6.0	n/a	func/f017.bmp
167.524	0.0	n/a	btnR	n/a	0.636	n/a
170.212	0.957	0.565	IniUF	13.0	n/a	func/u025.bmp
171.415	0.0	n/a	btnL	n/a	1.203	n/a
173.452	0.852	0.503	ImmUF	14.0	n/a	func/u025.bmp
174.338	0.0	n/a	btnL	n/a	0.886	n/a
176.559	0.833	0.5	IniSF	17.0	n/a	func/s022.bmp
177.497	0.0	n/a	btnL	n/a	0.938	n/a
179.716	0.821	0.566	IniSF	17.0	n/a	func/s032.bmp
180.675	0.0	n/a	btnL	n/a	0.959	n/a
182.756	0.856	0.442	ImmSF	18.0	n/a	func/s032.bmp
183.475	0.0	n/a	btnL	n/a	0.719	n/a
185.847	0.975	0.465	IniUF	13.0	n/a	func/u019.bmp
186.649	0.0	n/a	btnR	n/a	0.802	n/a
189.121	0.981	0.526	DelUF	15.0	n/a	func/u027.bmp
190.204	0.0	n/a	btnL	n/a	1.083	n/a
212.456	0.974	0.582	IniFF	5.0	n/a	func/f026.bmp
213.654	0.0	n/a	btnL	n/a	1.198	n/a
215.697	0.967	0.501	IniUF	13.0	n/a	func/u026.bmp
216.901	0.0	n/a	btnL	n/a	1.204	n/a
218.92	0.808	0.494	IniFF	5.0	n/a	func/f031.bmp
220.075	0.0	n/a	btnL	n/a	1.155	n/a
221.927	0.849	0.425	ImmFF	6.0	n/a	func/f031.bmp
222.587	0.0	n/a	btnR	n/a	0.66	n/a
224.984	0.881	0.445	DelSF	19.0	n/a	func/s022.bmp
225.906	0.0	n/a	btnL	n/a	0.922	n/a
228.091	0.855	0.46	IniUF	13.0	n/a	func/u017.bmp
228.993	0.0	n/a	btnL	n/a	0.902	n/a
231.348	0.954	0.559	IniUF	13.0	n/a	func/u021.bmp
232.283	0.0	n/a	btnL	n/a	0.935	n/a
234.488	0.944	0.401	DelUF	15.0	n/a	func/u019.bmp
235.427	0.0	n/a	btnR	n/a	0.939	n/a
237.745	0.992	0.537	IniSF	17.0	n/a	func/s018.bmp
238.622	0.0	n/a	btnL	n/a	0.877	n/a
240.953	0.978	0.442	DelFF	7.0	n/a	func/f026.bmp
241.955	0.0	n/a	btnL	n/a	1.002	n/a
244.21	0.916	0.503	IniFF	5.0	n/a	func/f024.bmp
245.59	0.0	n/a	btnL	n/a	1.38	n/a
247.434	0.843	0.541	ImmFF	6.0	n/a	func/f024.bmp
248.256	0.0	n/a	btnL	n/a	0.822	n/a
250.524	0.961	0.481	DelUF	15.0	n/a	func/u026.bmp
251.383	0.0	n/a	btnL	n/a	0.859	n/a
253.848	0.848	0.587	IniSF	17.0	n/a	func/s031.bmp
254.549	0.0	n/a	btnL	n/a	0.701	n/a
257.038	0.987	0.574	IniUF	13.0	n/a	func/u018.bmp
258.092	0.0	n/a	btnL	n/a	1.054	n/a
260.229	0.952	0.429	ImmUF	14.0	n/a	func/u018.bmp
261.121	0.0	n/a	btnL	n/a	0.892	n/a
263.487	0.916	0.551	DelUF	15.0	n/a	func/u017.bmp
264.686	0.0	n/a	btnL	n/a	1.199	n/a
266.694	0.971	0.534	IniFF	5.0	n/a	func/f018.bmp
267.745	0.0	n/a	btnR	n/a	1.051	n/a
269.917	0.878	0.48	DelUF	15.0	n/a	func/u021.bmp
271.009	0.0	n/a	btnL	n/a	1.092	n/a
292.968	0.845	0.4	IniSF	17.0	n/a	func/s020.bmp
294.07	0.0	n/a	btnL	n/a	1.102	n/a
296.159	0.942	0.576	DelSF	19.0	n/a	func/s018.bmp
296.874	0.0	n/a	btnL	n/a	0.715	n/a
299.349	0.921	0.473	IniUF	13.0	n/a	func/u023.bmp
300.665	0.0	n/a	btnL	n/a	1.316	n/a
302.59	0.926	0.539	IniSF	17.0	n/a	func/s023.bmp
303.399	0.0	n/a	btnL	n/a	0.809	n/a
305.713	0.881	0.423	ImmSF	18.0	n/a	func/s023.bmp
306.447	0.0	n/a	btnL	n/a	0.734	n/a
308.887	0.874	0.532	DelSF	19.0	n/a	func/s031.bmp
309.571	0.0	n/a	btnL	n/a	0.684	n/a
312.027	0.818	0.498	IniFF	5.0	n/a	func/f019.bmp
312.816	0.0	n/a	btnR	n/a	0.789	n/a
315.168	0.802	0.556	IniSF	17.0	n/a	func/s019.bmp
316.047	0.0	n/a	btnL	n/a	0.879	n/a
318.141	0.983	0.406	DelFF	7.0	n/a	func/f018.bmp
319.16	0.0	n/a	btnL	n/a	1.019	n/a
321.432	0.91	0.551	IniFF	5.0	n/a	func/f030.bmp
322.244	0.0	n/a	btnR	n/a	0.812	n/a
324.555	0.817	0.448	ImmFF	6.0	n/a	func/f030.bmp
325.533	0.0	n/a	btnR	n/a	0.978	n/a
327.662	0.952	0.525	DelSF	19.0	n/a	func/s020.bmp
328.759	0.0	n/a	btnL	n/a	1.097	n/a
330.819	0.829	0.449	IniUF	13.0	n/a	func/u024.bmp
332.044	0.0	n/a	btnL	n/a	1.225	n/a
333.893	0.815	0.48	ImmUF	14.0	n/a	func/u024.bmp
334.707	0.0	n/a	btnL	n/a	0.814	n/a
336.95	0.961	0.469	DelUF	15.0	n/a	func/u023.bmp
337.906	0.0	n/a	btnR	n/a	0.956	n/a
340.223	0.864	0.54	IniSF	17.0	n/a	func/s025.bmp
343.264	0.951	0.411	ImmSF	18.0	n/a	func/s025.bmp
344.086	0.0	n/a	btnL	n/a	0.822	n/a
346.404	0.899	0.428	IniSF	17.0	n/a	func/s026.bmp
347.339	0.0	n/a	btnL	n/a	0.935	n/a
349.544	0.864	0.482	ImmSF	18.0	n/a	func/s026.bmp
350.586	0.0	n/a	btnL	n/a	1.042	n/a
352.701	0.928	0.523	DelFF	7.0	n/a	func/f019.bmp
353.567	0.0	n/a	btnR	n/a	0.866	n/a
375.819	0.91	0.412	IniFF	5.0	n/a	func/f032.bmp
376.716	0.0	n/a	btnR	n/a	0.897	n/a
378.96	0.92	0.462	ImmFF	6.0	n/a	func/f032.bmp
379.698	0.0	n/a	btnR	n/a	0.738	n/a
382.05	0.813	0.416	DelSF	19.0	n/a	func/s019.bmp
382.844	0.0	n/a	btnL	n/a	0.794	n/a
385.073	0.935	0.439	IniUF	13.0	n/a	func/u031.bmp
385.957	0.0	n/a	btnL	n/a	0.884	n/a
388.331	0.944	0.551	IniUF	13.0	n/a	func/u029.bmp
389.514	0.0	n/a	btnL	n/a	1.183	n/a
391.455	0.988	0.417	IniFF	5.0	n/a	func/f021.bmp
392.324	0.0	n/a	btnR	n/a	0.869	n/a
394.711	0.912	0.498	ImmFF	6.0	n/a	func/f021.bmp
395.911	0.0	n/a	btnR	n/a	1.2	n/a
