onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.944	0.407	IniUF	13	7.0	0.986	func/u022.bmp
3.14	0.911	0.428	IniUF	13	7.0	0.916	func/u017.bmp
6.398	0.93	0.481	IniUF	13	4.0	0.835	func/u021.bmp
9.655	0.961	0.555	IniFF	5	7.0	0.904	func/f019.bmp
12.962	0.958	0.575	ImmFF	6	7.0	0.794	func/f019.bmp
16.269	0.839	0.522	IniSF	17	4.0	0.786	func/s028.bmp
19.393	0.838	0.516	ImmSF	18	4.0	0.765	func/s028.bmp
22.5	0.931	0.487	IniUF	13	4.0	1.039	func/u030.bmp
25.657	0.835	0.462	ImmUF	14	4.0	0.671	func/u030.bmp
28.747	0.91	0.49	DelUF	15	7.0	1.094	func/u022.bmp
51.932	0.925	0.497	IniUF	13	4.0	0.92	func/u029.bmp
55.222	0.982	0.59	ImmUF	14	4.0	0.724	func/u029.bmp
58.429	0.876	0.466	DelUF	15	7.0	0.717	func/u017.bmp
61.653	0.844	0.55	IniFF	5	7.0	0.869	func/f028.bmp
64.827	0.964	0.561	DelUF	15	4.0	0.832	func/u021.bmp
68.068	0.859	0.506	IniUF	13	7.0	0.939	func/u032.bmp
71.108	0.899	0.405	IniUF	13	4.0	1.058	func/u019.bmp
74.315	0.823	0.546	ImmUF	14	7.0	0.908	func/u019.bmp
77.422	0.957	0.517	IniFF	5	4.0	1.186	func/f022.bmp
80.679	0.951	0.51	IniFF	5	7.0	1.053	func/f032.bmp
83.919	0.843	0.524	ImmFF	6	7.0	0.886	func/f032.bmp
87.06	0.848	0.526	IniSF	17	4.0	0.861	func/s022.bmp
90.083	0.964	0.406	ImmSF	18	4.0	0.77	func/s022.bmp
93.39	0.961	0.574	DelFF	7	7.0	0.767	func/f028.bmp
96.681	0.855	0.562	IniUF	13	7.0	1.155	func/u018.bmp
99.788	0.832	0.472	DelUF	15	7.0	0.752	func/u032.bmp
102.911	0.86	0.501	IniSF	17	4.0	0.903	func/s027.bmp
106.102	0.984	0.539	IniFF	5	4.0	1.197	func/f024.bmp
109.376	0.838	0.529	ImmFF	6	4.0	0.688	func/f024.bmp
