onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.834	0.577	IniSF	17	4.0	1.059	func/s034.bmp
3.023	0.95	0.419	ImmSF	18	4.0	0.625	func/s034.bmp
6.415	0.908	0.564	IniFF	5	4.0	0.799	func/f047.bmp
9.571	0.873	0.479	ImmFF	6	4.0	0.615	func/f047.bmp
12.745	0.833	0.497	IniSF	17	7.0	0.957	func/s044.bmp
15.818	0.817	0.482	ImmSF	18	4.0	0.722	func/s044.bmp
18.942	0.938	0.526	IniSF	17	4.0	0.904	func/s041.bmp
22.199	0.917	0.504	IniSF	17	4.0	1.058	func/s037.bmp
25.406	0.831	0.519	ImmSF	18	4.0	0.752	func/s037.bmp
28.413	0.872	0.416	IniFF	5	7.0	1.141	func/f038.bmp
51.631	0.883	0.561	IniFF	5	4.0	0.82	func/f033.bmp
54.738	0.805	0.457	IniUF	13	7.0	1.158	func/u038.bmp
57.878	0.906	0.565	ImmUF	14	7.0	1.276	func/u038.bmp
61.119	0.809	0.553	IniSF	17	4.0	0.822	func/s046.bmp
64.16	0.966	0.468	ImmSF	18	4.0	0.717	func/s046.bmp
67.383	0.874	0.488	DelSF	19	4.0	0.728	func/s041.bmp
70.489	0.825	0.46	IniFF	5	7.0	1.09	func/f039.bmp
73.68	0.985	0.599	IniFF	5	4.0	1.057	func/f037.bmp
77.004	0.979	0.573	ImmFF	6	4.0	0.727	func/f037.bmp
80.212	0.979	0.468	DelFF	7	7.0	0.955	func/f038.bmp
83.468	0.843	0.505	IniFF	5	4.0	1.015	func/f046.bmp
86.508	0.922	0.419	DelFF	7	4.0	0.969	func/f033.bmp
89.799	0.809	0.597	IniSF	17	4.0	1.056	func/s033.bmp
92.772	0.881	0.4	ImmSF	18	4.0	0.693	func/s033.bmp
95.879	0.967	0.439	IniUF	13	4.0	1.084	func/u044.bmp
99.069	0.981	0.454	IniUF	13	4.0	0.972	func/u034.bmp
102.243	0.916	0.421	DelFF	7	7.0	1.191	func/f039.bmp
105.333	0.902	0.405	IniSF	17	4.0	0.854	func/s035.bmp
128.618	0.832	0.586	IniUF	13	4.0	1.015	func/u042.bmp
131.658	0.841	0.449	DelFF	7	7.0	0.898	func/f046.bmp
134.865	0.912	0.592	IniFF	5	7.0	0.953	func/f034.bmp
138.039	0.888	0.485	IniUF	13	4.0	0.847	func/u037.bmp
141.246	0.97	0.548	ImmUF	14	4.0	0.756	func/u037.bmp
144.487	0.822	0.491	DelUF	15	4.0	0.822	func/u044.bmp
147.677	0.896	0.591	IniFF	5	7.0	0.936	func/f043.bmp
150.884	0.981	0.545	ImmFF	6	7.0	0.765	func/f043.bmp
154.158	0.934	0.529	DelUF	15	4.0	0.845	func/u034.bmp
157.383	0.841	0.534	IniUF	13	4.0	0.922	func/u045.bmp
160.522	0.961	0.53	ImmUF	14	4.0	0.811	func/u045.bmp
163.813	0.947	0.566	DelSF	19	4.0	0.821	func/s035.bmp
167.07	0.826	0.545	IniFF	5	7.0	1.033	func/f045.bmp
170.127	0.844	0.458	DelUF	15	4.0	0.913	func/u042.bmp
173.2	0.961	0.457	IniUF	13	4.0	0.914	func/u039.bmp
176.424	0.816	0.488	ImmUF	14	4.0	0.825	func/u039.bmp
179.531	0.996	0.52	DelFF	7	7.0	0.649	func/f034.bmp
182.755	0.967	0.456	IniFF	5	7.0	1.002	func/f048.bmp
185.962	0.98	0.483	IniFF	5	7.0	1.261	func/f044.bmp
189.152	0.958	0.448	ImmFF	6	7.0	0.9	func/f044.bmp
212.32	0.879	0.418	IniFF	5		0.0	func/f036.bmp
215.394	0.815	0.425	IniUF	13	7.0	0.941	func/u047.bmp
218.4	0.977	0.432	ImmUF	14	7.0	0.71	func/u047.bmp
221.674	0.841	0.522	DelFF	7	7.0	1.044	func/f045.bmp
224.765	0.837	0.472	IniFF	5	4.0	0.868	func/f035.bmp
227.905	0.913	0.51	IniSF	17	4.0	1.121	func/s040.bmp
231.162	0.923	0.532	DelFF	7	7.0	0.932	func/f048.bmp
234.319	0.992	0.462	IniUF	13	7.0	1.136	func/u048.bmp
237.643	0.834	0.567	ImmUF	14	7.0	0.781	func/u048.bmp
240.733	0.894	0.496	IniSF	17	7.0	0.747	func/s047.bmp
243.807	0.906	0.403	DelFF	7	7.0	0.754	func/f036.bmp
246.93	0.985	0.429	IniUF	13	4.0	0.971	func/u043.bmp
