onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.964	0.439	IniSF	17.0	n/a	func/s092.bmp
0.812	0.0	n/a	btnL	n/a	0.812	n/a
3.257	0.958	0.534	ImmSF	18.0	n/a	func/s092.bmp
3.988	0.0	n/a	btnL	n/a	0.731	n/a
6.631	0.862	0.541	IniUF	13.0	n/a	func/u086.bmp
7.819	0.0	n/a	btnR	n/a	1.188	n/a
9.838	0.954	0.58	IniUF	13.0	n/a	func/u085.bmp
10.696	0.0	n/a	btnL	n/a	0.858	n/a
13.145	0.885	0.583	ImmUF	14.0	n/a	func/u085.bmp
14.446	0.0	n/a	btnL	n/a	1.301	n/a
16.269	0.948	0.467	IniFF	5.0	n/a	func/f087.bmp
17.133	0.0	n/a	btnR	n/a	0.864	n/a
19.41	0.919	0.434	ImmFF	6.0	n/a	func/f087.bmp
20.058	0.0	n/a	btnR	n/a	0.648	n/a
22.65	0.956	0.527	IniSF	17.0	n/a	func/s090.bmp
23.609	0.0	n/a	btnL	n/a	0.959	n/a
25.957	0.906	0.569	ImmSF	18.0	n/a	func/s090.bmp
26.758	0.0	n/a	btnL	n/a	0.801	n/a
29.147	0.924	0.489	IniSF	17.0	n/a	func/s089.bmp
30.141	0.0	n/a	btnL	n/a	0.994	n/a
52.366	0.966	0.481	IniSF	17.0	n/a	func/s086.bmp
53.231	0.0	n/a	btnL	n/a	0.865	n/a
55.573	0.942	0.48	DelUF	15.0	n/a	func/u086.bmp
56.719	0.0	n/a	btnR	n/a	1.146	n/a
58.763	0.914	0.468	IniFF	5.0	n/a	func/f091.bmp
59.625	0.0	n/a	btnR	n/a	0.862	n/a
61.87	0.836	0.423	ImmFF	6.0	n/a	func/f091.bmp
62.548	0.0	n/a	btnR	n/a	0.678	n/a
64.96	0.899	0.458	IniFF	5.0	n/a	func/f096.bmp
65.764	0.0	n/a	btnR	n/a	0.804	n/a
68.184	0.999	0.562	IniUF	13.0	n/a	func/u088.bmp
68.966	0.0	n/a	btnR	n/a	0.782	n/a
71.541	0.919	0.585	IniFF	5.0	n/a	func/f084.bmp
72.546	0.0	n/a	btnR	n/a	1.005	n/a
74.715	0.901	0.494	DelSF	19.0	n/a	func/s089.bmp
75.712	0.0	n/a	btnL	n/a	0.997	n/a
77.839	0.982	0.462	IniSF	17.0	n/a	func/s087.bmp
78.585	0.0	n/a	btnL	n/a	0.746	n/a
81.046	0.922	0.465	ImmSF	18.0	n/a	func/s087.bmp
81.655	0.0	n/a	btnL	n/a	0.609	n/a
84.27	0.87	0.524	DelSF	19.0	n/a	func/s086.bmp
85.023	0.0	n/a	btnL	n/a	0.753	n/a
87.376	0.806	0.461	IniUF	13.0	n/a	func/u092.bmp
88.275	0.0	n/a	btnR	n/a	0.899	n/a
90.366	0.986	0.406	ImmUF	14.0	n/a	func/u092.bmp
91.288	0.0	n/a	btnR	n/a	0.922	n/a
93.657	0.84	0.54	IniSF	17.0	n/a	func/s085.bmp
94.526	0.0	n/a	btnL	n/a	0.869	n/a
96.697	0.905	0.42	DelFF	7.0	n/a	func/f096.bmp
97.54	0.0	n/a	btnR	n/a	0.843	n/a
99.938	0.897	0.557	IniFF	5.0	n/a	func/f089.bmp
100.944	0.0	n/a	btnR	n/a	1.006	n/a
103.095	0.834	0.494	DelUF	15.0	n/a	func/u088.bmp
103.941	0.0	n/a	btnR	n/a	0.846	n/a
106.235	0.945	0.537	IniUF	13.0	n/a	func/u087.bmp
107.04	0.0	n/a	btnR	n/a	0.805	n/a
109.409	0.946	0.453	ImmUF	14.0	n/a	func/u087.bmp
110.117	0.0	n/a	btnR	n/a	0.708	n/a
112.532	0.95	0.413	DelFF	7.0	n/a	func/f084.bmp
113.396	0.0	n/a	btnR	n/a	0.864	n/a
135.851	0.964	0.589	IniUF	13.0	n/a	func/u096.bmp
136.761	0.0	n/a	btnL	n/a	0.91	n/a
139.024	0.867	0.449	IniUF	13.0	n/a	func/u084.bmp
140.01	0.0	n/a	btnL	n/a	0.986	n/a
142.164	0.863	0.516	ImmUF	14.0	n/a	func/u084.bmp
142.872	0.0	n/a	btnL	n/a	0.708	n/a
145.388	0.907	0.59	IniSF	17.0	n/a	func/s097.bmp
146.187	0.0	n/a	btnL	n/a	0.799	n/a
148.629	0.935	0.559	DelSF	19.0	n/a	func/s085.bmp
149.239	0.0	n/a	btnL	n/a	0.61	n/a
151.919	0.925	0.575	IniSF	17.0	n/a	func/s088.bmp
152.515	0.0	n/a	btnL	n/a	0.596	n/a
155.026	0.982	0.406	ImmSF	18.0	n/a	func/s088.bmp
155.61	0.0	n/a	btnL	n/a	0.584	n/a
158.183	0.872	0.408	DelFF	7.0	n/a	func/f089.bmp
158.913	0.0	n/a	btnR	n/a	0.73	n/a
161.24	0.805	0.411	IniFF	5.0	n/a	func/f086.bmp
162.424	0.0	n/a	btnR	n/a	1.184	n/a
164.397	0.852	0.577	ImmFF	6.0	n/a	func/f086.bmp
165.422	0.0	n/a	btnL	n/a	1.025	n/a
167.604	0.985	0.587	IniFF	5.0	n/a	func/f092.bmp
168.586	0.0	n/a	btnR	n/a	0.982	n/a
170.878	0.841	0.531	DelUF	15.0	n/a	func/u096.bmp
172.153	0.0	n/a	btnR	n/a	1.275	n/a
173.918	0.915	0.427	IniFF	5.0	n/a	func/f097.bmp
175.467	0.0	n/a	btnR	n/a	1.549	n/a
177.043	0.871	0.451	ImmFF	6.0	n/a	func/f097.bmp
177.62	0.0	n/a	btnR	n/a	0.577	n/a
180.282	0.845	0.585	IniUF	13.0	n/a	func/u090.bmp
181.254	0.0	n/a	btnL	n/a	0.972	n/a
183.473	0.818	0.583	ImmUF	14.0	n/a	func/u090.bmp
184.384	0.0	n/a	btnL	n/a	0.911	n/a
186.496	0.951	0.45	DelSF	19.0	n/a	func/s097.bmp
187.8	0.0	n/a	btnL	n/a	1.304	n/a
189.82	0.949	0.591	IniFF	5.0	n/a	func/f094.bmp
190.686	0.0	n/a	btnL	n/a	0.866	n/a
213.005	0.959	0.453	IniFF	5.0	n/a	func/f088.bmp
