onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.847	0.553	IniFF	5	n/a	func/f109.bmp
1.1040	0.0	n/a	btnL	n/a	1.104	n/a
3.1400	0.835	0.521	IniFF	5	n/a	func/f113.bmp
3.9020	0.0	n/a	btnL	n/a	0.762	n/a
6.3300	0.934	0.495	IniFF	5	n/a	func/f099.bmp
7.1050	0.0	n/a	btnL	n/a	0.775	n/a
9.5710	0.866	0.537	ImmFF	6	n/a	func/f099.bmp
10.3050	0.0	n/a	btnL	n/a	0.734	n/a
12.6280	0.817	0.41	IniUF	13	n/a	func/u108.bmp
13.6620	0.0	n/a	btnR	n/a	1.034	n/a
15.7850	0.846	0.576	IniSF	17	n/a	func/s102.bmp
16.7140	0.0	n/a	btnL	n/a	0.929	n/a
18.9250	0.995	0.52	ImmSF	18	n/a	func/s102.bmp
19.6320	0.0	n/a	btnL	n/a	0.707	n/a
22.2320	0.816	0.53	IniSF	17	n/a	func/s104.bmp
22.9800	0.0	n/a	btnL	n/a	0.748	n/a
25.3890	0.835	0.583	ImmSF	18	n/a	func/s104.bmp
26.0630	0.0	n/a	btnL	n/a	0.674	n/a
28.4460	0.925	0.457	DelFF	7	n/a	func/f109.bmp
29.7040	0.0	n/a	btnL	n/a	1.258	n/a
51.6980	0.91	0.541	IniFF	5	n/a	func/f098.bmp
53.1050	0.0	n/a	btnL	n/a	1.407	n/a
54.9550	0.876	0.573	ImmFF	6	n/a	func/f098.bmp
55.7970	0.0	n/a	btnL	n/a	0.842	n/a
58.1620	0.84	0.56	DelFF	7	n/a	func/f113.bmp
59.1510	0.0	n/a	btnL	n/a	0.989	n/a
61.2690	0.865	0.495	IniFF	5	n/a	func/f110.bmp
62.1210	0.0	n/a	btnL	n/a	0.852	n/a
64.3090	0.963	0.406	IniUF	13	n/a	func/u098.bmp
65.1920	0.0	n/a	btnL	n/a	0.883	n/a
67.4990	0.823	0.465	DelUF	15	n/a	func/u108.bmp
68.4800	0.0	n/a	btnR	n/a	0.981	n/a
