onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.888	0.502	IniFF	5	7.0	1.138	func/f031.bmp
3.257	0.928	0.596	ImmFF	6	7.0	1.086	func/f031.bmp
6.481	0.861	0.429	IniUF	13		0.0	func/u032.bmp
9.638	0.847	0.523	ImmUF	14	7.0	1.323	func/u032.bmp
12.678	0.848	0.43	IniUF	13	4.0	2.317	func/u022.bmp
15.785	0.84	0.492	IniSF	17	4.0	1.0	func/s032.bmp
18.942	0.925	0.545	IniSF	17	4.0	0.818	func/s019.bmp
22.182	0.931	0.535	ImmSF	18	4.0	0.855	func/s019.bmp
25.423	0.836	0.549	IniUF	13	4.0	1.31	func/u031.bmp
48.491	0.909	0.436	IniSF	17	4.0	1.389	func/s018.bmp
51.664	0.839	0.491	ImmSF	18	7.0	0.964	func/s018.bmp
54.755	0.875	0.473	IniUF	13		0.0	func/u029.bmp
57.811	0.873	0.409	ImmUF	14		0.0	func/u029.bmp
61.002	0.885	0.542	DelUF	15	7.0	1.646	func/u022.bmp
64.192	0.998	0.536	IniUF	13		0.0	func/u024.bmp
67.383	0.98	0.431	DelSF	19		0.0	func/s032.bmp
70.673	0.865	0.546	IniFF	5	7.0	1.281	func/f018.bmp
73.763	0.912	0.465	ImmFF	6	7.0	1.695	func/f018.bmp
76.954	0.835	0.513	IniFF	5		0.0	func/f020.bmp
80.061	0.912	0.516	DelUF	15	4.0	1.527	func/u031.bmp
83.301	0.884	0.563	IniUF	13		0.0	func/u019.bmp
86.375	0.908	0.421	IniUF	13	4.0	1.672	func/u021.bmp
89.565	0.955	0.503	IniSF	17		0.0	func/s031.bmp
92.789	0.935	0.496	ImmSF	18		0.0	func/s031.bmp
95.896	0.94	0.407	DelUF	15		0.0	func/u024.bmp
99.136	0.913	0.522	IniSF	17	4.0	1.337	func/s023.bmp
102.26	0.976	0.45	ImmSF	18	4.0	1.177	func/s023.bmp
105.534	0.953	0.532	IniSF	17	4.0	1.04	func/s028.bmp
108.741	0.883	0.468	DelFF	7	4.0	1.273	func/f020.bmp
131.826	0.886	0.423	IniSF	17	7.0	1.564	func/s025.bmp
134.916	0.986	0.44	ImmSF	18		0.0	func/s025.bmp
138.206	0.867	0.549	DelUF	15		0.0	func/u019.bmp
141.263	0.998	0.433	IniUF	13	4.0	0.5	func/u020.bmp
144.537	0.987	0.513	ImmUF	14	4.0	1.846	func/u020.bmp
147.794	0.87	0.493	DelUF	15		0.0	func/u021.bmp
150.901	0.897	0.458	IniFF	5	4.0	1.189	func/f023.bmp
154.092	0.953	0.522	IniFF	5	7.0	1.096	func/f030.bmp
157.215	0.977	0.402	ImmFF	6	7.0	0.875	func/f030.bmp
160.523	0.933	0.558	IniSF	17	7.0	1.327	func/s022.bmp
163.78	0.938	0.558	DelSF	19		0.0	func/s028.bmp
166.92	0.857	0.426	IniSF	17		0.0	func/s027.bmp
170.111	0.858	0.561	ImmSF	18	4.0	1.29	func/s027.bmp
173.201	0.897	0.465	IniUF	13		0.0	func/u026.bmp
176.274	0.991	0.402	ImmUF	14		0.0	func/u026.bmp
179.515	0.943	0.469	IniSF	17		0.0	func/s030.bmp
182.789	0.864	0.557	DelFF	7	4.0	0.973	func/f023.bmp
185.996	0.889	0.583	IniFF	5		0.0	func/f028.bmp
189.119	0.93	0.462	ImmFF	6	4.0	1.183	func/f028.bmp
212.388	0.829	0.56	IniSF	17		0.0	func/s029.bmp
215.411	0.842	0.419	DelSF	19	4.0	1.275	func/s022.bmp
218.468	0.849	0.437	IniFF	5	4.0	1.301	func/f029.bmp
221.675	0.981	0.591	IniSF	17		0.0	func/s024.bmp
224.932	0.887	0.508	IniFF	5		0.0	func/f032.bmp
228.156	0.979	0.56	DelSF	19		0.0	func/s030.bmp
231.43	0.923	0.476	IniUF	13		0.0	func/u017.bmp
234.553	0.873	0.423	ImmUF	14	4.0	1.063	func/u017.bmp
237.677	0.885	0.478	IniFF	5	7.0	1.029	func/f026.bmp
240.818	0.971	0.501	DelSF	19		0.0	func/s029.bmp
244.075	0.877	0.503	IniUF	13	4.0	1.064	func/u030.bmp
247.265	0.948	0.539	ImmUF	14		0.0	func/u030.bmp
250.572	0.998	0.589	DelFF	7		0.0	func/f029.bmp
253.896	0.855	0.553	IniUF	13	4.0	0.958	func/u025.bmp
256.97	0.929	0.436	ImmUF	14	4.0	1.031	func/u025.bmp
260.244	0.992	0.572	DelSF	19		0.0	func/s024.bmp
263.601	0.892	0.6	IniSF	17	4.0	1.193	func/s017.bmp
266.758	0.868	0.5	DelFF	7		0.0	func/f032.bmp
289.809	0.826	0.402	IniFF	5		0.0	func/f022.bmp
292.983	0.8	0.569	ImmFF	6		0.0	func/f022.bmp
296.107	0.941	0.561	IniFF	5	7.0	1.339	func/f019.bmp
299.247	0.907	0.43	ImmFF	6	7.0	0.799	func/f019.bmp
302.488	0.928	0.556	DelFF	7	4.0	1.736	func/f026.bmp
305.778	0.866	0.589	IniFF	5	7.0	0.991	func/f027.bmp
308.969	0.859	0.556	IniFF	5	7.0	0.784	func/f017.bmp
312.092	0.981	0.488	IniSF	17	4.0	0.885	func/s026.bmp
315.299	0.984	0.464	DelSF	19	4.0	1.264	func/s017.bmp
318.607	0.879	0.561	IniFF	5	4.0	1.103	func/f024.bmp
321.797	0.998	0.549	ImmFF	6	4.0	0.904	func/f024.bmp
325.121	0.907	0.559	IniSF	17		0.0	func/s020.bmp
328.228	0.819	0.429	ImmSF	18	4.0	0.691	func/s020.bmp
331.301	0.892	0.492	IniUF	13	4.0	0.936	func/u018.bmp
334.442	0.815	0.475	DelFF	7	4.0	1.152	func/f027.bmp
337.432	0.894	0.409	IniFF	5	4.0	1.075	func/f021.bmp
340.672	0.924	0.582	ImmFF	6		0.0	func/f021.bmp
343.813	0.967	0.434	DelFF	7	7.0	0.832	func/f017.bmp
347.07	0.999	0.532	IniUF	13	4.0	1.364	func/u023.bmp
350.227	0.977	0.4	DelSF	19		0.0	func/s026.bmp
373.478	0.961	0.486	IniSF	17	4.0	1.099	func/s021.bmp
376.786	0.824	0.578	ImmSF	18		0.0	func/s021.bmp
379.809	0.838	0.43	IniUF	13		0.0	func/u027.bmp
382.883	0.939	0.46	IniFF	5		0.0	func/f025.bmp
386.14	0.8	0.536	ImmFF	6		0.0	func/f025.bmp
389.146	0.848	0.437	DelUF	15	4.0	1.351	func/u018.bmp
392.27	0.813	0.508	IniUF	13	4.0	1.08	func/u028.bmp
