onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.85	0.467	IniFF	5	7.0	1.335	func/f075.bmp
3.207	0.879	0.589	ImmFF	6	7.0	0.546	func/f075.bmp
6.464	0.983	0.511	IniUF	13	4.0	0.852	func/u067.bmp
9.704	0.811	0.489	IniFF	5	7.0	1.228	func/f070.bmp
12.778	0.994	0.493	ImmFF	6	4.0	0.925	func/f070.bmp
16.002	0.851	0.453	IniSF	17	4.0	1.496	func/s073.bmp
19.075	0.941	0.465	IniFF	5	4.0	1.135	func/f067.bmp
22.199	0.818	0.403	IniUF	13	7.0	1.395	func/u068.bmp
25.206	0.944	0.42	ImmUF	14	7.0	0.789	func/u068.bmp
48.524	0.979	0.585	IniSF	17	4.0	1.313	func/s074.bmp
51.698	0.911	0.423	DelUF	15	4.0	0.973	func/u067.bmp
54.855	0.841	0.475	IniFF	5	7.0	1.234	func/f073.bmp
57.878	0.83	0.408	IniUF	13	7.0	0.968	func/u075.bmp
60.918	0.848	0.449	ImmUF	14	7.0	0.571	func/u075.bmp
63.975	0.893	0.438	DelSF	19	7.0	1.625	func/s073.bmp
67.065	0.817	0.422	IniSF	17	7.0	1.179	func/s077.bmp
70.105	0.817	0.466	ImmSF	18	7.0	0.983	func/s077.bmp
73.095	0.853	0.412	DelFF	7	4.0	0.885	func/f067.bmp
76.286	0.962	0.562	IniUF	13	7.0	1.062	func/u071.bmp
79.543	0.921	0.531	ImmUF	14	7.0	0.853	func/u071.bmp
82.733	0.905	0.495	IniUF	13	4.0	2.193	func/u077.bmp
85.89	0.855	0.471	ImmUF	14	4.0	0.807	func/u077.bmp
89.03	0.892	0.506	DelSF	19	7.0	1.119	func/s074.bmp
92.171	0.949	0.481	IniSF	17	4.0	0.821	func/s080.bmp
95.361	0.871	0.477	ImmSF	18	4.0	0.959	func/s080.bmp
98.602	0.841	0.587	DelFF	7	7.0	1.074	func/f073.bmp
101.658	0.88	0.444	IniUF	13	7.0	1.106	func/u065.bmp
104.715	0.827	0.405	IniUF	13	7.0	1.329	func/u072.bmp
107.755	0.857	0.436	IniUF	13	4.0	0.978	func/u081.bmp
130.907	0.998	0.513	IniFF	5	7.0	1.67	func/f065.bmp
134.114	0.994	0.439	ImmFF	6	7.0	0.896	func/f065.bmp
137.371	0.972	0.493	IniFF	5	7.0	1.904	func/f066.bmp
140.645	0.905	0.531	IniSF	17	7.0	1.306	func/s065.bmp
143.902	0.839	0.571	ImmSF	18	7.0	1.128	func/s065.bmp
147.009	0.853	0.485	DelUF	15	7.0	1.096	func/u065.bmp
150.133	0.825	0.499	IniUF	13	7.0	1.203	func/u069.bmp
153.273	0.868	0.548	DelUF	15	7.0	1.772	func/u072.bmp
156.497	0.895	0.596	IniUF	13	7.0	1.255	func/u080.bmp
159.637	0.871	0.48	ImmUF	14	4.0	1.293	func/u080.bmp
162.827	0.972	0.546	DelUF	15	4.0	1.019	func/u081.bmp
166.101	0.907	0.527	IniSF	17	4.0	1.284	func/s067.bmp
169.342	0.976	0.567	ImmSF	18	4.0	0.847	func/s067.bmp
172.499	0.81	0.402	IniFF	5		0.0	func/f077.bmp
175.623	0.929	0.546	ImmFF	6	4.0	1.317	func/f077.bmp
178.813	0.856	0.498	DelFF	7	7.0	0.779	func/f066.bmp
181.987	0.876	0.542	IniSF	17		0.0	func/s081.bmp
185.177	0.822	0.544	IniSF	17	7.0	1.279	func/s072.bmp
188.234	0.925	0.461	DelUF	15	4.0	1.812	func/u069.bmp
211.485	0.925	0.537	IniSF	17	7.0	0.855	func/s075.bmp
214.626	0.945	0.439	IniSF	17	7.0	0.565	func/s078.bmp
217.833	0.871	0.492	IniFF	5	4.0	0.88	func/f079.bmp
221.057	0.866	0.584	ImmFF	6	4.0	0.756	func/f079.bmp
224.113	0.93	0.432	IniFF	5	7.0	1.318	func/f078.bmp
227.304	0.929	0.449	DelSF	19	7.0	1.753	func/s081.bmp
