onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.929	0.513	IniFF	5.0	n/a	func/f018.bmp
1.069	0.0	n/a	btnR	n/a	1.069	n/a
3.207	0.908	0.506	ImmFF	6.0	n/a	func/f018.bmp
3.923	0.0	n/a	btnR	n/a	0.716	n/a
6.398	0.818	0.416	IniSF	17.0	n/a	func/s021.bmp
7.354	0.0	n/a	btnR	n/a	0.956	n/a
9.521	0.997	0.55	IniFF	5.0	n/a	func/f025.bmp
10.353	0.0	n/a	btnR	n/a	0.832	n/a
12.778	0.992	0.499	ImmFF	6.0	n/a	func/f025.bmp
13.737	0.0	n/a	btnR	n/a	0.959	n/a
16.036	0.854	0.488	IniFF	5.0	n/a	func/f020.bmp
17.262	0.0	n/a	btnR	n/a	1.226	n/a
19.092	0.919	0.43	IniSF	17.0	n/a	func/s017.bmp
20.251	0.0	n/a	btnL	n/a	1.159	n/a
22.333	0.897	0.562	ImmSF	18.0	n/a	func/s017.bmp
23.142	0.0	n/a	btnL	n/a	0.809	n/a
25.473	0.842	0.478	IniUF	13.0	n/a	func/u026.bmp
26.973	0.0	n/a	btnL	n/a	1.5	n/a
48.675	0.984	0.573	IniFF	5.0	n/a	func/f024.bmp
49.518	0.0	n/a	btnL	n/a	0.843	n/a
51.982	0.817	0.56	ImmFF	6.0	n/a	func/f024.bmp
52.73	0.0	n/a	btnL	n/a	0.748	n/a
54.989	0.99	0.42	DelSF	19.0	n/a	func/s021.bmp
55.927	0.0	n/a	btnR	n/a	0.938	n/a
58.279	0.958	0.524	IniFF	5.0	n/a	func/f019.bmp
59.445	0.0	n/a	btnR	n/a	1.166	n/a
61.587	0.983	0.574	IniFF	5.0	n/a	func/f021.bmp
62.408	0.0	n/a	btnR	n/a	0.821	n/a
64.861	0.909	0.527	ImmFF	6.0	n/a	func/f021.bmp
65.727	0.0	n/a	btnR	n/a	0.866	n/a
68.084	0.931	0.537	DelFF	7.0	n/a	func/f020.bmp
69.096	0.0	n/a	btnL	n/a	1.012	n/a
71.275	0.879	0.486	IniFF	5.0	n/a	func/f027.bmp
72.425	0.0	n/a	btnR	n/a	1.15	n/a
74.465	0.805	0.541	ImmFF	6.0	n/a	func/f027.bmp
75.547	0.0	n/a	btnL	n/a	1.082	n/a
77.589	0.919	0.546	IniSF	17.0	n/a	func/s024.bmp
79.189	0.0	n/a	btnR	n/a	1.6	n/a
80.679	0.964	0.403	DelUF	15.0	n/a	func/u026.bmp
81.593	0.0	n/a	btnL	n/a	0.914	n/a
83.836	0.899	0.424	IniFF	5.0	n/a	func/f032.bmp
84.726	0.0	n/a	btnL	n/a	0.89	n/a
86.909	0.884	0.404	IniFF	5.0	n/a	func/f030.bmp
90.0	0.896	0.436	DelFF	7.0	n/a	func/f019.bmp
91.085	0.0	n/a	btnR	n/a	1.085	n/a
93.223	0.964	0.557	IniFF	5.0	n/a	func/f028.bmp
94.011	0.0	n/a	btnL	n/a	0.788	n/a
96.531	0.904	0.583	ImmFF	6.0	n/a	func/f028.bmp
97.221	0.0	n/a	btnL	n/a	0.69	n/a
99.805	0.85	0.598	IniUF	13.0	n/a	func/u031.bmp
100.756	0.0	n/a	btnL	n/a	0.951	n/a
102.945	0.936	0.52	IniSF	17.0	n/a	func/s032.bmp
103.73	0.0	n/a	btnR	n/a	0.785	n/a
