onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.981	0.449	IniSF	17	n/a	func/s002.bmp
1.3060	0.0	n/a	btnR	n/a	1.306	n/a
3.2910	0.901	0.547	ImmSF	18	n/a	func/s002.bmp
4.4390	0.0	n/a	btnL	n/a	1.148	n/a
6.5980	0.925	0.536	IniFF	5	n/a	func/f009.bmp
7.9530	0.0	n/a	btnR	n/a	1.355	n/a
9.7720	0.802	0.475	ImmFF	6	n/a	func/f009.bmp
10.7540	0.0	n/a	btnR	n/a	0.982	n/a
12.8950	0.874	0.557	IniFF	5	n/a	func/f013.bmp
13.8860	0.0	n/a	btnL	n/a	0.991	n/a
15.9690	0.978	0.43	ImmFF	6	n/a	func/f013.bmp
16.8100	0.0	n/a	btnL	n/a	0.841	n/a
19.1260	0.913	0.403	IniSF	17	n/a	func/s005.bmp
20.0780	0.0	n/a	btnR	n/a	0.952	n/a
22.3000	0.952	0.485	IniUF	13	n/a	func/u014.bmp
23.2170	0.0	n/a	btnL	n/a	0.917	n/a
25.4570	0.923	0.446	ImmUF	14	n/a	func/u014.bmp
26.2120	0.0	n/a	btnL	n/a	0.755	n/a
28.6140	0.865	0.464	IniFF	5	n/a	func/f007.bmp
29.5160	0.0	n/a	btnR	n/a	0.902	n/a
51.8320	0.951	0.579	IniSF	17	n/a	func/s013.bmp
52.8590	0.0	n/a	btnL	n/a	1.027	n/a
55.0220	0.844	0.471	IniFF	5	n/a	func/f014.bmp
55.9300	0.0	n/a	btnR	n/a	0.908	n/a
58.2290	0.91	0.592	IniUF	13	n/a	func/u006.bmp
59.1820	0.0	n/a	btnL	n/a	0.953	n/a
61.3530	0.974	0.442	DelSF	19	n/a	func/s005.bmp
62.2660	0.0	n/a	btnR	n/a	0.913	n/a
64.5940	0.921	0.494	IniUF	13	n/a	func/u005.bmp
65.2940	0.0	n/a	btnL	n/a	0.7	n/a
67.7670	0.97	0.468	IniUF	13	n/a	func/u003.bmp
68.6260	0.0	n/a	btnL	n/a	0.859	n/a
71.0580	0.819	0.545	DelFF	7	n/a	func/f007.bmp
71.8140	0.0	n/a	btnR	n/a	0.756	n/a
74.1810	0.926	0.537	IniUF	13	n/a	func/u015.bmp
75.0650	0.0	n/a	btnL	n/a	0.884	n/a
77.3060	0.91	0.434	ImmUF	14	n/a	func/u015.bmp
78.0670	0.0	n/a	btnL	n/a	0.761	n/a
80.4450	0.804	0.464	DelSF	19	n/a	func/s013.bmp
81.4200	0.0	n/a	btnL	n/a	0.975	n/a
83.4690	0.946	0.442	IniSF	17	n/a	func/s016.bmp
84.2950	0.0	n/a	btnR	n/a	0.826	n/a
86.6090	0.908	0.432	ImmSF	18	n/a	func/s016.bmp
87.5100	0.0	n/a	btnL	n/a	0.901	n/a
89.8160	0.927	0.522	DelFF	7	n/a	func/f014.bmp
90.6030	0.0	n/a	btnR	n/a	0.787	n/a
93.0400	0.978	0.526	IniFF	5	n/a	func/f010.bmp
93.9460	0.0	n/a	btnL	n/a	0.906	n/a
96.2640	0.882	0.482	ImmFF	6	n/a	func/f010.bmp
97.1850	0.0	n/a	btnL	n/a	0.921	n/a
99.3210	0.816	0.407	DelUF	15	n/a	func/u006.bmp
100.1960	0.0	n/a	btnL	n/a	0.875	n/a
102.3110	0.883	0.415	IniUF	13	n/a	func/u004.bmp
103.2700	0.0	n/a	btnL	n/a	0.959	n/a
105.5010	0.858	0.535	ImmUF	14	n/a	func/u004.bmp
106.4540	0.0	n/a	btnL	n/a	0.953	n/a
108.5910	0.864	0.462	DelUF	15	n/a	func/u005.bmp
109.4770	0.0	n/a	btnL	n/a	0.886	n/a
131.6760	0.877	0.449	IniUF	13	n/a	func/u011.bmp
132.5940	0.0	n/a	btnL	n/a	0.918	n/a
134.9000	0.85	0.577	DelUF	15	n/a	func/u003.bmp
135.6680	0.0	n/a	btnL	n/a	0.768	n/a
137.9230	0.853	0.408	IniSF	17	n/a	func/s009.bmp
138.8470	0.0	n/a	btnR	n/a	0.924	n/a
141.0810	0.814	0.535	ImmSF	18	n/a	func/s009.bmp
141.9320	0.0	n/a	btnR	n/a	0.851	n/a
144.1030	0.873	0.447	IniUF	13	n/a	func/u009.bmp
144.9050	0.0	n/a	btnL	n/a	0.802	n/a
147.2440	0.937	0.493	ImmUF	14	n/a	func/u009.bmp
148.0580	0.0	n/a	btnL	n/a	0.814	n/a
150.4340	0.909	0.48	IniFF	5	n/a	func/f015.bmp
151.8080	0.0	n/a	btnR	n/a	1.374	n/a
153.6580	0.825	0.536	IniSF	17	n/a	func/s007.bmp
154.5100	0.0	n/a	btnR	n/a	0.852	n/a
156.8320	0.874	0.574	ImmSF	18	n/a	func/s007.bmp
157.6550	0.0	n/a	btnR	n/a	0.823	n/a
159.9220	0.968	0.445	IniUF	13	n/a	func/u013.bmp
161.1220	0.0	n/a	btnR	n/a	1.2	n/a
163.2120	0.92	0.564	ImmUF	14	n/a	func/u013.bmp
164.4490	0.0	n/a	btnL	n/a	1.237	n/a
166.4860	0.883	0.586	DelUF	15	n/a	func/u011.bmp
167.5690	0.0	n/a	btnL	n/a	1.083	n/a
169.6770	0.975	0.54	IniSF	17	n/a	func/s015.bmp
170.6050	0.0	n/a	btnR	n/a	0.928	n/a
172.9010	0.996	0.474	ImmSF	18	n/a	func/s015.bmp
173.8010	0.0	n/a	btnR	n/a	0.9	n/a
176.0910	0.802	0.42	IniSF	17	n/a	func/s006.bmp
177.4060	0.0	n/a	btnR	n/a	1.315	n/a
179.0640	0.806	0.413	IniSF	17	n/a	func/s010.bmp
180.1300	0.0	n/a	btnR	n/a	1.066	n/a
182.2380	0.967	0.587	DelFF	7	n/a	func/f015.bmp
183.2470	0.0	n/a	btnL	n/a	1.009	n/a
185.3780	0.833	0.406	IniFF	5	n/a	func/f006.bmp
186.2710	0.0	n/a	btnR	n/a	0.893	n/a
