onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.875	0.44	IniUF	13	7	0.846	func/u031.bmp
3.123	0.945	0.481	IniSF	17	4	0.921	func/s020.bmp
6.414	0.949	0.45	IniUF	13	4	0.706	func/u027.bmp
9.638	0.895	0.503	ImmUF	14	4	0.581	func/u027.bmp
12.778	0.937	0.446	IniFF	5	4	0.86	func/f024.bmp
15.935	0.982	0.449	ImmFF	6	7	0.757	func/f024.bmp
19.142	0.951	0.414	IniSF	17	7	0.732	func/s023.bmp
22.3	0.913	0.451	ImmSF	18	7	0.624	func/s023.bmp
25.39	0.877	0.414	IniFF	5	7	0.638	func/f030.bmp
28.613	0.912	0.577	DelUF	15	4	0.842	func/u031.bmp
51.882	0.872	0.557	IniFF	5	7	0.811	func/f020.bmp
54.972	0.815	0.435	ImmFF	6	7	0.686	func/f020.bmp
58.129	0.98	0.579	DelSF	19	7	0.86	func/s020.bmp
61.286	0.812	0.408	IniFF	5	4	0.742	func/f023.bmp
64.443	0.909	0.582	IniSF	17	7	0.851	func/s030.bmp
67.65	0.954	0.475	IniUF	13	4	0.858	func/u020.bmp
70.791	0.839	0.41	IniFF	5	7	0.869	func/f022.bmp
73.948	0.897	0.546	DelFF	7	7	0.742	func/f030.bmp
77.205	0.933	0.567	IniFF	5	7	0.898	func/f019.bmp
80.396	0.883	0.468	IniUF	13	7	1.251	func/u019.bmp
83.519	0.958	0.48	ImmUF	14	7	0.721	func/u019.bmp
86.743	0.95	0.492	DelFF	7	7	1.431	func/f023.bmp
90.0	0.941	0.529	IniSF	17	4	0.846	func/s021.bmp
93.241	0.806	0.526	ImmSF	18	7	0.965	func/s021.bmp
96.264	0.978	0.449	DelSF	19	7	1.048	func/s030.bmp
99.488	0.818	0.479	IniFF	5	7	0.832	func/f025.bmp
102.545	0.988	0.48	ImmFF	6	7	0.7	func/f025.bmp
105.735	0.92	0.426	DelUF	15	4	0.764	func/u020.bmp
128.987	0.852	0.529	IniUF	13	4	0.988	func/u017.bmp
132.077	0.922	0.479	ImmUF	14	4	0.892	func/u017.bmp
135.251	0.822	0.469	DelFF	7	7	0.811	func/f022.bmp
138.308	0.859	0.453	IniUF	13	4	0.742	func/u032.bmp
141.532	0.988	0.596	ImmUF	14	4	0.777	func/u032.bmp
144.856	0.837	0.555	DelFF	7	7	0.737	func/f019.bmp
147.879	0.821	0.404	IniUF	13	4	0.738	func/u021.bmp
150.903	0.992	0.426	IniSF	17	7	0.972	func/s017.bmp
154.143	0.836	0.483	ImmSF	18	7	0.69	func/s017.bmp
157.267	1.0	0.509	IniFF	5	7	0.734	func/f017.bmp
160.541	0.935	0.495	IniSF	17	4	0.686	func/s026.bmp
163.698	0.849	0.462	ImmSF	18	4	0.771	func/s026.bmp
166.838	0.866	0.521	IniUF	13	4	0.815	func/u029.bmp
170.062	0.906	0.586	ImmUF	14	4	1.057	func/u029.bmp
173.269	0.898	0.522	IniUF	13	4	0.742	func/u024.bmp
176.426	0.898	0.5	DelUF	15	4	0.807	func/u021.bmp
179.65	0.845	0.535	IniSF	17	7	0.954	func/s022.bmp
182.707	0.944	0.441	IniFF	5	7	0.714	func/f032.bmp
185.864	0.847	0.437	ImmFF	6	7	0.684	func/f032.bmp
188.887	0.929	0.402	DelFF	7	7	0.853	func/f017.bmp
212.022	0.982	0.422	IniSF	17	7	1.021	func/s018.bmp
215.179	0.873	0.402	IniFF	5	7	0.919	func/f027.bmp
218.253	0.988	0.429	IniSF	17	7	0.715	func/s025.bmp
221.61	0.959	0.591	DelUF	15	4	1.003	func/u024.bmp
224.868	0.928	0.519	IniUF	13	4	0.968	func/u030.bmp
228.158	0.999	0.587	ImmUF	14	4	0.748	func/u030.bmp
231.432	0.975	0.457	DelSF	19	7	0.885	func/s022.bmp
234.756	0.924	0.576	IniFF	5	7	1.026	func/f029.bmp
237.897	0.856	0.443	ImmFF	6	7	0.675	func/f029.bmp
241.02	0.918	0.489	IniFF	5	7	0.888	func/f028.bmp
244.128	0.813	0.434	ImmFF	6	7	0.785	func/f028.bmp
247.234	0.926	0.527	DelSF	19	4	0.766	func/s018.bmp
250.391	0.865	0.467	IniSF	17	4	0.832	func/s029.bmp
253.465	0.903	0.443	DelFF	7	7	0.687	func/f027.bmp
256.739	0.943	0.593	IniFF	5	7	0.845	func/f018.bmp
260.029	0.992	0.583	ImmFF	6	7	0.686	func/f018.bmp
263.303	0.89	0.516	DelSF	19	7	0.936	func/s025.bmp
266.393	0.855	0.432	IniUF	13	4	0.842	func/u023.bmp
269.467	0.997	0.435	ImmUF	14	4	0.604	func/u023.bmp
292.685	0.81	0.437	IniUF	13	4	0.886	func/u022.bmp
295.826	0.895	0.565	ImmUF	14	7	1.197	func/u022.bmp
