onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.88	0.466	IniSF	17	7.0	0.875	func/s080.bmp
3.174	0.823	0.525	IniSF	17	7.0	0.912	func/s069.bmp
6.398	0.965	0.52	IniUF	13	7.0	0.84	func/u077.bmp
9.739	0.846	0.584	IniFF	5	7.0	0.683	func/f078.bmp
12.829	0.866	0.461	IniFF	5	4.0	0.734	func/f073.bmp
16.003	0.969	0.536	ImmFF	6	4.0	0.587	func/f073.bmp
19.327	0.93	0.595	IniFF	5	7.0	0.673	func/f066.bmp
22.434	0.86	0.413	DelSF	19	7.0	0.823	func/s080.bmp
25.524	0.977	0.456	IniUF	13	4.0	0.63	func/u069.bmp
28.831	0.82	0.559	DelSF	19	7.0	0.679	func/s069.bmp
51.883	0.915	0.442	IniSF	17	4.0	0.859	func/s070.bmp
55.023	0.947	0.466	ImmSF	18	4.0	0.693	func/s070.bmp
58.297	0.915	0.555	DelUF	15	7.0	0.821	func/u077.bmp
61.454	1.0	0.483	IniUF	13	7.0	0.807	func/u080.bmp
64.661	0.898	0.443	ImmUF	14	7.0	0.748	func/u080.bmp
67.835	0.972	0.509	DelFF	7	4.0	0.731	func/f078.bmp
71.142	0.933	0.555	IniFF	5	7.0	0.8	func/f068.bmp
74.299	0.947	0.466	ImmFF	6	7.0	0.555	func/f068.bmp
77.473	0.921	0.452	IniSF	17	7.0	1.675	func/s066.bmp
80.613	0.915	0.438	DelFF	7	7.0	0.812	func/f066.bmp
83.787	0.966	0.492	IniFF	5	7.0	0.631	func/f075.bmp
87.061	0.957	0.54	ImmFF	6	7.0	0.6	func/f075.bmp
90.368	0.973	0.58	DelUF	15	4.0	0.77	func/u069.bmp
93.709	0.894	0.579	IniSF	17	7.0	1.646	func/s075.bmp
96.95	0.893	0.571	ImmSF	18	7.0	0.693	func/s075.bmp
100.057	0.913	0.438	IniFF	5	7.0	1.039	func/f067.bmp
103.164	0.809	0.423	ImmFF	6	7.0	0.547	func/f067.bmp
106.321	0.895	0.57	IniUF	13	4.0	0.636	func/u078.bmp
109.545	0.844	0.562	ImmUF	14	4.0	0.65	func/u078.bmp
