onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.921	0.428	IniFF	5.0	n/a	func/f112.bmp
1.28	0.0	n/a	btnR	n/a	1.28	n/a
3.107	0.81	0.414	IniUF	13.0	n/a	func/u106.bmp
4.07	0.0	n/a	btnR	n/a	0.963	n/a
6.264	0.969	0.478	ImmUF	14.0	n/a	func/u106.bmp
7.177	0.0	n/a	btnR	n/a	0.913	n/a
9.538	0.928	0.539	IniSF	17.0	n/a	func/s104.bmp
11.538	0.0	n/a	btnL	n/a	2.0	n/a
12.645	0.818	0.413	IniFF	5.0	n/a	func/f108.bmp
13.688	0.0	n/a	btnR	n/a	1.043	n/a
15.802	0.806	0.579	ImmFF	6.0	n/a	func/f108.bmp
16.761	0.0	n/a	btnR	n/a	0.959	n/a
18.976	0.841	0.6	IniUF	13.0	n/a	func/u109.bmp
19.774	0.0	n/a	btnR	n/a	0.798	n/a
22.066	0.87	0.469	ImmUF	14.0	n/a	func/u109.bmp
23.039	0.0	n/a	btnR	n/a	0.973	n/a
25.256	0.816	0.542	IniSF	17.0	n/a	func/s106.bmp
26.472	0.0	n/a	btnL	n/a	1.216	n/a
28.38	0.953	0.55	DelFF	7.0	n/a	func/f112.bmp
30.025	0.0	n/a	btnL	n/a	1.645	n/a
51.564	0.939	0.45	IniFF	5.0	n/a	func/f100.bmp
52.764	0.0	n/a	btnL	n/a	1.2	n/a
54.755	0.993	0.479	IniUF	13.0	n/a	func/u113.bmp
55.866	0.0	n/a	btnL	n/a	1.111	n/a
57.995	0.878	0.48	DelSF	19.0	n/a	func/s104.bmp
59.233	0.0	n/a	btnL	n/a	1.238	n/a
61.186	0.96	0.547	IniSF	17.0	n/a	func/s102.bmp
62.523	0.0	n/a	btnL	n/a	1.337	n/a
64.426	0.886	0.506	IniFF	5.0	n/a	func/f104.bmp
65.647	0.0	n/a	btnL	n/a	1.221	n/a
67.5	0.811	0.421	ImmFF	6.0	n/a	func/f104.bmp
68.548	0.0	n/a	btnL	n/a	1.048	n/a
70.523	0.943	0.444	IniUF	13.0	n/a	func/u098.bmp
71.89	0.0	n/a	btnR	n/a	1.367	n/a
73.797	0.872	0.566	DelSF	19.0	n/a	func/s106.bmp
75.091	0.0	n/a	btnL	n/a	1.294	n/a
76.904	0.81	0.462	IniSF	17.0	n/a	func/s099.bmp
78.154	0.0	n/a	btnL	n/a	1.25	n/a
79.961	0.935	0.483	DelFF	7.0	n/a	func/f100.bmp
81.029	0.0	n/a	btnL	n/a	1.068	n/a
83.218	0.89	0.564	IniSF	17.0	n/a	func/s103.bmp
84.681	0.0	n/a	btnL	n/a	1.463	n/a
86.325	0.935	0.44	ImmSF	18.0	n/a	func/s103.bmp
87.347	0.0	n/a	btnL	n/a	1.022	n/a
89.565	0.876	0.546	DelUF	15.0	n/a	func/u113.bmp
90.645	0.0	n/a	btnL	n/a	1.08	n/a
92.722	0.986	0.514	IniSF	17.0	n/a	func/s108.bmp
93.787	0.0	n/a	btnR	n/a	1.065	n/a
96.013	0.829	0.548	ImmSF	18.0	n/a	func/s108.bmp
96.937	0.0	n/a	btnR	n/a	0.924	n/a
99.186	0.821	0.583	DelSF	19.0	n/a	func/s102.bmp
100.371	0.0	n/a	btnR	n/a	1.185	n/a
102.26	0.959	0.478	IniFF	5.0	n/a	func/f111.bmp
103.515	0.0	n/a	btnR	n/a	1.255	n/a
105.4	0.965	0.409	ImmFF	6.0	n/a	func/f111.bmp
106.353	0.0	n/a	btnR	n/a	0.953	n/a
128.718	0.958	0.571	IniFF	5.0	n/a	func/f110.bmp
129.433	0.0	n/a	btnR	n/a	0.715	n/a
131.926	0.816	0.482	ImmFF	6.0	n/a	func/f110.bmp
132.945	0.0	n/a	btnR	n/a	1.019	n/a
135.082	1.0	0.581	DelUF	15.0	n/a	func/u098.bmp
136.15	0.0	n/a	btnR	n/a	1.068	n/a
138.407	0.815	0.56	IniUF	13.0	n/a	func/u102.bmp
139.711	0.0	n/a	btnR	n/a	1.304	n/a
141.397	0.95	0.417	DelSF	19.0	n/a	func/s099.bmp
142.757	0.0	n/a	btnL	n/a	1.36	n/a
144.587	0.963	0.475	IniUF	13.0	n/a	func/u107.bmp
145.886	0.0	n/a	btnR	n/a	1.299	n/a
147.911	0.936	0.594	IniFF	5.0	n/a	func/f098.bmp
148.988	0.0	n/a	btnR	n/a	1.077	n/a
151.034	0.993	0.428	ImmFF	6.0	n/a	func/f098.bmp
