onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.838	0.426	IniSF	17.0	n/a	func/s141.bmp
1.537	0.0	n/a	btnR	n/a	1.537	n/a
3.174	0.819	0.556	ImmSF	18.0	n/a	func/s141.bmp
4.365	0.0	n/a	btnR	n/a	1.191	n/a
6.264	0.835	0.404	IniFF	5.0	n/a	func/f146.bmp
8.297	0.0	n/a	btnL	n/a	2.033	n/a
9.288	0.9	0.434	IniUF	13.0	n/a	func/u138.bmp
10.73	0.0	n/a	btnL	n/a	1.442	n/a
12.545	0.933	0.589	ImmUF	14.0	n/a	func/u138.bmp
13.694	0.0	n/a	btnL	n/a	1.149	n/a
15.652	0.821	0.414	IniUF	13.0	n/a	func/u145.bmp
16.989	0.0	n/a	btnL	n/a	1.337	n/a
18.775	0.955	0.525	ImmUF	14.0	n/a	func/u145.bmp
19.744	0.0	n/a	btnL	n/a	0.969	n/a
21.967	0.931	0.468	IniSF	17.0	n/a	func/s132.bmp
24.232	0.0	n/a	btnR	n/a	2.265	n/a
25.256	0.84	0.598	IniUF	13.0	n/a	func/u131.bmp
27.074	0.0	n/a	btnR	n/a	1.818	n/a
28.28	0.826	0.409	ImmUF	14.0	n/a	func/u131.bmp
29.59	0.0	n/a	btnR	n/a	1.31	n/a
51.314	0.83	0.425	IniFF	5.0	n/a	func/f137.bmp
52.684	0.0	n/a	btnR	n/a	1.37	n/a
54.354	0.864	0.44	DelFF	7.0	n/a	func/f146.bmp
55.513	0.0	n/a	btnL	n/a	1.159	n/a
57.578	0.862	0.595	IniUF	13.0	n/a	func/u141.bmp
58.918	0.0	n/a	btnL	n/a	1.34	n/a
60.651	0.905	0.437	ImmUF	14.0	n/a	func/u141.bmp
61.281	0.0	n/a	btnL	n/a	0.63	n/a
63.775	0.824	0.439	IniSF	17.0	n/a	func/s131.bmp
64.766	0.0	n/a	btnR	n/a	0.991	n/a
66.798	0.943	0.418	IniUF	13.0	n/a	func/u136.bmp
68.379	0.0	n/a	btnR	n/a	1.581	n/a
70.039	0.969	0.527	DelSF	19.0	n/a	func/s132.bmp
71.353	0.0	n/a	btnR	n/a	1.314	n/a
73.196	0.876	0.423	IniFF	5.0	n/a	func/f143.bmp
