onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.981	0.449	IniSF	17	7	1.306	func/s002.bmp
3.291	0.901	0.547	ImmSF	18	4	1.148	func/s002.bmp
6.598	0.925	0.536	IniFF	5	7	1.355	func/f009.bmp
9.772	0.802	0.475	ImmFF	6	7	0.982	func/f009.bmp
12.895	0.874	0.557	IniFF	5	4	0.991	func/f013.bmp
15.969	0.978	0.43	ImmFF	6	4	0.841	func/f013.bmp
19.126	0.913	0.403	IniSF	17	7	0.952	func/s005.bmp
22.3	0.952	0.485	IniUF	13	4	0.917	func/u014.bmp
25.457	0.923	0.446	ImmUF	14	4	0.755	func/u014.bmp
28.614	0.865	0.464	IniFF	5	7	0.902	func/f007.bmp
51.832	0.951	0.579	IniSF	17	4	1.027	func/s013.bmp
55.022	0.844	0.471	IniFF	5	7	0.908	func/f014.bmp
58.229	0.91	0.592	IniUF	13	4	0.953	func/u006.bmp
61.353	0.974	0.442	DelSF	19	7	0.913	func/s005.bmp
64.594	0.921	0.494	IniUF	13	4	0.7	func/u005.bmp
67.767	0.97	0.468	IniUF	13	4	0.859	func/u003.bmp
71.058	0.819	0.545	DelFF	7	7	0.756	func/f007.bmp
74.181	0.926	0.537	IniUF	13	4	0.884	func/u015.bmp
77.306	0.91	0.434	ImmUF	14	4	0.761	func/u015.bmp
80.445	0.804	0.464	DelSF	19	4	0.975	func/s013.bmp
83.469	0.946	0.442	IniSF	17	7	0.826	func/s016.bmp
86.609	0.908	0.432	ImmSF	18	4	0.901	func/s016.bmp
89.816	0.927	0.522	DelFF	7	7	0.787	func/f014.bmp
93.04	0.978	0.526	IniFF	5	4	0.906	func/f010.bmp
96.264	0.882	0.482	ImmFF	6	4	0.921	func/f010.bmp
99.321	0.816	0.407	DelUF	15	4	0.875	func/u006.bmp
102.311	0.883	0.415	IniUF	13	4	0.959	func/u004.bmp
105.501	0.858	0.535	ImmUF	14	4	0.953	func/u004.bmp
108.591	0.864	0.462	DelUF	15	4	0.886	func/u005.bmp
131.676	0.877	0.449	IniUF	13	4	0.918	func/u011.bmp
