onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.918	0.415	IniSF	17.0	n/a	func/s111.bmp
1.173	0.0	n/a	btnR	n/a	1.173	n/a
3.174	0.836	0.5	IniUF	13.0	n/a	func/u103.bmp
4.311	0.0	n/a	btnR	n/a	1.137	n/a
6.381	0.893	0.517	ImmUF	14.0	n/a	func/u103.bmp
7.461	0.0	n/a	btnR	n/a	1.08	n/a
9.588	0.859	0.544	IniUF	13.0	n/a	func/u112.bmp
10.546	0.0	n/a	btnR	n/a	0.958	n/a
12.779	0.947	0.555	IniSF	17.0	n/a	func/s103.bmp
14.2	0.0	n/a	btnR	n/a	1.421	n/a
16.052	0.812	0.563	ImmSF	18.0	n/a	func/s103.bmp
16.751	0.0	n/a	btnR	n/a	0.699	n/a
19.126	0.869	0.489	IniSF	17.0	n/a	func/s102.bmp
20.394	0.0	n/a	btnR	n/a	1.268	n/a
22.3	0.854	0.542	IniSF	17.0	n/a	func/s098.bmp
23.036	0.0	n/a	btnR	n/a	0.736	n/a
25.49	0.949	0.567	ImmSF	18.0	n/a	func/s098.bmp
26.396	0.0	n/a	btnR	n/a	0.906	n/a
28.731	0.908	0.53	DelSF	19.0	n/a	func/s111.bmp
29.803	0.0	n/a	btnL	n/a	1.072	n/a
51.965	0.895	0.541	IniUF	13.0	n/a	func/u098.bmp
53.458	0.0	n/a	btnL	n/a	1.493	n/a
55.206	0.986	0.576	IniSF	17.0	n/a	func/s109.bmp
56.136	0.0	n/a	btnL	n/a	0.93	n/a
58.48	0.886	0.519	ImmSF	18.0	n/a	func/s109.bmp
59.285	0.0	n/a	btnL	n/a	0.805	n/a
61.537	0.805	0.406	DelUF	15.0	n/a	func/u112.bmp
62.457	0.0	n/a	btnR	n/a	0.92	n/a
64.577	0.863	0.456	IniFF	5.0	n/a	func/f107.bmp
65.686	0.0	n/a	btnL	n/a	1.109	n/a
67.634	0.874	0.423	IniSF	17.0	n/a	func/s099.bmp
68.552	0.0	n/a	btnL	n/a	0.918	n/a
70.807	0.979	0.523	ImmSF	18.0	n/a	func/s099.bmp
71.608	0.0	n/a	btnL	n/a	0.801	n/a
73.998	0.969	0.437	DelSF	19.0	n/a	func/s102.bmp
75.554	0.0	n/a	btnR	n/a	1.556	n/a
77.238	0.82	0.511	IniUF	13.0	n/a	func/u109.bmp
78.318	0.0	n/a	btnL	n/a	1.08	n/a
80.378	0.978	0.549	IniFF	5.0	n/a	func/f101.bmp
81.636	0.0	n/a	btnR	n/a	1.258	n/a
83.686	0.809	0.56	DelUF	15.0	n/a	func/u098.bmp
84.751	0.0	n/a	btnL	n/a	1.065	n/a
86.759	0.966	0.491	IniUF	13.0	n/a	func/u100.bmp
87.828	0.0	n/a	btnR	n/a	1.069	n/a
89.9	0.827	0.414	ImmUF	14.0	n/a	func/u100.bmp
90.829	0.0	n/a	btnR	n/a	0.929	n/a
93.04	0.958	0.546	IniUF	13.0	n/a	func/u106.bmp
94.193	0.0	n/a	btnR	n/a	1.153	n/a
96.197	0.83	0.433	ImmUF	14.0	n/a	func/u106.bmp
96.987	0.0	n/a	btnR	n/a	0.79	n/a
99.204	0.919	0.408	DelFF	7.0	n/a	func/f107.bmp
100.283	0.0	n/a	btnL	n/a	1.079	n/a
102.344	0.878	0.456	IniSF	17.0	n/a	func/s101.bmp
103.63	0.0	n/a	btnR	n/a	1.286	n/a
105.518	0.829	0.525	ImmSF	18.0	n/a	func/s101.bmp
106.622	0.0	n/a	btnR	n/a	1.104	n/a
128.569	0.913	0.447	IniFF	5.0	n/a	func/f105.bmp
129.706	0.0	n/a	btnR	n/a	1.137	n/a
131.809	0.832	0.552	DelUF	15.0	n/a	func/u109.bmp
133.178	0.0	n/a	btnR	n/a	1.369	n/a
134.933	0.931	0.534	IniUF	13.0	n/a	func/u105.bmp
135.829	0.0	n/a	btnL	n/a	0.896	n/a
138.223	0.956	0.592	DelFF	7.0	n/a	func/f101.bmp
139.209	0.0	n/a	btnR	n/a	0.986	n/a
141.431	0.885	0.479	IniUF	13.0	n/a	func/u108.bmp
142.626	0.0	n/a	btnR	n/a	1.195	n/a
144.604	0.967	0.532	IniUF	13.0	n/a	func/u099.bmp
145.745	0.0	n/a	btnR	n/a	1.141	n/a
147.895	0.954	0.557	IniFF	5.0	n/a	func/f108.bmp
149.381	0.0	n/a	btnL	n/a	1.486	n/a
151.169	0.985	0.535	IniUF	13.0	n/a	func/u111.bmp
152.226	0.0	n/a	btnR	n/a	1.057	n/a
154.343	0.879	0.427	ImmUF	14.0	n/a	func/u111.bmp
157.566	0.888	0.575	DelFF	7.0	n/a	func/f105.bmp
158.296	0.0	n/a	btnR	n/a	0.73	n/a
160.64	0.929	0.414	IniSF	17.0	n/a	func/s108.bmp
161.609	0.0	n/a	btnL	n/a	0.969	n/a
163.897	0.911	0.555	ImmSF	18.0	n/a	func/s108.bmp
164.604	0.0	n/a	btnL	n/a	0.707	n/a
167.071	0.967	0.494	DelUF	15.0	n/a	func/u105.bmp
168.029	0.0	n/a	btnR	n/a	0.958	n/a
170.361	0.977	0.557	IniUF	13.0	n/a	func/u110.bmp
171.364	0.0	n/a	btnR	n/a	1.003	n/a
173.518	0.887	0.41	DelUF	15.0	n/a	func/u108.bmp
174.261	0.0	n/a	btnR	n/a	0.743	n/a
176.675	0.915	0.494	IniFF	5.0	n/a	func/f110.bmp
177.641	0.0	n/a	btnL	n/a	0.966	n/a
179.766	0.991	0.406	ImmFF	6.0	n/a	func/f110.bmp
180.443	0.0	n/a	btnL	n/a	0.677	n/a
183.056	0.931	0.519	DelUF	15.0	n/a	func/u099.bmp
183.947	0.0	n/a	btnR	n/a	0.891	n/a
186.347	0.854	0.599	IniUF	13.0	n/a	func/u113.bmp
187.249	0.0	n/a	btnR	n/a	0.902	n/a
189.487	0.82	0.512	ImmUF	14.0	n/a	func/u113.bmp
191.033	0.0	n/a	btnR	n/a	1.546	n/a
192.611	0.985	0.519	DelFF	7.0	n/a	func/f108.bmp
193.492	0.0	n/a	btnL	n/a	0.881	n/a
215.862	0.906	0.486	IniSF	17.0	n/a	func/s104.bmp
216.815	0.0	n/a	btnL	n/a	0.953	n/a
219.003	0.944	0.465	IniFF	5.0	n/a	func/f102.bmp
219.765	0.0	n/a	btnL	n/a	0.762	n/a
222.243	0.845	0.519	ImmFF	6.0	n/a	func/f102.bmp
222.865	0.0	n/a	btnL	n/a	0.622	n/a
225.267	0.958	0.408	IniUF	13.0	n/a	func/u107.bmp
226.175	0.0	n/a	btnL	n/a	0.908	n/a
228.574	0.957	0.583	DelUF	15.0	n/a	func/u110.bmp
229.135	0.0	n/a	btnR	n/a	0.561	n/a
231.815	0.987	0.467	IniSF	17.0	n/a	func/s113.bmp
232.833	0.0	n/a	btnL	n/a	1.018	n/a
235.122	0.949	0.549	ImmSF	18.0	n/a	func/s113.bmp
235.974	0.0	n/a	btnL	n/a	0.852	n/a
238.312	0.988	0.481	IniSF	17.0	n/a	func/s112.bmp
239.136	0.0	n/a	btnR	n/a	0.824	n/a
241.586	0.925	0.515	IniFF	5.0	n/a	func/f106.bmp
242.791	0.0	n/a	btnR	n/a	1.205	n/a
244.76	0.951	0.474	ImmFF	6.0	n/a	func/f106.bmp
