onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.878	0.435	IniUF	13	n/a	func/u033.bmp
0.7610	0.0	n/a	btnR	n/a	0.761	n/a
3.0900	0.9	0.438	IniUF	13	n/a	func/u035.bmp
3.7670	0.0	n/a	btnR	n/a	0.677	n/a
6.3140	0.823	0.454	ImmUF	14	n/a	func/u035.bmp
6.8820	0.0	n/a	btnR	n/a	0.568	n/a
9.3540	0.955	0.447	IniUF	13	n/a	func/u047.bmp
9.9250	0.0	n/a	btnL	n/a	0.571	n/a
12.5610	0.975	0.472	IniUF	13	n/a	func/u040.bmp
13.1960	0.0	n/a	btnR	n/a	0.635	n/a
15.8520	0.879	0.547	IniUF	13	n/a	func/u037.bmp
16.5180	0.0	n/a	btnL	n/a	0.666	n/a
18.9920	0.954	0.487	IniUF	13	n/a	func/u039.bmp
19.6170	0.0	n/a	btnR	n/a	0.625	n/a
22.3000	0.938	0.576	ImmUF	14	n/a	func/u039.bmp
22.8920	0.0	n/a	btnR	n/a	0.592	n/a
25.5730	0.915	0.559	DelUF	15	n/a	func/u033.bmp
26.2690	0.0	n/a	btnR	n/a	0.696	n/a
48.8250	0.881	0.562	IniFF	5	n/a	func/f038.bmp
49.7440	0.0	n/a	btnL	n/a	0.919	n/a
51.9320	0.924	0.464	ImmFF	6	n/a	func/f038.bmp
52.4940	0.0	n/a	btnL	n/a	0.562	n/a
55.0720	0.819	0.446	IniFF	5	n/a	func/f046.bmp
55.7020	0.0	n/a	btnR	n/a	0.63	n/a
58.1290	0.9	0.47	DelUF	15	n/a	func/u047.bmp
58.7400	0.0	n/a	btnL	n/a	0.611	n/a
61.2690	0.994	0.469	IniSF	17	n/a	func/s042.bmp
62.4260	0.0	n/a	btnR	n/a	1.157	n/a
64.5600	0.852	0.524	DelUF	15	n/a	func/u040.bmp
65.1560	0.0	n/a	btnR	n/a	0.596	n/a
67.7340	0.836	0.552	IniUF	13	n/a	func/u038.bmp
68.2130	0.0	n/a	btnL	n/a	0.479	n/a
70.8070	0.956	0.48	DelUF	15	n/a	func/u037.bmp
71.4870	0.0	n/a	btnR	n/a	0.68	n/a
74.1140	0.864	0.575	IniFF	5	n/a	func/f035.bmp
74.9150	0.0	n/a	btnL	n/a	0.801	n/a
77.1540	0.817	0.411	ImmFF	6	n/a	func/f035.bmp
77.9260	0.0	n/a	btnL	n/a	0.772	n/a
80.2450	0.902	0.507	IniFF	5	n/a	func/f033.bmp
80.9680	0.0	n/a	btnL	n/a	0.723	n/a
83.3680	0.817	0.458	ImmFF	6	n/a	func/f033.bmp
83.9260	0.0	n/a	btnL	n/a	0.558	n/a
86.4080	0.929	0.466	IniSF	17	n/a	func/s043.bmp
87.1130	0.0	n/a	btnL	n/a	0.705	n/a
89.6150	0.838	0.51	ImmSF	18	n/a	func/s043.bmp
90.1430	0.0	n/a	btnL	n/a	0.528	n/a
92.7720	0.861	0.539	DelFF	7	n/a	func/f046.bmp
93.5280	0.0	n/a	btnR	n/a	0.756	n/a
95.9130	0.903	0.513	IniSF	17	n/a	func/s037.bmp
96.6220	0.0	n/a	btnL	n/a	0.709	n/a
99.0200	0.976	0.449	DelSF	19	n/a	func/s042.bmp
99.8190	0.0	n/a	btnR	n/a	0.799	n/a
102.2270	0.827	0.461	IniFF	5	n/a	func/f044.bmp
103.1880	0.0	n/a	btnR	n/a	0.961	n/a
105.3000	0.934	0.479	ImmFF	6	n/a	func/f044.bmp
105.8840	0.0	n/a	btnR	n/a	0.584	n/a
108.5580	0.992	0.568	DelUF	15	n/a	func/u038.bmp
109.2520	0.0	n/a	btnR	n/a	0.694	n/a
131.8930	0.998	0.568	IniUF	13	n/a	func/u042.bmp
132.6120	0.0	n/a	btnR	n/a	0.719	n/a
135.2000	0.813	0.539	ImmUF	14	n/a	func/u042.bmp
135.8000	0.0	n/a	btnR	n/a	0.6	n/a
138.2730	0.856	0.498	IniFF	5	n/a	func/f034.bmp
138.9090	0.0	n/a	btnL	n/a	0.636	n/a
141.4470	0.981	0.536	IniFF	5	n/a	func/f042.bmp
142.1260	0.0	n/a	btnL	n/a	0.679	n/a
144.6540	0.937	0.467	IniSF	17	n/a	func/s046.bmp
145.4600	0.0	n/a	btnR	n/a	0.806	n/a
147.9280	0.972	0.555	DelSF	19	n/a	func/s037.bmp
148.6470	0.0	n/a	btnL	n/a	0.719	n/a
151.1350	0.876	0.457	IniSF	17	n/a	func/s034.bmp
151.9320	0.0	n/a	btnR	n/a	0.797	n/a
154.2420	0.946	0.465	ImmSF	18	n/a	func/s034.bmp
155.2020	0.0	n/a	btnR	n/a	0.96	n/a
157.4490	0.979	0.5	IniSF	17	n/a	func/s039.bmp
158.0780	0.0	n/a	btnL	n/a	0.629	n/a
160.7570	0.87	0.568	IniUF	13	n/a	func/u044.bmp
161.4690	0.0	n/a	btnR	n/a	0.712	n/a
163.9130	0.89	0.501	ImmUF	14	n/a	func/u044.bmp
164.5730	0.0	n/a	btnR	n/a	0.66	n/a
167.1710	0.818	0.586	DelFF	7	n/a	func/f034.bmp
167.7210	0.0	n/a	btnL	n/a	0.55	n/a
170.2770	0.898	0.523	IniUF	13	n/a	func/u046.bmp
170.9500	0.0	n/a	btnR	n/a	0.673	n/a
173.3510	0.93	0.404	ImmUF	14	n/a	func/u046.bmp
173.9170	0.0	n/a	btnR	n/a	0.566	n/a
176.5410	0.818	0.486	DelFF	7	n/a	func/f042.bmp
177.0350	0.0	n/a	btnL	n/a	0.494	n/a
179.5310	0.848	0.407	IniFF	5	n/a	func/f037.bmp
180.3840	0.0	n/a	btnR	n/a	0.853	n/a
182.7050	0.891	0.564	ImmFF	6	n/a	func/f037.bmp
183.6240	0.0	n/a	btnR	n/a	0.919	n/a
185.9620	0.941	0.587	DelSF	19	n/a	func/s046.bmp
186.5700	0.0	n/a	btnL	n/a	0.608	n/a
189.1020	0.806	0.419	IniSF	17	n/a	func/s038.bmp
189.7840	0.0	n/a	btnL	n/a	0.682	n/a
212.2540	0.926	0.551	IniFF	5	n/a	func/f043.bmp
212.9430	0.0	n/a	btnL	n/a	0.689	n/a
215.3610	0.81	0.416	ImmFF	6	n/a	func/f043.bmp
215.9110	0.0	n/a	btnL	n/a	0.55	n/a
218.3840	0.989	0.448	DelSF	19	n/a	func/s039.bmp
219.0650	0.0	n/a	btnR	n/a	0.681	n/a
221.6250	0.814	0.474	IniFF	5	n/a	func/f048.bmp
222.3020	0.0	n/a	btnL	n/a	0.677	n/a
224.7310	0.872	0.528	IniUF	13	n/a	func/u043.bmp
225.3350	0.0	n/a	btnR	n/a	0.604	n/a
227.8880	0.887	0.515	IniUF	13	n/a	func/u034.bmp
228.7760	0.0	n/a	btnR	n/a	0.888	n/a
231.1120	0.997	0.51	ImmUF	14	n/a	func/u034.bmp
231.7160	0.0	n/a	btnR	n/a	0.604	n/a
234.3360	0.914	0.453	IniFF	5	n/a	func/f045.bmp
234.8890	0.0	n/a	btnL	n/a	0.553	n/a
237.5930	0.912	0.582	DelSF	19	n/a	func/s038.bmp
238.3350	0.0	n/a	btnR	n/a	0.742	n/a
240.7000	0.858	0.43	IniUF	13	n/a	func/u041.bmp
241.8900	0.0	n/a	btnR	n/a	1.19	n/a
243.7570	0.939	0.424	ImmUF	14	n/a	func/u041.bmp
244.1860	0.0	n/a	btnR	n/a	0.429	n/a
246.8640	0.907	0.4	IniUF	13	n/a	func/u048.bmp
247.5900	0.0	n/a	btnR	n/a	0.726	n/a
250.0040	0.808	0.458	ImmUF	14	n/a	func/u048.bmp
250.6900	0.0	n/a	btnR	n/a	0.686	n/a
253.0110	0.93	0.421	DelFF	7	n/a	func/f048.bmp
