onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.949	0.448	IniFF	5	4	0.811	func/f075.bmp
3.191	0.991	0.484	IniFF	5	7	0.663	func/f074.bmp
6.564	0.822	0.502	IniSF	17	7	1.557	func/s066.bmp
9.654	0.854	0.485	IniUF	13	4	0.861	func/u080.bmp
12.795	0.963	0.511	ImmUF	14	4	0.59	func/u080.bmp
16.052	0.822	0.523	IniFF	5	4	0.667	func/f072.bmp
19.159	0.896	0.513	ImmFF	6	4	0.597	func/f072.bmp
22.232	0.972	0.414	IniSF	17	4	0.589	func/s075.bmp
25.54	0.895	0.554	ImmSF	18	4	0.588	func/s075.bmp
28.763	0.851	0.558	DelFF	7	4	0.621	func/f075.bmp
51.931	0.86	0.542	IniSF	17	4	0.773	func/s072.bmp
55.155	0.97	0.592	DelFF	7	4	0.888	func/f074.bmp
58.362	0.809	0.464	IniSF	17	4	1.455	func/s074.bmp
61.536	0.872	0.596	ImmSF	18	4	0.924	func/s074.bmp
64.626	0.884	0.45	DelSF	19	4	0.745	func/s066.bmp
67.783	0.913	0.51	IniFF	5	7	0.683	func/f065.bmp
70.957	0.926	0.491	ImmFF	6	7	0.799	func/f065.bmp
74.164	0.872	0.504	IniUF	13	4	0.634	func/u066.bmp
77.271	0.88	0.453	ImmUF	14	7	0.57	func/u066.bmp
80.461	0.961	0.547	IniUF	13	4	0.745	func/u075.bmp
83.652	0.973	0.458	IniUF	13	4	0.836	func/u081.bmp
86.825	0.978	0.43	DelSF	19	7	0.841	func/s072.bmp
89.999	0.942	0.424	IniFF	5	7	0.932	func/f073.bmp
93.306	0.968	0.597	IniSF	17	4	0.656	func/s067.bmp
96.58	0.984	0.548	IniUF	13	4	0.752	func/u067.bmp
99.737	0.819	0.406	ImmUF	14	7	0.65	func/u067.bmp
102.744	0.902	0.425	IniUF	13	4	0.646	func/u071.bmp
105.834	0.97	0.422	ImmUF	14	4	0.572	func/u071.bmp
109.008	0.985	0.42	DelUF	15	7	0.956	func/u075.bmp
132.209	0.907	0.442	IniFF	5	7	0.851	func/f068.bmp
135.366	0.976	0.474	DelUF	15	7	0.694	func/u081.bmp
138.674	0.848	0.554	IniFF	5	7	0.975	func/f067.bmp
141.881	0.896	0.588	DelFF	7	7	1.367	func/f073.bmp
145.054	0.923	0.501	IniFF	5	4	0.576	func/f077.bmp
148.312	0.838	0.567	DelSF	19	4	0.67	func/s067.bmp
151.519	0.938	0.592	IniFF	5	7	0.615	func/f079.bmp
154.759	0.842	0.527	IniFF	5	4	0.481	func/f069.bmp
157.95	0.841	0.582	ImmFF	6	4	0.575	func/f069.bmp
161.09	0.921	0.521	IniSF	17	4	0.498	func/s065.bmp
164.314	0.897	0.521	ImmSF	18	4	0.657	func/s065.bmp
167.471	0.839	0.489	DelFF	7	7	0.622	func/f068.bmp
170.544	0.983	0.465	IniFF	5	4	0.625	func/f080.bmp
173.719	0.839	0.434	ImmFF	6	4	0.551	func/f080.bmp
176.892	0.92	0.556	DelFF	7	7	0.803	func/f067.bmp
180.099	0.852	0.526	IniUF	13	4	0.614	func/u072.bmp
183.206	0.857	0.499	DelFF	7	4	0.676	func/f077.bmp
186.246	0.803	0.408	IniFF	5	4	0.618	func/f081.bmp
189.336	0.981	0.522	DelFF	7	7	1.189	func/f079.bmp
212.671	0.83	0.576	IniSF	17	4	0.62	func/s071.bmp
215.845	0.927	0.574	ImmSF	18	4	0.582	func/s071.bmp
219.002	0.886	0.455	IniUF	13	7	0.622	func/u073.bmp
222.192	0.811	0.538	ImmUF	14	7	0.527	func/u073.bmp
225.316	0.833	0.538	IniUF	13	7	0.634	func/u079.bmp
228.439	0.805	0.532	ImmUF	14	7	0.59	func/u079.bmp
231.563	0.982	0.495	IniFF	5	4	0.571	func/f066.bmp
234.72	0.977	0.402	ImmFF	6	4	0.508	func/f066.bmp
237.877	0.914	0.405	DelUF	15	7	0.684	func/u072.bmp
241.134	0.868	0.571	IniUF	13	7	0.624	func/u068.bmp
244.224	0.804	0.464	DelFF	7	4	0.528	func/f081.bmp
247.247	0.853	0.45	IniSF	17	4	0.503	func/s073.bmp
