onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.985	0.453	IniFF	5	n/a	func/f098.bmp
0.8640	0.0	n/a	btnR	n/a	0.864	n/a
3.3080	0.844	0.559	IniFF	5	n/a	func/f100.bmp
3.9900	0.0	n/a	btnL	n/a	0.682	n/a
6.5480	0.866	0.529	IniFF	5	n/a	func/f111.bmp
7.3230	0.0	n/a	btnR	n/a	0.775	n/a
9.7720	0.844	0.599	ImmFF	6	n/a	func/f111.bmp
10.3350	0.0	n/a	btnR	n/a	0.563	n/a
12.9790	0.88	0.585	IniFF	5	n/a	func/f109.bmp
13.7020	0.0	n/a	btnR	n/a	0.723	n/a
16.1200	0.838	0.489	IniSF	17	n/a	func/s104.bmp
16.7900	0.0	n/a	btnL	n/a	0.67	n/a
19.1940	0.813	0.468	IniFF	5	n/a	func/f108.bmp
19.7000	0.0	n/a	btnR	n/a	0.506	n/a
22.1830	0.969	0.414	ImmFF	6	n/a	func/f108.bmp
22.8880	0.0	n/a	btnR	n/a	0.705	n/a
25.3230	0.936	0.402	DelFF	7	n/a	func/f098.bmp
26.0050	0.0	n/a	btnR	n/a	0.682	n/a
48.5250	0.989	0.491	IniFF	5	n/a	func/f103.bmp
49.2330	0.0	n/a	btnL	n/a	0.708	n/a
51.7480	0.849	0.461	DelFF	7	n/a	func/f100.bmp
52.4590	0.0	n/a	btnL	n/a	0.711	n/a
54.8050	0.916	0.446	IniSF	17	n/a	func/s107.bmp
55.5850	0.0	n/a	btnR	n/a	0.78	n/a
57.8950	0.839	0.409	IniSF	17	n/a	func/s101.bmp
58.5780	0.0	n/a	btnL	n/a	0.683	n/a
61.0360	0.804	0.531	ImmSF	18	n/a	func/s101.bmp
61.6010	0.0	n/a	btnL	n/a	0.565	n/a
64.1760	0.938	0.559	DelFF	7	n/a	func/f109.bmp
64.9740	0.0	n/a	btnR	n/a	0.798	n/a
67.4330	0.933	0.547	IniUF	13	n/a	func/u101.bmp
68.0340	0.0	n/a	btnR	n/a	0.601	n/a
70.6400	0.831	0.503	ImmUF	14	n/a	func/u101.bmp
71.1930	0.0	n/a	btnR	n/a	0.553	n/a
73.8140	0.848	0.575	DelSF	19	n/a	func/s104.bmp
74.4800	0.0	n/a	btnL	n/a	0.666	n/a
76.8710	0.973	0.444	IniSF	17	n/a	func/s106.bmp
77.6330	0.0	n/a	btnL	n/a	0.762	n/a
80.1450	0.818	0.525	ImmSF	18	n/a	func/s106.bmp
81.0710	0.0	n/a	btnL	n/a	0.926	n/a
