onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.965	0.509	IniFF	5	4	0.638	func/f086.bmp
3.274	0.818	0.547	ImmFF	6	7	0.631	func/f086.bmp
6.381	0.931	0.423	IniUF	13	4	0.576	func/u094.bmp
9.504	0.836	0.432	ImmUF	14	4	0.505	func/u094.bmp
12.628	0.86	0.526	IniSF	17	7	0.74	func/s086.bmp
15.801	0.993	0.537	IniFF	5	4	0.704	func/f082.bmp
19.009	0.946	0.447	IniSF	17	4	0.495	func/s093.bmp
22.216	0.96	0.49	ImmSF	18	7	0.826	func/s093.bmp
25.523	0.933	0.58	IniFF	5	4	0.67	func/f093.bmp
48.708	0.994	0.477	IniFF	5	7	0.755	func/f087.bmp
51.965	0.817	0.487	ImmFF	6	7	0.592	func/f087.bmp
55.072	0.99	0.52	IniSF	17	4	0.666	func/s084.bmp
58.279	0.876	0.447	DelSF	19	7	1.035	func/s086.bmp
61.486	0.933	0.559	IniSF	17	4	0.692	func/s091.bmp
64.676	0.955	0.491	ImmSF	18	4	0.756	func/s091.bmp
67.85	0.872	0.45	DelFF	7	4	0.804	func/f082.bmp
71.04	0.911	0.537	IniSF	17	7	0.819	func/s090.bmp
74.131	0.806	0.416	ImmSF	18	7	0.681	func/s090.bmp
77.154	0.86	0.448	IniUF	13	4	0.671	func/u096.bmp
80.361	0.879	0.576	DelFF	7	4	0.763	func/f093.bmp
83.418	0.97	0.413	IniFF	5	7	0.721	func/f088.bmp
86.692	0.823	0.534	IniUF	13	7	0.679	func/u089.bmp
89.866	0.983	0.572	DelSF	19	4	0.634	func/s084.bmp
93.023	0.842	0.412	IniFF	5	4	0.797	func/f084.bmp
96.196	0.845	0.559	ImmFF	6	4	0.914	func/f084.bmp
99.388	0.82	0.585	IniFF	5	7	0.65	func/f085.bmp
102.51	0.879	0.54	ImmFF	6	7	0.692	func/f085.bmp
105.667	0.814	0.512	IniSF	17	4	0.583	func/s097.bmp
108.675	0.862	0.434	DelUF	15	7	0.735	func/u096.bmp
131.859	0.89	0.548	IniSF	17	4	0.691	func/s083.bmp
134.999	0.831	0.475	DelFF	7	7	0.654	func/f088.bmp
138.022	0.823	0.433	IniFF	5	7	0.986	func/f090.bmp
141.029	0.901	0.405	ImmFF	6	7	0.596	func/f090.bmp
144.219	0.844	0.521	DelUF	15	7	0.706	func/u089.bmp
147.276	0.826	0.435	IniSF	17	4	0.604	func/s087.bmp
150.466	0.919	0.592	IniUF	13	7	0.673	func/u086.bmp
153.707	0.841	0.559	ImmUF	14	7	0.533	func/u086.bmp
156.831	0.904	0.509	IniFF	5	4	0.573	func/f091.bmp
159.971	0.854	0.466	ImmFF	6	4	0.645	func/f091.bmp
163.078	0.909	0.472	DelSF	19	4	0.609	func/s097.bmp
166.302	0.996	0.551	IniFF	5	4	0.71	func/f089.bmp
169.559	0.984	0.493	DelSF	19	4	0.596	func/s083.bmp
172.716	0.953	0.402	IniUF	13	4	0.755	func/u083.bmp
175.94	0.884	0.509	ImmUF	14	4	0.578	func/u083.bmp
178.996	0.872	0.409	IniSF	17	4	0.845	func/s082.bmp
182.153	0.937	0.507	DelSF	19	4	0.582	func/s087.bmp
185.277	0.954	0.405	IniSF	17	4	1.002	func/s096.bmp
188.467	1.0	0.459	ImmSF	18	4	0.615	func/s096.bmp
211.769	0.848	0.532	IniUF	13	7	0.598	func/u091.bmp
214.826	0.844	0.44	IniFF	5	7	0.546	func/f094.bmp
217.916	0.872	0.476	DelFF	7	4	0.565	func/f089.bmp
221.073	0.989	0.506	IniUF	13	7	0.742	func/u095.bmp
224.28	0.943	0.446	ImmUF	14	7	0.726	func/u095.bmp
227.47	0.833	0.474	IniSF	17	4	0.681	func/s089.bmp
230.744	0.827	0.597	ImmSF	18	4	0.791	func/s089.bmp
233.851	0.865	0.512	DelSF	19	4	0.614	func/s082.bmp
236.991	0.909	0.513	IniFF	5	7	0.66	func/f095.bmp
240.148	0.874	0.473	IniUF	13	4	0.657	func/u088.bmp
243.356	1.0	0.566	ImmUF	14	4	0.616	func/u088.bmp
246.696	0.991	0.576	DelUF	15	7	0.576	func/u091.bmp
249.887	0.8	0.43	IniSF	17	4	0.735	func/s088.bmp
252.944	0.902	0.491	DelFF	7	7	0.677	func/f094.bmp
256.201	0.866	0.588	IniSF	17	4	0.57	func/s095.bmp
259.291	0.804	0.466	IniFF	5	4	0.665	func/f083.bmp
262.298	0.843	0.43	IniUF	13	7	0.737	func/u084.bmp
265.438	0.869	0.534	ImmUF	14	7	0.65	func/u084.bmp
268.478	0.98	0.414	DelFF	7	4	0.657	func/f095.bmp
291.746	0.819	0.51	IniFF	5	4	0.677	func/f097.bmp
294.886	0.852	0.553	IniUF	13	4	0.753	func/u087.bmp
297.943	0.84	0.44	DelSF	19	4	0.621	func/s088.bmp
301.0	0.826	0.449	IniUF	13	4	0.704	func/u085.bmp
303.991	0.861	0.401	ImmUF	14	4	0.531	func/u085.bmp
307.047	0.973	0.432	DelSF	19	4	1.059	func/s095.bmp
310.188	0.86	0.401	IniSF	17	7	0.654	func/s092.bmp
313.344	0.858	0.525	DelFF	7	4	0.634	func/f083.bmp
316.384	0.846	0.417	IniFF	5	4	0.576	func/f096.bmp
319.474	0.861	0.471	IniUF	13	4	0.638	func/u097.bmp
322.531	0.829	0.425	ImmUF	14	4	0.704	func/u097.bmp
325.554	0.808	0.42	DelFF	7	4	0.638	func/f097.bmp
328.561	0.833	0.428	IniSF	17	4	0.795	func/s085.bmp
331.635	0.911	0.475	ImmSF	18	4	0.736	func/s085.bmp
334.908	0.819	0.594	DelUF	15	4	0.852	func/u087.bmp
337.898	0.975	0.402	IniUF	13	7	0.917	func/u093.bmp
341.189	0.82	0.539	ImmUF	14	7	0.803	func/u093.bmp
344.379	0.829	0.595	IniUF	13	4	0.828	func/u090.bmp
347.419	0.8	0.45	ImmUF	14	7	0.71	func/u090.bmp
350.476	0.859	0.495	DelSF	19	4	0.617	func/s092.bmp
373.678	0.803	0.564	IniFF	5	4	0.658	func/f092.bmp
376.835	0.998	0.587	ImmFF	6	4	0.58	func/f092.bmp
380.142	0.862	0.549	DelFF	7	4	0.652	func/f096.bmp
383.366	0.979	0.599	IniUF	13	7	0.8	func/u082.bmp
386.59	0.924	0.474	IniUF	13	4	0.708	func/u092.bmp
389.88	0.89	0.593	IniSF	17	4	0.959	func/s094.bmp
393.104	0.893	0.567	ImmSF	18	4	0.902	func/s094.bmp
