onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.96	0.458	IniSF	17.0	n/a	func/s069.bmp
1.003	0.0	n/a	btnR	n/a	1.003	n/a
3.174	0.8	0.441	IniSF	17.0	n/a	func/s065.bmp
4.107	0.0	n/a	btnL	n/a	0.933	n/a
6.431	0.906	0.598	ImmSF	18.0	n/a	func/s065.bmp
7.308	0.0	n/a	btnL	n/a	0.877	n/a
9.589	0.909	0.483	IniSF	17.0	n/a	func/s066.bmp
10.494	0.0	n/a	btnL	n/a	0.905	n/a
12.745	0.846	0.482	ImmSF	18.0	n/a	func/s066.bmp
13.692	0.0	n/a	btnL	n/a	0.947	n/a
15.802	0.856	0.442	IniFF	5.0	n/a	func/f068.bmp
16.873	0.0	n/a	btnR	n/a	1.071	n/a
18.875	0.891	0.426	IniSF	17.0	n/a	func/s068.bmp
19.817	0.0	n/a	btnL	n/a	0.942	n/a
22.083	0.961	0.537	IniSF	17.0	n/a	func/s072.bmp
23.008	0.0	n/a	btnL	n/a	0.925	n/a
25.239	0.821	0.424	ImmSF	18.0	n/a	func/s072.bmp
26.091	0.0	n/a	btnL	n/a	0.852	n/a
28.33	0.943	0.495	DelSF	19.0	n/a	func/s069.bmp
29.442	0.0	n/a	btnL	n/a	1.112	n/a
51.615	0.828	0.56	IniUF	13.0	n/a	func/u081.bmp
52.891	0.0	n/a	btnR	n/a	1.276	n/a
54.788	0.837	0.572	ImmUF	14.0	n/a	func/u081.bmp
55.592	0.0	n/a	btnR	n/a	0.804	n/a
57.912	0.819	0.488	IniFF	5.0	n/a	func/f081.bmp
59.012	0.0	n/a	btnR	n/a	1.1	n/a
61.002	0.82	0.511	ImmFF	6.0	n/a	func/f081.bmp
61.727	0.0	n/a	btnR	n/a	0.725	n/a
64.092	0.88	0.466	IniFF	5.0	n/a	func/f077.bmp
65.156	0.0	n/a	btnR	n/a	1.064	n/a
67.333	0.968	0.599	DelFF	7.0	n/a	func/f068.bmp
68.269	0.0	n/a	btnR	n/a	0.936	n/a
70.54	0.953	0.475	IniUF	13.0	n/a	func/u079.bmp
71.441	0.0	n/a	btnL	n/a	0.901	n/a
73.864	0.865	0.597	DelSF	19.0	n/a	func/s068.bmp
74.794	0.0	n/a	btnL	n/a	0.93	n/a
76.987	0.853	0.468	IniSF	17.0	n/a	func/s078.bmp
77.839	0.0	n/a	btnL	n/a	0.852	n/a
80.195	0.913	0.586	IniFF	5.0	n/a	func/f078.bmp
81.34	0.0	n/a	btnR	n/a	1.145	n/a
83.402	0.934	0.531	IniSF	17.0	n/a	func/s081.bmp
84.287	0.0	n/a	btnL	n/a	0.885	n/a
86.609	0.819	0.504	ImmSF	18.0	n/a	func/s081.bmp
87.435	0.0	n/a	btnL	n/a	0.826	n/a
89.766	0.872	0.556	IniUF	13.0	n/a	func/u077.bmp
90.804	0.0	n/a	btnR	n/a	1.038	n/a
92.889	0.851	0.481	ImmUF	14.0	n/a	func/u077.bmp
96.013	0.913	0.505	DelFF	7.0	n/a	func/f077.bmp
96.972	0.0	n/a	btnR	n/a	0.959	n/a
99.203	0.81	0.515	IniFF	5.0	n/a	func/f080.bmp
100.101	0.0	n/a	btnR	n/a	0.898	n/a
102.377	0.886	0.591	ImmFF	6.0	n/a	func/f080.bmp
103.296	0.0	n/a	btnR	n/a	0.919	n/a
105.601	0.994	0.584	DelUF	15.0	n/a	func/u079.bmp
106.681	0.0	n/a	btnL	n/a	1.08	n/a
128.852	0.915	0.433	IniFF	5.0	n/a	func/f072.bmp
130.102	0.0	n/a	btnR	n/a	1.25	n/a
131.993	0.998	0.457	DelSF	19.0	n/a	func/s078.bmp
132.846	0.0	n/a	btnL	n/a	0.853	n/a
135.233	0.942	0.468	IniUF	13.0	n/a	func/u080.bmp
136.219	0.0	n/a	btnR	n/a	0.986	n/a
138.457	0.896	0.517	ImmUF	14.0	n/a	func/u080.bmp
139.327	0.0	n/a	btnR	n/a	0.87	n/a
141.664	0.806	0.544	DelFF	7.0	n/a	func/f078.bmp
