onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.828	0.44	IniUF	13	n/a	func/u096.bmp
0.9100	0.0	n/a	btnL	n/a	0.91	n/a
3.1400	0.869	0.544	ImmUF	14	n/a	func/u096.bmp
4.0460	0.0	n/a	btnL	n/a	0.906	n/a
6.4480	0.972	0.583	IniUF	13	n/a	func/u094.bmp
7.2220	0.0	n/a	btnL	n/a	0.774	n/a
9.6880	0.906	0.486	ImmUF	14	n/a	func/u094.bmp
10.4430	0.0	n/a	btnL	n/a	0.755	n/a
12.8790	0.867	0.516	IniUF	13	n/a	func/u083.bmp
13.6200	0.0	n/a	btnL	n/a	0.741	n/a
15.9520	0.83	0.438	IniSF	17	n/a	func/s082.bmp
17.2370	0.0	n/a	btnR	n/a	1.285	n/a
19.0920	0.976	0.548	ImmSF	18	n/a	func/s082.bmp
20.0150	0.0	n/a	btnR	n/a	0.923	n/a
22.3990	0.884	0.557	IniSF	17	n/a	func/s084.bmp
23.3180	0.0	n/a	btnR	n/a	0.919	n/a
25.6400	0.948	0.597	ImmSF	18	n/a	func/s084.bmp
26.2960	0.0	n/a	btnR	n/a	0.656	n/a
28.8470	0.905	0.463	IniFF	5	n/a	func/f097.bmp
29.8060	0.0	n/a	btnL	n/a	0.959	n/a
52.1320	0.974	0.59	IniSF	17	n/a	func/s088.bmp
53.0660	0.0	n/a	btnR	n/a	0.934	n/a
55.4060	0.837	0.533	IniSF	17	n/a	func/s086.bmp
56.5200	0.0	n/a	btnR	n/a	1.114	n/a
58.4960	0.894	0.478	ImmSF	18	n/a	func/s086.bmp
59.2160	0.0	n/a	btnR	n/a	0.72	n/a
61.7370	0.99	0.572	DelUF	15	n/a	func/u083.bmp
62.4260	0.0	n/a	btnL	n/a	0.689	n/a
65.0450	0.863	0.533	IniFF	5	n/a	func/f090.bmp
66.0560	0.0	n/a	btnL	n/a	1.011	n/a
68.2680	0.864	0.594	IniFF	5	n/a	func/f091.bmp
69.3050	0.0	n/a	btnL	n/a	1.037	n/a
71.3420	0.987	0.451	IniFF	5	n/a	func/f093.bmp
72.2360	0.0	n/a	btnR	n/a	0.894	n/a
74.5320	0.943	0.425	DelFF	7	n/a	func/f097.bmp
75.8030	0.0	n/a	btnR	n/a	1.271	n/a
77.8060	0.966	0.557	IniSF	17	n/a	func/s089.bmp
