onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.933	0.436	IniUF	13.0	n/a	func/u102.bmp
0.805	0.0	n/a	btnL	n/a	0.805	n/a
3.223	0.914	0.508	IniFF	5.0	n/a	func/f112.bmp
3.998	0.0	n/a	btnL	n/a	0.775	n/a
6.431	0.938	0.429	ImmFF	6.0	n/a	func/f112.bmp
7.108	0.0	n/a	btnL	n/a	0.677	n/a
9.755	0.888	0.593	IniUF	13.0	n/a	func/u107.bmp
10.69	0.0	n/a	btnR	n/a	0.935	n/a
12.962	0.801	0.546	ImmUF	14.0	n/a	func/u107.bmp
13.686	0.0	n/a	btnR	n/a	0.724	n/a
16.035	0.904	0.507	IniSF	17.0	n/a	func/s099.bmp
16.75	0.0	n/a	btnL	n/a	0.715	n/a
19.293	0.984	0.584	ImmSF	18.0	n/a	func/s099.bmp
19.988	0.0	n/a	btnL	n/a	0.695	n/a
22.483	0.803	0.448	IniUF	13.0	n/a	func/u099.bmp
23.318	0.0	n/a	btnL	n/a	0.835	n/a
25.623	0.995	0.558	ImmUF	14.0	n/a	func/u099.bmp
26.504	0.0	n/a	btnL	n/a	0.881	n/a
48.941	0.958	0.517	IniSF	17.0	n/a	func/s109.bmp
49.723	0.0	n/a	btnL	n/a	0.782	n/a
52.132	0.835	0.467	DelUF	15.0	n/a	func/u102.bmp
52.887	0.0	n/a	btnL	n/a	0.755	n/a
55.189	0.89	0.452	IniUF	13.0	n/a	func/u105.bmp
55.895	0.0	n/a	btnL	n/a	0.706	n/a
58.262	0.814	0.405	IniSF	17.0	n/a	func/s105.bmp
59.023	0.0	n/a	btnL	n/a	0.761	n/a
61.436	0.804	0.6	ImmSF	18.0	n/a	func/s105.bmp
62.072	0.0	n/a	btnL	n/a	0.636	n/a
64.559	0.953	0.547	IniUF	13.0	n/a	func/u100.bmp
65.287	0.0	n/a	btnL	n/a	0.728	n/a
67.783	0.94	0.468	IniFF	5.0	n/a	func/f110.bmp
68.434	0.0	n/a	btnL	n/a	0.651	n/a
70.924	0.807	0.434	IniSF	17.0	n/a	func/s113.bmp
71.596	0.0	n/a	btnL	n/a	0.672	n/a
74.03	1.0	0.529	DelSF	19.0	n/a	func/s109.bmp
74.766	0.0	n/a	btnL	n/a	0.736	n/a
77.371	0.967	0.565	IniSF	17.0	n/a	func/s101.bmp
77.968	0.0	n/a	btnL	n/a	0.597	n/a
80.578	0.997	0.469	DelUF	15.0	n/a	func/u105.bmp
81.344	0.0	n/a	btnL	n/a	0.766	n/a
83.919	0.837	0.558	IniFF	5.0	n/a	func/f103.bmp
84.45	0.0	n/a	btnL	n/a	0.531	n/a
86.959	0.929	0.431	IniSF	17.0	n/a	func/s103.bmp
87.52	0.0	n/a	btnL	n/a	0.561	n/a
90.183	0.81	0.533	ImmSF	18.0	n/a	func/s103.bmp
90.88	0.0	n/a	btnL	n/a	0.697	n/a
93.29	0.87	0.523	DelUF	15.0	n/a	func/u100.bmp
93.873	0.0	n/a	btnL	n/a	0.583	n/a
96.38	0.89	0.455	IniSF	17.0	n/a	func/s112.bmp
96.917	0.0	n/a	btnL	n/a	0.537	n/a
99.554	0.952	0.503	ImmSF	18.0	n/a	func/s112.bmp
100.147	0.0	n/a	btnL	n/a	0.593	n/a
102.811	0.841	0.546	DelFF	7.0	n/a	func/f110.bmp
103.425	0.0	n/a	btnL	n/a	0.614	n/a
105.968	0.81	0.522	IniFF	5.0	n/a	func/f100.bmp
106.593	0.0	n/a	btnL	n/a	0.625	n/a
109.041	0.943	0.495	ImmFF	6.0	n/a	func/f100.bmp
109.675	0.0	n/a	btnL	n/a	0.634	n/a
112.265	0.851	0.509	DelSF	19.0	n/a	func/s113.bmp
113.201	0.0	n/a	btnL	n/a	0.936	n/a
135.483	0.979	0.594	IniUF	13.0	n/a	func/u109.bmp
136.188	0.0	n/a	btnL	n/a	0.705	n/a
138.69	0.92	0.466	ImmUF	14.0	n/a	func/u109.bmp
139.36	0.0	n/a	btnL	n/a	0.67	n/a
141.864	0.895	0.475	DelSF	19.0	n/a	func/s101.bmp
142.596	0.0	n/a	btnL	n/a	0.732	n/a
145.038	0.979	0.503	IniFF	5.0	n/a	func/f102.bmp
145.662	0.0	n/a	btnL	n/a	0.624	n/a
148.362	0.917	0.572	ImmFF	6.0	n/a	func/f102.bmp
148.935	0.0	n/a	btnL	n/a	0.573	n/a
151.636	0.994	0.594	DelFF	7.0	n/a	func/f103.bmp
152.203	0.0	n/a	btnL	n/a	0.567	n/a
154.943	0.835	0.53	IniUF	13.0	n/a	func/u112.bmp
155.587	0.0	n/a	btnL	n/a	0.644	n/a
158.0	0.976	0.444	IniUF	13.0	n/a	func/u101.bmp
158.614	0.0	n/a	btnL	n/a	0.614	n/a
161.307	0.915	0.558	ImmUF	14.0	n/a	func/u101.bmp
161.936	0.0	n/a	btnL	n/a	0.629	n/a
164.531	0.81	0.54	IniFF	5.0	n/a	func/f099.bmp
165.121	0.0	n/a	btnL	n/a	0.59	n/a
167.654	0.934	0.548	ImmFF	6.0	n/a	func/f099.bmp
168.274	0.0	n/a	btnL	n/a	0.62	n/a
170.778	0.892	0.427	IniSF	17.0	n/a	func/s106.bmp
171.379	0.0	n/a	btnL	n/a	0.601	n/a
173.985	0.99	0.549	ImmSF	18.0	n/a	func/s106.bmp
174.752	0.0	n/a	btnL	n/a	0.767	n/a
177.226	0.803	0.474	IniFF	5.0	n/a	func/f108.bmp
177.792	0.0	n/a	btnL	n/a	0.566	n/a
180.266	0.964	0.443	IniUF	13.0	n/a	func/u111.bmp
180.982	0.0	n/a	btnL	n/a	0.716	n/a
183.59	0.96	0.598	DelUF	15.0	n/a	func/u112.bmp
184.123	0.0	n/a	btnL	n/a	0.533	n/a
186.914	0.857	0.577	IniUF	13.0	n/a	func/u110.bmp
187.566	0.0	n/a	btnL	n/a	0.652	n/a
190.105	0.842	0.568	IniUF	13.0	n/a	func/u104.bmp
190.773	0.0	n/a	btnL	n/a	0.668	n/a
213.322	0.988	0.593	IniFF	5.0	n/a	func/f098.bmp
214.181	0.0	n/a	btnL	n/a	0.859	n/a
216.613	0.97	0.531	IniFF	5.0	n/a	func/f105.bmp
217.428	0.0	n/a	btnL	n/a	0.815	n/a
219.904	0.934	0.544	DelFF	7.0	n/a	func/f108.bmp
220.671	0.0	n/a	btnL	n/a	0.767	n/a
223.194	0.919	0.59	IniFF	5.0	n/a	func/f113.bmp
224.035	0.0	n/a	btnL	n/a	0.841	n/a
226.301	0.977	0.422	ImmFF	6.0	n/a	func/f113.bmp
226.999	0.0	n/a	btnL	n/a	0.698	n/a
229.542	0.889	0.488	DelUF	15.0	n/a	func/u111.bmp
230.479	0.0	n/a	btnL	n/a	0.937	n/a
232.749	0.864	0.471	IniSF	17.0	n/a	func/s108.bmp
233.614	0.0	n/a	btnL	n/a	0.865	n/a
235.906	0.811	0.531	ImmSF	18.0	n/a	func/s108.bmp
236.52	0.0	n/a	btnL	n/a	0.614	n/a
238.979	0.837	0.499	DelUF	15.0	n/a	func/u110.bmp
239.999	0.0	n/a	btnL	n/a	1.02	n/a
242.036	0.949	0.447	IniSF	17.0	n/a	func/s107.bmp
242.744	0.0	n/a	btnL	n/a	0.708	n/a
245.26	0.86	0.506	ImmSF	18.0	n/a	func/s107.bmp
246.0	0.0	n/a	btnL	n/a	0.74	n/a
248.451	0.825	0.568	DelUF	15.0	n/a	func/u104.bmp
249.22	0.0	n/a	btnL	n/a	0.769	n/a
251.473	0.995	0.429	IniFF	5.0	n/a	func/f104.bmp
252.237	0.0	n/a	btnL	n/a	0.764	n/a
254.797	0.81	0.558	DelFF	7.0	n/a	func/f098.bmp
255.477	0.0	n/a	btnL	n/a	0.68	n/a
257.787	0.849	0.405	IniSF	17.0	n/a	func/s104.bmp
258.621	0.0	n/a	btnL	n/a	0.834	n/a
260.928	0.951	0.53	DelFF	7.0	n/a	func/f105.bmp
261.632	0.0	n/a	btnL	n/a	0.704	n/a
264.068	0.831	0.432	IniSF	17.0	n/a	func/s100.bmp
264.606	0.0	n/a	btnL	n/a	0.538	n/a
267.091	0.813	0.431	ImmSF	18.0	n/a	func/s100.bmp
267.726	0.0	n/a	btnL	n/a	0.635	n/a
290.142	0.86	0.462	IniFF	5.0	n/a	func/f111.bmp
290.958	0.0	n/a	btnL	n/a	0.816	n/a
293.299	0.879	0.53	ImmFF	6.0	n/a	func/f111.bmp
293.998	0.0	n/a	btnL	n/a	0.699	n/a
296.523	0.838	0.581	IniFF	5.0	n/a	func/f101.bmp
297.21	0.0	n/a	btnL	n/a	0.687	n/a
299.58	0.994	0.441	IniUF	13.0	n/a	func/u106.bmp
300.129	0.0	n/a	btnL	n/a	0.549	n/a
302.837	0.876	0.488	ImmUF	14.0	n/a	func/u106.bmp
303.465	0.0	n/a	btnL	n/a	0.628	n/a
306.011	0.98	0.525	DelFF	7.0	n/a	func/f104.bmp
306.651	0.0	n/a	btnL	n/a	0.64	n/a
309.185	0.99	0.413	IniFF	5.0	n/a	func/f109.bmp
312.509	0.988	0.559	DelSF	19.0	n/a	func/s104.bmp
313.977	0.0	n/a	btnL	n/a	1.468	n/a
315.816	0.938	0.543	IniUF	13.0	n/a	func/u113.bmp
317.661	0.0	n/a	btnL	n/a	1.845	n/a
319.073	0.977	0.544	IniUF	13.0	n/a	func/u103.bmp
319.883	0.0	n/a	btnL	n/a	0.81	n/a
322.397	0.807	0.577	IniSF	17.0	n/a	func/s098.bmp
323.48	0.0	n/a	btnL	n/a	1.083	n/a
325.521	0.959	0.543	DelFF	7.0	n/a	func/f101.bmp
326.523	0.0	n/a	btnL	n/a	1.002	n/a
328.728	0.882	0.48	IniSF	17.0	n/a	func/s102.bmp
329.846	0.0	n/a	btnL	n/a	1.118	n/a
331.918	0.85	0.544	IniFF	5.0	n/a	func/f106.bmp
332.982	0.0	n/a	btnL	n/a	1.064	n/a
335.059	0.822	0.526	ImmFF	6.0	n/a	func/f106.bmp
336.114	0.0	n/a	btnL	n/a	1.055	n/a
338.132	0.808	0.472	DelFF	7.0	n/a	func/f109.bmp
339.16	0.0	n/a	btnL	n/a	1.028	n/a
341.222	0.88	0.513	IniUF	13.0	n/a	func/u098.bmp
342.124	0.0	n/a	btnL	n/a	0.902	n/a
344.329	0.879	0.453	ImmUF	14.0	n/a	func/u098.bmp
345.204	0.0	n/a	btnL	n/a	0.875	n/a
347.536	0.815	0.564	DelUF	15.0	n/a	func/u113.bmp
348.548	0.0	n/a	btnR	n/a	1.012	n/a
370.537	0.985	0.41	IniSF	17.0	n/a	func/s110.bmp
371.527	0.0	n/a	btnR	n/a	0.99	n/a
373.778	0.803	0.486	ImmSF	18.0	n/a	func/s110.bmp
374.717	0.0	n/a	btnR	n/a	0.939	n/a
376.901	0.92	0.566	DelUF	15.0	n/a	func/u103.bmp
377.732	0.0	n/a	btnL	n/a	0.831	n/a
380.125	0.869	0.518	IniUF	13.0	n/a	func/u108.bmp
381.008	0.0	n/a	btnL	n/a	0.883	n/a
383.265	0.979	0.512	ImmUF	14.0	n/a	func/u108.bmp
383.883	0.0	n/a	btnL	n/a	0.618	n/a
386.507	0.894	0.501	DelSF	19.0	n/a	func/s098.bmp
387.106	0.0	n/a	btnL	n/a	0.599	n/a
389.596	0.823	0.433	IniSF	17.0	n/a	func/s111.bmp
390.327	0.0	n/a	btnL	n/a	0.731	n/a
392.72	0.871	0.532	ImmSF	18.0	n/a	func/s111.bmp
393.584	0.0	n/a	btnL	n/a	0.864	n/a
395.81	0.936	0.445	DelSF	19.0	n/a	func/s102.bmp
396.954	0.0	n/a	btnR	n/a	1.144	n/a
399.05	0.944	0.54	IniFF	5.0	n/a	func/f107.bmp
