onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.801	0.514	IniSF	17	n/a	func/s017.bmp
1.0480	0.0	n/a	btnR	n/a	1.048	n/a
3.0240	0.96	0.411	IniFF	5	n/a	func/f027.bmp
3.8860	0.0	n/a	btnL	n/a	0.862	n/a
6.4310	0.842	0.572	ImmFF	6	n/a	func/f027.bmp
7.6280	0.0	n/a	btnL	n/a	1.197	n/a
9.4540	0.909	0.402	IniSF	17	n/a	func/s019.bmp
10.6920	0.0	n/a	btnL	n/a	1.238	n/a
12.6450	0.891	0.505	IniUF	13	n/a	func/u028.bmp
13.8200	0.0	n/a	btnL	n/a	1.175	n/a
15.8020	0.915	0.468	IniUF	13	n/a	func/u031.bmp
17.0030	0.0	n/a	btnL	n/a	1.201	n/a
19.0920	0.911	0.583	IniUF	13	n/a	func/u019.bmp
20.0450	0.0	n/a	btnL	n/a	0.953	n/a
22.3500	0.817	0.584	ImmUF	14	n/a	func/u019.bmp
23.3020	0.0	n/a	btnL	n/a	0.952	n/a
25.3900	0.833	0.457	DelSF	19	n/a	func/s017.bmp
26.5040	0.0	n/a	btnR	n/a	1.114	n/a
28.5300	0.903	0.548	IniUF	13	n/a	func/u025.bmp
30.0010	0.0	n/a	btnL	n/a	1.471	n/a
51.7650	0.822	0.538	IniSF	17	n/a	func/s029.bmp
53.0520	0.0	n/a	btnL	n/a	1.287	n/a
54.9050	0.913	0.536	DelSF	19	n/a	func/s019.bmp
55.8340	0.0	n/a	btnL	n/a	0.929	n/a
58.0790	0.828	0.498	IniFF	5	n/a	func/f028.bmp
59.2210	0.0	n/a	btnL	n/a	1.142	n/a
61.2360	0.886	0.562	ImmFF	6	n/a	func/f028.bmp
62.4010	0.0	n/a	btnL	n/a	1.165	n/a
64.4260	0.868	0.536	DelUF	15	n/a	func/u028.bmp
65.4090	0.0	n/a	btnL	n/a	0.983	n/a
67.4660	0.832	0.404	IniUF	13	n/a	func/u029.bmp
68.2940	0.0	n/a	btnL	n/a	0.828	n/a
70.6570	0.896	0.598	ImmUF	14	n/a	func/u029.bmp
71.5340	0.0	n/a	btnL	n/a	0.877	n/a
73.8970	0.86	0.571	DelUF	15	n/a	func/u031.bmp
74.9650	0.0	n/a	btnL	n/a	1.068	n/a
77.1210	0.853	0.59	IniUF	13	n/a	func/u030.bmp
