onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.976	0.523	IniUF	13	7	0.843	func/u119.bmp
3.207	0.91	0.45	IniSF	17	7	0.848	func/s121.bmp
6.431	0.879	0.441	ImmSF	18	4	0.674	func/s121.bmp
9.505	0.913	0.409	IniUF	13	7	0.789	func/u122.bmp
12.745	0.912	0.553	ImmUF	14	7	0.739	func/u122.bmp
15.902	0.939	0.455	IniFF	5	4	0.762	func/f129.bmp
19.059	0.96	0.445	ImmFF	6	4	0.675	func/f129.bmp
22.199	0.871	0.415	IniSF	17	4	1.057	func/s124.bmp
25.44	0.932	0.592	ImmSF	18	4	0.941	func/s124.bmp
48.691	0.93	0.535	IniSF	17	4	1.147	func/s116.bmp
51.982	0.965	0.59	DelUF	15	7	0.861	func/u119.bmp
55.206	0.989	0.459	IniFF	5	7	0.851	func/f124.bmp
58.38	0.814	0.415	IniUF	13	7	0.785	func/u128.bmp
61.436	0.978	0.453	IniUF	13	7	0.787	func/u130.bmp
64.693	0.876	0.501	IniSF	17	4	0.829	func/s123.bmp
67.784	0.986	0.444	ImmSF	18	4	0.578	func/s123.bmp
71.108	0.978	0.558	IniFF	5	4	0.719	func/f123.bmp
74.315	0.919	0.459	DelSF	19	4	0.563	func/s116.bmp
77.422	0.914	0.426	IniSF	17	4	0.642	func/s114.bmp
80.596	0.961	0.501	ImmSF	18	4	0.598	func/s114.bmp
83.736	0.851	0.416	DelFF	7	4	0.657	func/f124.bmp
86.926	0.868	0.574	IniFF	5	7	0.935	func/f127.bmp
90.033	0.865	0.474	DelUF	15	7	0.88	func/u128.bmp
93.257	0.807	0.587	IniUF	13	4	0.917	func/u116.bmp
96.297	0.95	0.455	ImmUF	14	4	0.683	func/u116.bmp
99.537	0.813	0.524	DelUF	15	7	0.861	func/u130.bmp
102.527	0.853	0.401	IniUF	13	7	1.068	func/u127.bmp
105.617	0.95	0.472	IniUF	13	7	0.709	func/u124.bmp
108.808	0.846	0.47	ImmUF	14	7	0.862	func/u124.bmp
111.948	0.912	0.518	DelFF	7	4	0.936	func/f123.bmp
135.166	0.839	0.511	IniSF	17	4	1.021	func/s127.bmp
138.307	0.978	0.525	ImmSF	18	4	1.029	func/s127.bmp
141.547	0.887	0.5	IniUF	13	7	0.778	func/u120.bmp
144.754	0.95	0.542	DelFF	7	7	0.848	func/f127.bmp
147.945	0.809	0.479	IniSF	17	7	2.099	func/s129.bmp
