onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.9	0.569	IniUF	13	n/a	func/u067.bmp
0.9350	0.0	n/a	btnL	n/a	0.935	n/a
3.0900	0.944	0.409	IniSF	17	n/a	func/s071.bmp
4.0160	0.0	n/a	btnR	n/a	0.926	n/a
6.4140	0.826	0.517	ImmSF	18	n/a	func/s071.bmp
7.2170	0.0	n/a	btnR	n/a	0.803	n/a
9.5040	0.931	0.49	IniUF	13	n/a	func/u070.bmp
10.3120	0.0	n/a	btnL	n/a	0.808	n/a
12.6450	0.892	0.447	ImmUF	14	n/a	func/u070.bmp
13.3510	0.0	n/a	btnL	n/a	0.706	n/a
15.8020	0.872	0.491	IniUF	13	n/a	func/u069.bmp
16.6410	0.0	n/a	btnL	n/a	0.839	n/a
18.8760	0.808	0.434	ImmUF	14	n/a	func/u069.bmp
19.7100	0.0	n/a	btnL	n/a	0.834	n/a
21.8980	0.808	0.419	IniSF	17	n/a	func/s081.bmp
22.7340	0.0	n/a	btnL	n/a	0.836	n/a
24.8880	0.968	0.411	IniUF	13	n/a	func/u073.bmp
25.6230	0.0	n/a	btnL	n/a	0.735	n/a
28.1960	0.845	0.582	DelUF	15	n/a	func/u067.bmp
28.9380	0.0	n/a	btnL	n/a	0.742	n/a
51.4140	0.833	0.593	IniUF	13	n/a	func/u072.bmp
52.1520	0.0	n/a	btnL	n/a	0.738	n/a
54.5880	0.869	0.57	ImmUF	14	n/a	func/u072.bmp
55.1780	0.0	n/a	btnL	n/a	0.59	n/a
57.7780	0.94	0.555	IniFF	5	n/a	func/f068.bmp
58.8090	0.0	n/a	btnL	n/a	1.031	n/a
60.9680	0.838	0.469	ImmFF	6	n/a	func/f068.bmp
61.5940	0.0	n/a	btnL	n/a	0.626	n/a
64.1420	0.956	0.554	IniFF	5	n/a	func/f075.bmp
65.0110	0.0	n/a	btnR	n/a	0.869	n/a
67.4160	0.858	0.542	IniSF	17	n/a	func/s068.bmp
68.1780	0.0	n/a	btnL	n/a	0.762	n/a
70.5900	0.846	0.538	DelSF	19	n/a	func/s081.bmp
71.3730	0.0	n/a	btnL	n/a	0.783	n/a
73.7800	0.939	0.556	IniUF	13	n/a	func/u075.bmp
74.6370	0.0	n/a	btnR	n/a	0.857	n/a
77.0540	0.891	0.553	ImmUF	14	n/a	func/u075.bmp
78.1350	0.0	n/a	btnR	n/a	1.081	n/a
80.2280	0.843	0.508	DelUF	15	n/a	func/u073.bmp
81.1710	0.0	n/a	btnL	n/a	0.943	n/a
83.4350	0.826	0.599	IniFF	5	n/a	func/f071.bmp
84.2150	0.0	n/a	btnR	n/a	0.78	n/a
86.5260	0.864	0.501	ImmFF	6	n/a	func/f071.bmp
87.1980	0.0	n/a	btnR	n/a	0.672	n/a
89.6490	0.844	0.49	IniSF	17	n/a	func/s077.bmp
90.6040	0.0	n/a	btnL	n/a	0.955	n/a
92.7720	0.996	0.501	IniSF	17	n/a	func/s065.bmp
93.5730	0.0	n/a	btnL	n/a	0.801	n/a
96.0630	0.849	0.529	DelFF	7	n/a	func/f075.bmp
96.6610	0.0	n/a	btnR	n/a	0.598	n/a
99.2700	0.82	0.585	IniSF	17	n/a	func/s074.bmp
100.3860	0.0	n/a	btnL	n/a	1.116	n/a
102.4440	0.923	0.583	ImmSF	18	n/a	func/s074.bmp
103.2340	0.0	n/a	btnL	n/a	0.79	n/a
105.7340	0.804	0.598	DelSF	19	n/a	func/s068.bmp
106.6010	0.0	n/a	btnL	n/a	0.867	n/a
108.7580	0.889	0.442	IniFF	5	n/a	func/f077.bmp
109.6930	0.0	n/a	btnL	n/a	0.935	n/a
132.0260	0.824	0.594	IniSF	17	n/a	func/s073.bmp
133.0630	0.0	n/a	btnL	n/a	1.037	n/a
135.1170	0.837	0.501	ImmSF	18	n/a	func/s073.bmp
