onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.958	0.447	IniFF	5.0	n/a	func/f137.bmp
0.947	0.0	n/a	btnR	n/a	0.947	n/a
3.241	0.99	0.486	IniFF	5.0	n/a	func/f140.bmp
3.859	0.0	n/a	btnL	n/a	0.618	n/a
6.615	0.905	0.5	IniSF	17.0	n/a	func/s139.bmp
7.283	0.0	n/a	btnR	n/a	0.668	n/a
9.839	0.951	0.547	ImmSF	18.0	n/a	func/s139.bmp
10.433	0.0	n/a	btnR	n/a	0.594	n/a
13.029	0.827	0.472	IniUF	13.0	n/a	func/u132.bmp
13.664	0.0	n/a	btnL	n/a	0.635	n/a
16.069	0.931	0.447	ImmUF	14.0	n/a	func/u132.bmp
16.557	0.0	n/a	btnL	n/a	0.488	n/a
19.276	0.994	0.485	IniUF	13.0	n/a	func/u145.bmp
19.899	0.0	n/a	btnL	n/a	0.623	n/a
22.617	0.922	0.573	IniFF	5.0	n/a	func/f135.bmp
23.6	0.0	n/a	btnR	n/a	0.983	n/a
25.874	0.899	0.566	ImmFF	6.0	n/a	func/f135.bmp
26.425	0.0	n/a	btnR	n/a	0.551	n/a
29.082	0.823	0.547	DelFF	7.0	n/a	func/f137.bmp
29.745	0.0	n/a	btnR	n/a	0.663	n/a
52.233	0.849	0.535	IniFF	5.0	n/a	func/f136.bmp
52.984	0.0	n/a	btnL	n/a	0.751	n/a
55.29	0.98	0.44	DelFF	7.0	n/a	func/f140.bmp
55.955	0.0	n/a	btnL	n/a	0.665	n/a
58.597	0.999	0.564	IniFF	5.0	n/a	func/f139.bmp
59.309	0.0	n/a	btnR	n/a	0.712	n/a
61.871	0.937	0.517	ImmFF	6.0	n/a	func/f139.bmp
62.299	0.0	n/a	btnR	n/a	0.428	n/a
65.145	0.973	0.516	IniSF	17.0	n/a	func/s136.bmp
65.836	0.0	n/a	btnR	n/a	0.691	n/a
68.469	0.84	0.571	ImmSF	18.0	n/a	func/s136.bmp
68.841	0.0	n/a	btnR	n/a	0.372	n/a
