onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.815	0.439	IniSF	17	7	1.004	func/s079.bmp
3.124	0.942	0.549	ImmSF	18	7	1.016	func/s079.bmp
6.532	0.87	0.578	IniUF	13	4	0.798	func/u071.bmp
9.622	0.928	0.465	ImmUF	14	4	0.668	func/u071.bmp
12.896	0.974	0.582	IniUF	13	7	0.792	func/u069.bmp
16.136	0.981	0.486	ImmUF	14	7	0.583	func/u069.bmp
19.427	0.804	0.546	IniFF	5	4	0.601	func/f069.bmp
22.617	0.952	0.587	IniFF	5	4	1.18	func/f078.bmp
25.808	0.999	0.481	ImmFF	6	4	0.553	func/f078.bmp
29.165	0.945	0.573	IniUF	13	7	0.655	func/u081.bmp
52.467	0.828	0.534	IniSF	17	4	1.012	func/s073.bmp
55.575	0.891	0.469	IniSF	17	7	1.237	func/s072.bmp
58.831	0.913	0.597	IniSF	17	7	1.313	func/s078.bmp
61.988	0.832	0.48	ImmSF	18	7	0.83	func/s078.bmp
65.095	0.996	0.512	DelFF	7	4	0.685	func/f069.bmp
68.419	0.995	0.556	IniUF	13	7	0.742	func/u075.bmp
71.71	0.909	0.507	IniFF	5	4	0.935	func/f072.bmp
74.917	0.858	0.532	ImmFF	6	4	0.525	func/f072.bmp
78.007	0.885	0.451	DelUF	15	7	0.781	func/u081.bmp
81.248	0.857	0.597	IniUF	13	7	0.863	func/u067.bmp
84.405	0.814	0.52	DelSF	19	4	1.261	func/s073.bmp
87.412	0.98	0.422	IniFF	5	4	0.871	func/f081.bmp
90.635	0.808	0.479	ImmFF	6	4	0.594	func/f081.bmp
93.642	0.984	0.433	DelSF	19	7	0.925	func/s072.bmp
96.899	0.822	0.492	IniSF	17	7	1.183	func/s066.bmp
100.056	0.953	0.558	IniUF	13	4	0.879	func/u068.bmp
103.213	0.825	0.438	DelUF	15	7	0.993	func/u075.bmp
106.204	0.972	0.4	IniFF	5	4	0.687	func/f075.bmp
109.394	0.86	0.447	ImmFF	6	4	0.725	func/f075.bmp
132.562	0.875	0.519	IniFF	5	7	0.693	func/f068.bmp
135.702	0.918	0.495	ImmFF	6	7	0.356	func/f068.bmp
138.876	0.902	0.488	DelUF	15	7	0.579	func/u067.bmp
142.067	0.981	0.522	IniUF	13	7	0.834	func/u074.bmp
145.324	0.898	0.502	ImmUF	14	7	0.67	func/u074.bmp
148.531	0.928	0.52	IniFF	5	4	0.704	func/f071.bmp
151.788	0.844	0.556	ImmFF	6	4	0.531	func/f071.bmp
154.929	0.826	0.521	DelSF	19	7	0.603	func/s066.bmp
158.136	0.856	0.6	IniFF	5	4	0.73	func/f077.bmp
161.343	0.992	0.579	ImmFF	6	4	0.488	func/f077.bmp
164.7	0.881	0.589	DelUF	15	7	0.756	func/u068.bmp
167.79	0.834	0.421	IniUF	13	7	0.781	func/u079.bmp
170.881	0.959	0.5	IniUF	13	7	1.157	func/u066.bmp
174.071	0.846	0.457	ImmUF	14	7	0.472	func/u066.bmp
177.178	0.802	0.499	IniSF	17	7	0.874	func/s065.bmp
180.151	0.962	0.411	ImmSF	18	7	0.658	func/s065.bmp
183.308	0.801	0.4	IniUF	13	7	0.841	func/u077.bmp
186.415	0.9	0.543	IniFF	5	7	0.881	func/f074.bmp
209.533	0.913	0.445	IniUF	13	4	0.708	func/u065.bmp
212.791	0.927	0.57	DelUF	15	7	0.883	func/u079.bmp
215.931	0.894	0.437	IniUF	13	7	0.62	func/u073.bmp
219.105	0.945	0.517	IniFF	5	4	0.678	func/f080.bmp
222.346	0.864	0.534	IniSF	17	4	1.207	func/s069.bmp
225.569	0.803	0.588	ImmSF	18	4	0.738	func/s069.bmp
228.709	0.806	0.563	DelUF	15	7	0.614	func/u077.bmp
231.8	0.888	0.442	IniSF	17	7	0.886	func/s081.bmp
234.89	0.839	0.43	DelFF	7	7	0.693	func/f074.bmp
237.947	0.868	0.44	IniUF	13	7	0.698	func/u078.bmp
241.02	0.876	0.436	ImmUF	14	7	0.51	func/u078.bmp
244.261	0.98	0.591	DelUF	15	4	0.621	func/u065.bmp
247.418	0.875	0.407	IniFF	5	7	0.643	func/f067.bmp
250.642	0.984	0.575	DelUF	15	7	0.695	func/u073.bmp
253.966	0.947	0.578	IniFF	5	4	0.608	func/f066.bmp
257.089	0.922	0.412	ImmFF	6	4	0.512	func/f066.bmp
260.363	0.909	0.583	DelFF	7	4	0.969	func/f080.bmp
263.487	0.876	0.44	IniUF	13	7	0.751	func/u072.bmp
266.627	0.989	0.486	IniSF	17	7	0.765	func/s067.bmp
269.918	0.802	0.531	DelSF	19	4	0.947	func/s081.bmp
293.07	0.891	0.584	IniFF	5	7	0.786	func/f079.bmp
296.193	0.976	0.459	IniSF	17	7	0.772	func/s074.bmp
299.484	0.895	0.55	DelFF	7	7	0.95	func/f067.bmp
302.724	0.97	0.577	IniFF	5	4	0.931	func/f070.bmp
305.981	0.923	0.508	ImmFF	6	4	0.627	func/f070.bmp
309.255	0.925	0.554	IniSF	17	7	0.952	func/s071.bmp
312.479	0.892	0.529	ImmSF	18	7	0.778	func/s071.bmp
315.619	0.917	0.477	DelUF	15	7	0.775	func/u072.bmp
318.86	0.868	0.565	IniSF	17	7	1.122	func/s075.bmp
322.034	0.811	0.539	DelSF	19	7	0.789	func/s067.bmp
325.074	0.99	0.463	IniUF	13	7	1.289	func/u080.bmp
328.281	0.899	0.449	ImmUF	14	7	0.443	func/u080.bmp
331.405	0.989	0.456	DelFF	7	7	0.736	func/f079.bmp
334.578	0.935	0.408	IniFF	5	7	1.002	func/f065.bmp
337.735	0.885	0.464	ImmFF	6	7	0.417	func/f065.bmp
340.843	0.874	0.467	DelSF	19	4	0.687	func/s074.bmp
343.899	0.967	0.408	IniFF	5	7	0.937	func/f073.bmp
347.19	0.931	0.555	IniSF	17	4	0.979	func/s077.bmp
350.33	0.845	0.441	ImmSF	18	4	0.764	func/s077.bmp
373.431	0.914	0.473	IniSF	17	7	0.78	func/s070.bmp
376.622	0.819	0.503	DelSF	19	7	0.954	func/s075.bmp
379.695	0.944	0.494	IniUF	13	7	0.822	func/u070.bmp
382.852	0.929	0.443	ImmUF	14	7	0.611	func/u070.bmp
386.043	0.948	0.486	IniSF	17	7	0.882	func/s080.bmp
389.217	0.947	0.454	ImmSF	18	7	0.561	func/s080.bmp
392.357	0.926	0.42	IniSF	17	4	0.898	func/s068.bmp
395.631	0.918	0.573	DelFF	7	7	0.953	func/f073.bmp
