onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.981	0.426	IniFF	5	7	0.751	func/f056.bmp
3.257	0.984	0.512	ImmFF	6	7	0.554	func/f056.bmp
6.715	0.89	0.566	IniSF	17	4	0.949	func/s059.bmp
9.889	0.819	0.511	IniFF	5	4	0.76	func/f053.bmp
12.946	0.926	0.474	ImmFF	6	4	0.499	func/f053.bmp
16.236	0.859	0.562	IniFF	5	4	0.886	func/f061.bmp
19.343	0.803	0.475	ImmFF	6	4	0.608	func/f061.bmp
22.383	0.884	0.463	IniFF	5	4	0.958	func/f062.bmp
25.457	0.956	0.43	IniFF	5	4	0.789	func/f057.bmp
28.731	0.914	0.551	ImmFF	6	4	0.612	func/f057.bmp
51.916	0.877	0.471	IniUF	13	4	0.726	func/u064.bmp
54.989	0.822	0.42	ImmUF	14	4	0.56	func/u064.bmp
58.113	0.991	0.525	DelSF	19	4	1.073	func/s059.bmp
61.303	0.805	0.429	IniSF	17	4	0.637	func/s062.bmp
64.478	0.851	0.556	IniSF	17	4	1.265	func/s056.bmp
67.684	0.888	0.595	IniFF	5	7	0.76	func/f051.bmp
70.941	0.865	0.588	ImmFF	6	7	0.583	func/f051.bmp
74.115	0.944	0.535	DelFF	7	4	1.031	func/f062.bmp
77.239	0.852	0.401	IniFF	5	7	0.825	func/f049.bmp
80.346	0.84	0.496	IniSF	17	7	0.684	func/s063.bmp
83.469	0.996	0.512	ImmSF	18	7	0.869	func/s063.bmp
86.743	0.86	0.475	IniUF	13	7	0.751	func/u060.bmp
89.917	0.972	0.546	ImmUF	14	7	0.55	func/u060.bmp
93.074	0.958	0.415	DelSF	19	4	0.772	func/s062.bmp
96.331	0.842	0.514	IniFF	5	4	1.044	func/f060.bmp
99.538	0.995	0.585	DelSF	19	7	0.877	func/s056.bmp
102.879	0.856	0.567	IniUF	13	7	1.152	func/u052.bmp
106.069	0.944	0.553	IniUF	13	4	0.824	func/u049.bmp
109.293	0.934	0.515	DelFF	7	7	0.937	func/f049.bmp
132.445	0.939	0.422	IniUF	13	7	0.795	func/u057.bmp
135.635	0.993	0.48	IniSF	17	7	0.751	func/s055.bmp
138.826	0.805	0.42	IniUF	13	7	0.741	func/u050.bmp
141.866	0.899	0.466	ImmUF	14	7	0.435	func/u050.bmp
145.123	0.898	0.599	DelFF	7	4	0.801	func/f060.bmp
148.297	0.887	0.505	IniSF	17	7	0.631	func/s058.bmp
151.404	0.866	0.44	ImmSF	18	7	0.458	func/s058.bmp
154.444	0.813	0.417	DelUF	15	7	0.521	func/u052.bmp
157.567	0.964	0.541	IniUF	13	7	0.762	func/u062.bmp
160.858	0.885	0.552	ImmUF	14	7	0.593	func/u062.bmp
163.998	0.902	0.489	DelUF	15	4	0.734	func/u049.bmp
167.172	0.946	0.506	IniSF	17	4	0.999	func/s061.bmp
170.396	0.905	0.507	DelUF	15	7	0.965	func/u057.bmp
173.586	0.868	0.513	IniUF	13	7	0.772	func/u061.bmp
176.677	0.885	0.456	DelSF	19	7	0.826	func/s055.bmp
179.8	0.925	0.482	IniFF	5	7	0.558	func/f064.bmp
183.057	0.841	0.566	IniUF	13	7	0.584	func/u051.bmp
186.081	0.943	0.414	ImmUF	14	7	0.469	func/u051.bmp
209.266	1.0	0.451	IniSF	17	4	0.798	func/s057.bmp
212.439	0.968	0.406	ImmSF	18	4	0.559	func/s057.bmp
215.747	0.949	0.577	IniUF	13	7	0.713	func/u056.bmp
218.87	0.943	0.409	DelSF	19	4	0.826	func/s061.bmp
222.044	0.881	0.464	IniFF	5	4	0.754	func/f063.bmp
225.251	0.827	0.567	DelUF	15	7	0.714	func/u061.bmp
228.342	0.8	0.486	IniFF	5	4	0.792	func/f052.bmp
231.448	0.946	0.469	DelFF	7	7	0.652	func/f064.bmp
234.605	0.955	0.438	IniUF	13	7	0.827	func/u059.bmp
237.813	0.994	0.474	ImmUF	14	7	0.588	func/u059.bmp
241.137	0.994	0.541	IniFF	5	7	0.667	func/f058.bmp
244.344	0.8	0.439	ImmFF	6	7	0.726	func/f058.bmp
247.334	0.981	0.407	IniSF	17	7	0.969	func/s050.bmp
250.591	0.951	0.51	ImmSF	18	7	0.817	func/s050.bmp
253.815	0.933	0.511	DelUF	15	7	0.663	func/u056.bmp
256.989	0.815	0.479	IniSF	17	4	1.169	func/s049.bmp
260.029	0.964	0.452	DelFF	7	4	0.818	func/f063.bmp
263.202	0.971	0.442	IniSF	17	4	1.534	func/s054.bmp
266.493	0.912	0.535	ImmSF	18	4	1.141	func/s054.bmp
269.633	0.913	0.461	DelFF	7	4	0.925	func/f052.bmp
292.818	0.907	0.5	IniSF	17	4	1.006	func/s053.bmp
296.042	0.815	0.54	ImmSF	18	7	1.216	func/s053.bmp
299.216	0.94	0.598	IniSF	17	7	1.173	func/s060.bmp
302.473	0.802	0.536	IniSF	17	4	1.036	func/s052.bmp
305.497	0.908	0.464	IniFF	5	7	0.875	func/f055.bmp
308.72	0.849	0.547	ImmFF	6	7	0.896	func/f055.bmp
311.777	0.887	0.439	DelSF	19	4	0.841	func/s049.bmp
314.884	0.846	0.445	IniUF	13	4	0.981	func/u053.bmp
317.907	0.934	0.409	ImmUF	14	4	0.832	func/u053.bmp
321.148	0.966	0.542	IniUF	13	7	0.818	func/u063.bmp
324.472	0.805	0.59	IniSF	17	4	1.147	func/s064.bmp
327.646	0.809	0.591	ImmSF	18	4	1.116	func/s064.bmp
330.686	0.918	0.461	DelSF	19	7	1.057	func/s060.bmp
