onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.904	0.446	IniFF	5.0	n/a	func/f019.bmp
0.787	0.0	n/a	btnL	n/a	0.787	n/a
3.14	0.821	0.463	ImmFF	6.0	n/a	func/f019.bmp
3.865	0.0	n/a	btnL	n/a	0.725	n/a
6.364	0.875	0.471	IniUF	13.0	n/a	func/u032.bmp
7.173	0.0	n/a	btnR	n/a	0.809	n/a
9.621	0.902	0.592	IniSF	17.0	n/a	func/s032.bmp
12.828	0.889	0.516	IniUF	13.0	n/a	func/u024.bmp
13.612	0.0	n/a	btnR	n/a	0.784	n/a
15.902	0.88	0.417	ImmUF	14.0	n/a	func/u024.bmp
16.495	0.0	n/a	btnR	n/a	0.593	n/a
19.093	0.819	0.551	IniSF	17.0	n/a	func/s027.bmp
20.254	0.0	n/a	btnL	n/a	1.161	n/a
22.183	0.87	0.482	IniFF	5.0	n/a	func/f026.bmp
23.224	0.0	n/a	btnL	n/a	1.041	n/a
25.256	0.939	0.441	IniUF	13.0	n/a	func/u017.bmp
26.293	0.0	n/a	btnL	n/a	1.037	n/a
28.43	0.875	0.464	DelUF	15.0	n/a	func/u032.bmp
28.988	0.0	n/a	btnR	n/a	0.558	n/a
51.665	0.927	0.584	IniSF	17.0	n/a	func/s024.bmp
52.691	0.0	n/a	btnR	n/a	1.026	n/a
54.855	0.826	0.488	ImmSF	18.0	n/a	func/s024.bmp
55.489	0.0	n/a	btnR	n/a	0.634	n/a
57.98	0.951	0.535	DelSF	19.0	n/a	func/s032.bmp
58.964	0.0	n/a	btnR	n/a	0.984	n/a
61.119	0.962	0.431	IniFF	5.0	n/a	func/f032.bmp
61.948	0.0	n/a	btnL	n/a	0.829	n/a
64.326	0.993	0.446	IniSF	17.0	n/a	func/s030.bmp
65.222	0.0	n/a	btnR	n/a	0.896	n/a
67.55	0.808	0.467	ImmSF	18.0	n/a	func/s030.bmp
68.312	0.0	n/a	btnR	n/a	0.762	n/a
70.625	0.984	0.502	DelSF	19.0	n/a	func/s027.bmp
71.593	0.0	n/a	btnL	n/a	0.968	n/a
73.781	0.844	0.412	IniSF	17.0	n/a	func/s018.bmp
75.018	0.0	n/a	btnR	n/a	1.237	n/a
76.954	0.907	0.553	ImmSF	18.0	n/a	func/s018.bmp
77.749	0.0	n/a	btnR	n/a	0.795	n/a
80.128	0.995	0.495	DelFF	7.0	n/a	func/f026.bmp
80.914	0.0	n/a	btnL	n/a	0.786	n/a
83.369	0.921	0.448	IniFF	5.0	n/a	func/f024.bmp
84.384	0.0	n/a	btnR	n/a	1.015	n/a
86.492	0.827	0.432	ImmFF	6.0	n/a	func/f024.bmp
87.112	0.0	n/a	btnR	n/a	0.62	n/a
89.599	0.99	0.502	DelUF	15.0	n/a	func/u017.bmp
90.345	0.0	n/a	btnL	n/a	0.746	n/a
92.856	0.995	0.489	IniSF	17.0	n/a	func/s021.bmp
93.618	0.0	n/a	btnR	n/a	0.762	n/a
96.064	0.862	0.415	IniFF	5.0	n/a	func/f029.bmp
97.145	0.0	n/a	btnL	n/a	1.081	n/a
99.237	0.827	0.535	ImmFF	6.0	n/a	func/f029.bmp
