onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.945	0.414	IniUF	13	4.0	0.75	func/u125.bmp
3.324	0.907	0.555	IniSF	17	4.0	0.741	func/s124.bmp
6.548	0.977	0.441	ImmSF	18	4.0	0.686	func/s124.bmp
9.789	0.989	0.5	IniSF	17	4.0	0.779	func/s116.bmp
12.979	0.927	0.43	ImmSF	18	4.0	0.487	func/s116.bmp
16.27	0.861	0.562	IniFF	5	7.0	0.79	func/f129.bmp
19.31	0.99	0.415	IniFF	5	4.0	0.614	func/f130.bmp
22.534	0.883	0.457	IniUF	13	4.0	0.608	func/u130.bmp
25.724	0.886	0.55	DelUF	15	4.0	0.555	func/u125.bmp
48.943	0.996	0.565	IniUF	13	4.0	0.688	func/u128.bmp
52.217	0.892	0.513	ImmUF	14		0.0	func/u128.bmp
55.323	0.868	0.438	IniSF	17	4.0	0.807	func/s127.bmp
58.531	0.862	0.523	IniFF	5	4.0	1.023	func/f120.bmp
61.604	0.873	0.45	DelFF	7	7.0	0.925	func/f129.bmp
64.694	0.824	0.447	IniFF	5	4.0	0.602	func/f114.bmp
67.751	0.928	0.453	ImmFF	6	4.0	0.924	func/f114.bmp
70.841	0.99	0.4	DelFF	7	4.0	0.617	func/f130.bmp
74.149	0.812	0.548	IniUF	13	7.0	1.009	func/u114.bmp
77.155	0.928	0.425	DelUF	15	4.0	0.59	func/u130.bmp
80.279	0.864	0.426	IniFF	5	4.0	0.614	func/f121.bmp
83.369	0.951	0.455	ImmFF	6	4.0	1.063	func/f121.bmp
86.61	0.877	0.498	IniFF	5	4.0	0.756	func/f116.bmp
89.817	0.904	0.559	ImmFF	6	4.0	0.657	func/f116.bmp
93.057	0.911	0.562	DelSF	19	4.0	0.904	func/s127.bmp
96.214	0.938	0.453	IniSF	17	7.0	0.904	func/s129.bmp
99.422	0.855	0.498	ImmSF	18	7.0	0.591	func/s129.bmp
102.545	0.894	0.492	DelFF	7	4.0	0.666	func/f120.bmp
105.635	0.805	0.417	IniUF	13	4.0	0.638	func/u124.bmp
