onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.808	0.456	IniSF	17	n/a	func/s029.bmp
0.7470	0.0	n/a	btnR	n/a	0.747	n/a
3.1570	0.955	0.569	ImmSF	18	n/a	func/s029.bmp
3.7530	0.0	n/a	btnR	n/a	0.596	n/a
6.4810	0.955	0.486	IniSF	17	n/a	func/s018.bmp
7.4210	0.0	n/a	btnR	n/a	0.94	n/a
9.8380	0.822	0.596	IniUF	13	n/a	func/u029.bmp
10.8600	0.0	n/a	btnR	n/a	1.022	n/a
12.9620	0.851	0.53	IniUF	13	n/a	func/u023.bmp
13.7680	0.0	n/a	btnR	n/a	0.806	n/a
16.0860	0.905	0.49	IniFF	5	n/a	func/f020.bmp
16.8980	0.0	n/a	btnL	n/a	0.812	n/a
19.3590	0.939	0.6	ImmFF	6	n/a	func/f020.bmp
20.0300	0.0	n/a	btnL	n/a	0.671	n/a
22.4830	0.998	0.404	IniFF	5	n/a	func/f017.bmp
23.3590	0.0	n/a	btnL	n/a	0.876	n/a
25.7240	0.997	0.476	IniUF	13	n/a	func/u019.bmp
26.6880	0.0	n/a	btnL	n/a	0.964	n/a
29.0480	0.925	0.566	ImmUF	14	n/a	func/u019.bmp
29.7120	0.0	n/a	btnL	n/a	0.664	n/a
32.1550	0.919	0.405	DelSF	19	n/a	func/s018.bmp
33.0890	0.0	n/a	btnR	n/a	0.934	n/a
55.4060	0.856	0.511	IniSF	17	n/a	func/s028.bmp
56.1830	0.0	n/a	btnR	n/a	0.777	n/a
58.4630	0.849	0.432	DelUF	15	n/a	func/u029.bmp
59.6060	0.0	n/a	btnL	n/a	1.143	n/a
61.6200	0.922	0.517	IniFF	5	n/a	func/f031.bmp
62.4350	0.0	n/a	btnL	n/a	0.815	n/a
64.8940	0.841	0.58	ImmFF	6	n/a	func/f031.bmp
65.5280	0.0	n/a	btnL	n/a	0.634	n/a
67.9340	0.824	0.423	DelUF	15	n/a	func/u023.bmp
68.7500	0.0	n/a	btnR	n/a	0.816	n/a
71.1240	0.882	0.569	IniSF	17	n/a	func/s027.bmp
72.2760	0.0	n/a	btnR	n/a	1.152	n/a
74.3310	0.947	0.566	IniFF	5	n/a	func/f018.bmp
75.1090	0.0	n/a	btnL	n/a	0.778	n/a
77.4880	0.82	0.45	ImmFF	6	n/a	func/f018.bmp
78.0560	0.0	n/a	btnL	n/a	0.568	n/a
80.5790	0.8	0.486	DelFF	7	n/a	func/f017.bmp
81.8400	0.0	n/a	btnL	n/a	1.261	n/a
83.6020	0.978	0.441	IniUF	13	n/a	func/u028.bmp
84.3390	0.0	n/a	btnR	n/a	0.737	n/a
86.8930	0.963	0.516	IniUF	13	n/a	func/u025.bmp
87.8370	0.0	n/a	btnR	n/a	0.944	n/a
90.1500	0.985	0.531	ImmUF	14	n/a	func/u025.bmp
90.7150	0.0	n/a	btnR	n/a	0.565	n/a
93.3900	0.863	0.499	DelSF	19	n/a	func/s028.bmp
94.2920	0.0	n/a	btnR	n/a	0.902	n/a
96.5640	0.911	0.518	IniSF	17	n/a	func/s020.bmp
97.5000	0.0	n/a	btnR	n/a	0.936	n/a
99.7550	0.862	0.515	IniSF	17	n/a	func/s017.bmp
100.9080	0.0	n/a	btnL	n/a	1.153	n/a
102.8780	0.944	0.488	ImmSF	18	n/a	func/s017.bmp
103.5250	0.0	n/a	btnL	n/a	0.647	n/a
106.0350	0.85	0.446	DelSF	19	n/a	func/s027.bmp
107.0190	0.0	n/a	btnR	n/a	0.984	n/a
129.0860	0.847	0.425	IniSF	17	n/a	func/s032.bmp
130.1620	0.0	n/a	btnR	n/a	1.076	n/a
132.2930	0.869	0.59	ImmSF	18	n/a	func/s032.bmp
133.2300	0.0	n/a	btnR	n/a	0.937	n/a
135.4170	0.899	0.48	IniFF	5	n/a	func/f025.bmp
136.2400	0.0	n/a	btnL	n/a	0.823	n/a
138.5910	0.924	0.502	ImmFF	6	n/a	func/f025.bmp
139.3970	0.0	n/a	btnL	n/a	0.806	n/a
141.7980	0.865	0.505	DelUF	15	n/a	func/u028.bmp
142.7850	0.0	n/a	btnR	n/a	0.987	n/a
144.8380	0.877	0.414	IniUF	13	n/a	func/u018.bmp
145.8470	0.0	n/a	btnR	n/a	1.009	n/a
148.0450	0.877	0.553	ImmUF	14	n/a	func/u018.bmp
148.7180	0.0	n/a	btnR	n/a	0.673	n/a
151.2190	0.872	0.531	IniUF	13	n/a	func/u030.bmp
151.9920	0.0	n/a	btnR	n/a	0.773	n/a
154.3420	0.903	0.474	DelSF	19	n/a	func/s020.bmp
155.2780	0.0	n/a	btnL	n/a	0.936	n/a
157.5660	0.858	0.555	IniFF	5	n/a	func/f029.bmp
158.3690	0.0	n/a	btnR	n/a	0.803	n/a
160.6900	0.833	0.492	ImmFF	6	n/a	func/f029.bmp
161.5190	0.0	n/a	btnR	n/a	0.829	n/a
163.7460	0.811	0.466	IniSF	17	n/a	func/s021.bmp
164.7350	0.0	n/a	btnL	n/a	0.989	n/a
166.9030	0.996	0.569	IniSF	17	n/a	func/s026.bmp
167.7940	0.0	n/a	btnR	n/a	0.891	n/a
170.0940	0.903	0.427	ImmSF	18	n/a	func/s026.bmp
