onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.858	0.536	IniSF	17	n/a	func/s125.bmp
0.7790	0.0	n/a	btnL	n/a	0.779	n/a
3.0580	0.998	0.434	ImmSF	18	n/a	func/s125.bmp
3.7040	0.0	n/a	btnL	n/a	0.646	n/a
6.4980	0.841	0.57	IniFF	5	n/a	func/f115.bmp
7.2690	0.0	n/a	btnL	n/a	0.771	n/a
9.5210	0.923	0.407	ImmFF	6	n/a	func/f115.bmp
10.1610	0.0	n/a	btnL	n/a	0.64	n/a
12.7450	0.957	0.524	IniFF	5	n/a	func/f114.bmp
13.5220	0.0	n/a	btnL	n/a	0.777	n/a
16.0530	0.852	0.573	ImmFF	6	n/a	func/f114.bmp
16.6520	0.0	n/a	btnL	n/a	0.599	n/a
19.1090	0.945	0.44	IniUF	13	n/a	func/u115.bmp
19.8100	0.0	n/a	btnL	n/a	0.701	n/a
22.2660	0.951	0.433	IniUF	13	n/a	func/u124.bmp
22.9990	0.0	n/a	btnL	n/a	0.733	n/a
25.4070	0.887	0.427	ImmUF	14	n/a	func/u124.bmp
26.0490	0.0	n/a	btnL	n/a	0.642	n/a
28.5300	0.996	0.45	IniUF	13	n/a	func/u123.bmp
29.2310	0.0	n/a	btnL	n/a	0.701	n/a
51.7990	0.947	0.495	IniSF	17	n/a	func/s126.bmp
52.5320	0.0	n/a	btnL	n/a	0.733	n/a
55.0220	0.843	0.513	IniSF	17	n/a	func/s121.bmp
55.8300	0.0	n/a	btnL	n/a	0.808	n/a
58.0960	0.829	0.464	ImmSF	18	n/a	func/s121.bmp
59.0590	0.0	n/a	btnL	n/a	0.963	n/a
61.1700	0.866	0.453	IniUF	13	n/a	func/u120.bmp
61.9100	0.0	n/a	btnL	n/a	0.74	n/a
64.2260	0.888	0.427	DelUF	15	n/a	func/u115.bmp
64.9130	0.0	n/a	btnL	n/a	0.687	n/a
67.3330	0.921	0.439	IniSF	17	n/a	func/s115.bmp
68.0530	0.0	n/a	btnL	n/a	0.72	n/a
