onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.857	0.549	IniUF	13	4.0	0.867	func/u092.bmp
3.124	0.832	0.468	IniSF	17	7.0	0.868	func/s096.bmp
6.381	0.889	0.566	ImmSF	18	7.0	0.554	func/s096.bmp
9.672	0.949	0.596	IniSF	17	4.0	0.812	func/s092.bmp
12.862	0.882	0.478	IniUF	13	7.0	0.684	func/u091.bmp
15.919	0.945	0.41	IniUF	13	7.0	0.821	func/u082.bmp
19.209	0.912	0.583	ImmUF	14	7.0	0.746	func/u082.bmp
22.433	0.891	0.521	IniUF	13	7.0	0.755	func/u084.bmp
25.657	0.946	0.561	ImmUF	14	7.0	0.522	func/u084.bmp
28.864	0.875	0.489	DelUF	15	4.0	0.758	func/u092.bmp
51.982	0.823	0.455	IniUF	13	7.0	0.586	func/u090.bmp
55.122	0.905	0.514	IniFF	5	4.0	0.734	func/f093.bmp
58.38	0.945	0.57	DelSF	19	4.0	0.757	func/s092.bmp
61.52	0.981	0.429	IniFF	5	4.0	0.749	func/f082.bmp
64.71	0.874	0.445	ImmFF	6	4.0	0.702	func/f082.bmp
67.801	0.925	0.444	DelUF	15	7.0	0.888	func/u091.bmp
71.041	0.932	0.541	IniUF	13	7.0	0.915	func/u095.bmp
74.165	0.941	0.429	IniFF	5	4.0	0.713	func/f097.bmp
77.305	0.804	0.423	IniFF	5	7.0	0.733	func/f094.bmp
80.345	0.811	0.454	ImmFF	6	7.0	0.501	func/f094.bmp
83.485	0.992	0.559	DelUF	15	7.0	0.69	func/u090.bmp
86.826	0.888	0.574	IniUF	13	4.0	0.718	func/u094.bmp
90.067	0.87	0.575	ImmUF	14	4.0	0.662	func/u094.bmp
93.14	0.842	0.445	DelFF	7	4.0	0.772	func/f093.bmp
96.314	0.814	0.56	IniUF	13	7.0	0.856	func/u086.bmp
99.421	0.858	0.496	IniSF	17	4.0	0.687	func/s087.bmp
102.512	0.933	0.468	ImmSF	18	4.0	0.687	func/s087.bmp
105.701	0.97	0.498	DelUF	15	7.0	0.829	func/u095.bmp
128.92	0.949	0.451	IniSF	17	4.0	0.708	func/s090.bmp
132.11	0.837	0.475	ImmSF	18	7.0	0.829	func/s090.bmp
135.133	0.897	0.416	DelFF	7	4.0	0.646	func/f097.bmp
138.224	0.946	0.433	IniUF	13	4.0	0.745	func/u096.bmp
141.414	0.984	0.474	ImmUF	14	4.0	0.667	func/u096.bmp
144.721	0.847	0.554	IniFF	5	7.0	0.809	func/f087.bmp
147.845	0.901	0.517	IniFF	5	4.0	0.755	func/f096.bmp
151.052	0.807	0.537	ImmFF	6	4.0	0.574	func/f096.bmp
154.226	0.829	0.593	DelUF	15	4.0	0.868	func/u086.bmp
157.383	0.833	0.562	IniSF	17	4.0	0.662	func/s082.bmp
160.523	0.987	0.548	ImmSF	18	4.0	0.608	func/s082.bmp
163.83	0.814	0.547	IniFF	5	7.0	0.8	func/f085.bmp
166.954	0.915	0.545	IniFF	5	4.0	0.688	func/f090.bmp
170.194	0.842	0.566	IniFF	5	4.0	0.852	func/f095.bmp
173.368	0.995	0.563	ImmFF	6	4.0	0.664	func/f095.bmp
176.675	0.994	0.546	DelFF	7	4.0	0.879	func/f087.bmp
179.883	0.875	0.445	IniSF	17	7.0	0.709	func/s089.bmp
183.056	0.83	0.53	ImmSF	18	7.0	0.509	func/s089.bmp
186.18	0.876	0.523	IniFF	5	4.0	0.861	func/f083.bmp
189.303	0.828	0.483	ImmFF	6	4.0	0.738	func/f083.bmp
212.338	0.901	0.418	IniUF	13	7.0	0.87	func/u093.bmp
215.578	0.836	0.582	DelFF	7	7.0	0.906	func/f085.bmp
218.602	0.806	0.408	IniSF	17	4.0	0.816	func/s091.bmp
221.608	0.806	0.419	ImmSF	18	4.0	0.658	func/s091.bmp
224.632	0.922	0.435	DelFF	7	4.0	0.7	func/f090.bmp
227.839	0.865	0.504	IniFF	5	4.0	0.73	func/f088.bmp
230.946	0.814	0.421	IniUF	13	7.0	0.638	func/u089.bmp
