onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.819	0.459	IniSF	17	n/a	func/s074.bmp
0.9510	0.0	n/a	btnR	n/a	0.951	n/a
3.0230	0.968	0.436	IniSF	17	n/a	func/s065.bmp
3.7970	0.0	n/a	btnR	n/a	0.774	n/a
6.3640	0.87	0.506	ImmSF	18	n/a	func/s065.bmp
7.0230	0.0	n/a	btnR	n/a	0.659	n/a
9.6040	0.966	0.594	IniSF	17	n/a	func/s067.bmp
10.1550	0.0	n/a	btnR	n/a	0.551	n/a
12.7610	0.879	0.421	IniFF	5	n/a	func/f070.bmp
13.5540	0.0	n/a	btnR	n/a	0.793	n/a
15.8520	0.915	0.437	IniFF	5	n/a	func/f066.bmp
16.5920	0.0	n/a	btnR	n/a	0.74	n/a
18.9750	0.896	0.437	IniFF	5	n/a	func/f071.bmp
19.7900	0.0	n/a	btnL	n/a	0.815	n/a
22.0490	0.854	0.417	ImmFF	6	n/a	func/f071.bmp
22.6710	0.0	n/a	btnL	n/a	0.622	n/a
25.1050	0.947	0.428	DelSF	19	n/a	func/s074.bmp
25.6870	0.0	n/a	btnL	n/a	0.582	n/a
48.2240	0.854	0.4	IniUF	13	n/a	func/u068.bmp
49.9510	0.0	n/a	btnR	n/a	1.727	n/a
51.4310	0.963	0.58	ImmUF	14	n/a	func/u068.bmp
52.1880	0.0	n/a	btnR	n/a	0.757	n/a
54.6710	0.807	0.508	IniUF	13	n/a	func/u073.bmp
55.5880	0.0	n/a	btnR	n/a	0.917	n/a
57.7450	0.904	0.496	ImmUF	14	n/a	func/u073.bmp
58.5270	0.0	n/a	btnR	n/a	0.782	n/a
60.8360	0.879	0.418	DelSF	19	n/a	func/s067.bmp
61.6030	0.0	n/a	btnR	n/a	0.767	n/a
63.9580	0.941	0.471	IniUF	13	n/a	func/u066.bmp
64.6400	0.0	n/a	btnR	n/a	0.682	n/a
67.1490	0.909	0.47	DelFF	7	n/a	func/f070.bmp
67.9270	0.0	n/a	btnR	n/a	0.778	n/a
70.3560	0.879	0.53	IniUF	13	n/a	func/u072.bmp
71.0050	0.0	n/a	btnR	n/a	0.649	n/a
73.5630	0.926	0.565	ImmUF	14	n/a	func/u072.bmp
74.4570	0.0	n/a	btnR	n/a	0.894	n/a
76.6700	0.839	0.402	DelFF	7	n/a	func/f066.bmp
77.6340	0.0	n/a	btnL	n/a	0.964	n/a
79.7600	0.893	0.482	IniFF	5	n/a	func/f075.bmp
80.4640	0.0	n/a	btnL	n/a	0.704	n/a
82.8670	0.92	0.442	IniUF	13	n/a	func/u075.bmp
83.9720	0.0	n/a	btnL	n/a	1.105	n/a
86.0910	0.95	0.529	ImmUF	14	n/a	func/u075.bmp
87.0530	0.0	n/a	btnL	n/a	0.962	n/a
89.2140	0.858	0.41	IniFF	5	n/a	func/f073.bmp
90.6880	0.0	n/a	btnR	n/a	1.474	n/a
92.4210	0.913	0.583	ImmFF	6	n/a	func/f073.bmp
93.0590	0.0	n/a	btnR	n/a	0.638	n/a
95.6290	0.934	0.534	IniSF	17	n/a	func/s077.bmp
96.8520	0.0	n/a	btnR	n/a	1.223	n/a
98.8190	0.936	0.495	ImmSF	18	n/a	func/s077.bmp
