onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0000	0.873	0.469	IniFF	5	n/a	func/f137.bmp
1.0400	0.0	n/a	btnL	n/a	1.04	n/a
3.1910	0.845	0.545	IniFF	5	n/a	func/f146.bmp
4.0280	0.0	n/a	btnL	n/a	0.837	n/a
6.4310	0.97	0.518	IniFF	5	n/a	func/f136.bmp
7.2510	0.0	n/a	btnL	n/a	0.82	n/a
9.5880	0.956	0.408	IniSF	17	n/a	func/s142.bmp
10.5370	0.0	n/a	btnL	n/a	0.949	n/a
12.8790	0.953	0.565	IniSF	17	n/a	func/s141.bmp
13.5620	0.0	n/a	btnL	n/a	0.683	n/a
16.1690	0.96	0.562	IniUF	13	n/a	func/u145.bmp
16.7900	0.0	n/a	btnL	n/a	0.621	n/a
19.4270	0.895	0.526	DelFF	7	n/a	func/f137.bmp
20.3450	0.0	n/a	btnL	n/a	0.918	n/a
22.5510	0.827	0.467	IniUF	13	n/a	func/u144.bmp
23.2900	0.0	n/a	btnL	n/a	0.739	n/a
25.6240	0.805	0.475	ImmUF	14	n/a	func/u144.bmp
26.2340	0.0	n/a	btnL	n/a	0.61	n/a
28.7470	0.941	0.541	DelFF	7	n/a	func/f146.bmp
29.4410	0.0	n/a	btnL	n/a	0.694	n/a
51.9490	0.964	0.473	IniUF	13	n/a	func/u137.bmp
52.8840	0.0	n/a	btnL	n/a	0.935	n/a
55.2560	0.849	0.569	ImmUF	14	n/a	func/u137.bmp
55.8710	0.0	n/a	btnL	n/a	0.615	n/a
58.3960	0.858	0.533	DelFF	7	n/a	func/f136.bmp
58.9290	0.0	n/a	btnL	n/a	0.533	n/a
61.5870	0.83	0.553	IniFF	5	n/a	func/f144.bmp
62.2510	0.0	n/a	btnL	n/a	0.664	n/a
64.6770	0.818	0.5	ImmFF	6	n/a	func/f144.bmp
65.2680	0.0	n/a	btnL	n/a	0.591	n/a
67.6840	0.874	0.428	DelSF	19	n/a	func/s142.bmp
68.4950	0.0	n/a	btnL	n/a	0.811	n/a
70.8410	0.847	0.513	IniSF	17	n/a	func/s133.bmp
71.5300	0.0	n/a	btnL	n/a	0.689	n/a
73.9640	0.813	0.516	ImmSF	18	n/a	func/s133.bmp
74.7050	0.0	n/a	btnL	n/a	0.741	n/a
77.0040	0.975	0.452	DelSF	19	n/a	func/s141.bmp
77.7070	0.0	n/a	btnL	n/a	0.703	n/a
80.2280	0.87	0.48	IniUF	13	n/a	func/u135.bmp
81.1110	0.0	n/a	btnL	n/a	0.883	n/a
83.3850	0.975	0.505	ImmUF	14	n/a	func/u135.bmp
84.2010	0.0	n/a	btnL	n/a	0.816	n/a
86.6590	0.821	0.529	DelUF	15	n/a	func/u145.bmp
87.4030	0.0	n/a	btnL	n/a	0.744	n/a
89.6830	0.985	0.429	IniSF	17	n/a	func/s131.bmp
90.6640	0.0	n/a	btnL	n/a	0.981	n/a
92.8560	0.944	0.427	IniFF	5	n/a	func/f145.bmp
93.6280	0.0	n/a	btnL	n/a	0.772	n/a
95.9970	0.923	0.429	ImmFF	6	n/a	func/f145.bmp
96.6840	0.0	n/a	btnL	n/a	0.687	n/a
99.2700	0.874	0.57	IniFF	5	n/a	func/f131.bmp
100.0660	0.0	n/a	btnL	n/a	0.796	n/a
102.4440	0.948	0.525	IniUF	13	n/a	func/u139.bmp
103.4820	0.0	n/a	btnL	n/a	1.038	n/a
105.7350	0.958	0.581	ImmUF	14	n/a	func/u139.bmp
106.4370	0.0	n/a	btnL	n/a	0.702	n/a
129.0200	0.931	0.544	IniUF	13	n/a	func/u140.bmp
130.0960	0.0	n/a	btnL	n/a	1.076	n/a
132.2600	0.827	0.544	ImmUF	14	n/a	func/u140.bmp
132.7860	0.0	n/a	btnL	n/a	0.526	n/a
135.4510	0.96	0.596	IniUF	13	n/a	func/u143.bmp
136.0390	0.0	n/a	btnL	n/a	0.588	n/a
138.6910	0.92	0.503	DelSF	19	n/a	func/s131.bmp
139.5940	0.0	n/a	btnR	n/a	0.903	n/a
141.7980	0.899	0.414	IniSF	17	n/a	func/s138.bmp
142.5450	0.0	n/a	btnL	n/a	0.747	n/a
145.0050	0.928	0.536	IniFF	5	n/a	func/f143.bmp
145.7340	0.0	n/a	btnL	n/a	0.729	n/a
148.1460	0.925	0.45	ImmFF	6	n/a	func/f143.bmp
148.9320	0.0	n/a	btnL	n/a	0.786	n/a
151.2520	0.896	0.404	DelFF	7	n/a	func/f131.bmp
152.1880	0.0	n/a	btnL	n/a	0.936	n/a
154.4430	0.934	0.532	IniFF	5	n/a	func/f140.bmp
