onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.839	0.577	IniFF	5	7	0.469	func/f115.bmp
3.141	0.988	0.52	ImmFF	6	7	0.527	func/f115.bmp
6.465	0.97	0.464	IniUF	13	7	0.75	func/u125.bmp
9.722	0.824	0.519	ImmUF	14	7	0.574	func/u125.bmp
12.762	0.995	0.44	IniUF	13	7	0.726	func/u122.bmp
16.119	0.914	0.59	ImmUF	14	7	0.845	func/u122.bmp
19.343	0.912	0.521	IniSF	17	4	0.924	func/s124.bmp
22.5	0.898	0.437	IniFF	5	7	0.849	func/f130.bmp
25.674	0.905	0.512	IniUF	13	7	0.698	func/u124.bmp
28.881	0.981	0.527	IniFF	5	7	0.651	func/f121.bmp
52.049	0.836	0.404	IniUF	13	7	0.843	func/u126.bmp
55.072	0.813	0.4	IniUF	13	7	0.915	func/u118.bmp
58.129	0.944	0.474	ImmUF	14	7	0.663	func/u118.bmp
61.353	0.839	0.517	DelSF	19	7	0.868	func/s124.bmp
64.576	0.834	0.593	IniSF	17	4	0.837	func/s123.bmp
67.616	0.892	0.446	ImmSF	18	4	0.69	func/s123.bmp
70.857	0.913	0.573	DelFF	7	7	0.662	func/f130.bmp
73.981	0.866	0.435	IniUF	13	4	0.916	func/u116.bmp
77.154	0.967	0.545	ImmUF	14	7	0.721	func/u116.bmp
80.446	0.811	0.568	DelUF	15	7	0.669	func/u124.bmp
83.585	0.888	0.558	IniSF	17	4	0.859	func/s118.bmp
86.725	0.925	0.474	DelFF	7	7	0.784	func/f121.bmp
89.832	0.872	0.402	IniSF	17	4	0.802	func/s119.bmp
93.039	0.99	0.558	DelUF	15	7	0.696	func/u126.bmp
96.297	0.909	0.486	IniFF	5	7	0.774	func/f122.bmp
99.504	0.998	0.519	ImmFF	6	7	0.679	func/f122.bmp
102.761	0.887	0.497	IniFF	5	7	0.899	func/f120.bmp
106.001	0.982	0.571	ImmFF	6	7	0.753	func/f120.bmp
109.275	0.816	0.529	IniSF	17	4	0.923	func/s120.bmp
132.477	0.81	0.571	IniFF	5	7	0.906	func/f126.bmp
135.55	0.913	0.49	ImmFF	6	7	0.636	func/f126.bmp
138.657	0.851	0.425	DelSF	19	4	0.793	func/s118.bmp
141.831	0.914	0.559	IniSF	17	7	1.0	func/s130.bmp
145.088	0.909	0.583	DelSF	19	4	0.904	func/s119.bmp
148.245	0.92	0.453	IniSF	17	4	0.829	func/s128.bmp
151.469	0.943	0.52	IniSF	17	4	0.991	func/s115.bmp
154.676	0.978	0.49	IniFF	5	7	0.818	func/f118.bmp
157.9	0.943	0.481	ImmFF	6	7	0.6	func/f118.bmp
161.04	0.905	0.422	DelSF	19	4	0.952	func/s120.bmp
164.197	0.964	0.48	IniSF	17	4	1.094	func/s126.bmp
167.471	0.936	0.55	ImmSF	18	4	0.969	func/s126.bmp
170.694	0.923	0.52	IniSF	17	4	0.835	func/s114.bmp
173.835	0.866	0.442	DelSF	19	7	0.917	func/s130.bmp
176.942	0.984	0.478	IniSF	17	4	1.102	func/s122.bmp
180.132	0.81	0.448	DelSF	19	4	1.238	func/s128.bmp
183.256	0.845	0.545	IniUF	13	7	0.712	func/u121.bmp
186.346	0.98	0.478	ImmUF	14	7	0.543	func/u121.bmp
189.653	0.808	0.563	DelSF	19	4	0.873	func/s115.bmp
212.821	0.932	0.543	IniUF	13	7	0.804	func/u130.bmp
216.095	0.966	0.579	IniSF	17	4	0.747	func/s121.bmp
219.319	0.834	0.497	IniUF	13	4	0.805	func/u114.bmp
