onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.897	0.526	IniUF	13	7	0.816	func/u077.bmp
3.158	0.828	0.48	IniFF	5	7	0.727	func/f080.bmp
6.314	0.888	0.459	ImmFF	6	7	0.599	func/f080.bmp
9.421	0.916	0.415	IniSF	17	7	0.773	func/s074.bmp
12.645	0.968	0.535	ImmSF	18	4	0.712	func/s074.bmp
15.902	0.843	0.532	IniSF	17	7	0.752	func/s069.bmp
19.076	0.826	0.557	IniUF	13	4	0.735	func/u079.bmp
22.099	0.804	0.425	IniUF	13	4	0.786	func/u068.bmp
25.19	0.928	0.517	ImmUF	14	4	0.628	func/u068.bmp
28.447	0.804	0.561	DelUF	15	4	0.786	func/u077.bmp
51.481	0.849	0.405	IniFF	5	7	0.724	func/f074.bmp
54.588	0.944	0.485	ImmFF	6	7	0.53	func/f074.bmp
57.728	0.995	0.431	IniFF	5	4	0.682	func/f065.bmp
60.935	0.967	0.428	IniFF	5	7	0.621	func/f071.bmp
64.259	0.957	0.6	DelSF	19	7	0.803	func/s069.bmp
67.466	0.969	0.482	IniFF	5	4	0.742	func/f081.bmp
70.74	0.949	0.543	ImmFF	6	7	0.94	func/f081.bmp
73.914	0.861	0.466	DelUF	15	4	0.765	func/u079.bmp
77.121	0.887	0.569	IniUF	13	4	0.677	func/u073.bmp
80.228	0.842	0.439	ImmUF	14	4	0.657	func/u073.bmp
83.385	0.884	0.537	IniFF	5	7	0.681	func/f073.bmp
86.525	0.887	0.49	IniSF	17	7	0.787	func/s078.bmp
89.599	0.944	0.403	ImmSF	18	4	0.772	func/s078.bmp
92.772	0.832	0.462	DelFF	7	4	0.736	func/f065.bmp
95.963	0.942	0.557	IniSF	17	7	0.888	func/s072.bmp
99.237	0.981	0.56	ImmSF	18	7	0.691	func/s072.bmp
102.494	0.807	0.512	DelFF	7	7	0.63	func/f071.bmp
105.517	0.851	0.42	IniUF	13	4	0.731	func/u075.bmp
108.541	0.855	0.405	IniUF	13	7	0.76	func/u065.bmp
131.775	0.915	0.589	IniUF	13	7	0.851	func/u071.bmp
134.949	0.811	0.496	DelFF	7	4	0.709	func/f073.bmp
137.956	0.917	0.419	IniUF	13	4	1.024	func/u078.bmp
141.096	0.864	0.455	IniFF	5	7	0.727	func/f072.bmp
144.169	0.896	0.438	IniSF	17	7	0.734	func/s081.bmp
147.276	0.857	0.437	ImmSF	18	7	0.462	func/s081.bmp
150.483	0.872	0.576	DelUF	15	7	0.819	func/u075.bmp
153.707	0.803	0.575	IniUF	13	4	0.692	func/u069.bmp
156.781	0.964	0.499	DelUF	15	7	0.611	func/u065.bmp
159.954	0.828	0.435	IniFF	5	4	0.821	func/f067.bmp
163.095	0.927	0.547	DelUF	15	7	0.521	func/u071.bmp
166.335	0.841	0.547	IniUF	13	4	0.708	func/u067.bmp
169.358	0.989	0.415	ImmUF	14	7	0.885	func/u067.bmp
172.699	0.856	0.584	DelUF	15	4	0.822	func/u078.bmp
175.773	0.818	0.43	IniUF	13	7	0.809	func/u066.bmp
178.913	0.943	0.563	ImmUF	14	7	0.816	func/u066.bmp
182.103	0.97	0.472	DelFF	7	7	0.569	func/f072.bmp
185.26	0.857	0.414	IniSF	17	4	0.931	func/s075.bmp
188.3	0.886	0.407	ImmSF	18	7	0.816	func/s075.bmp
211.368	0.982	0.403	IniUF	13	4	1.022	func/u074.bmp
214.525	0.974	0.408	ImmUF	14	4	0.587	func/u074.bmp
217.832	0.968	0.566	DelUF	15	4	0.732	func/u069.bmp
221.14	0.814	0.581	IniSF	17	7	0.698	func/s079.bmp
224.146	0.813	0.427	ImmSF	18	7	0.659	func/s079.bmp
227.137	0.982	0.417	DelFF	7	4	0.626	func/f067.bmp
230.51	0.93	0.56	IniFF	5	7	0.717	func/f077.bmp
233.801	0.868	0.596	ImmFF	6	4	0.657	func/f077.bmp
236.924	0.802	0.478	IniFF	5	7	0.735	func/f069.bmp
240.081	0.851	0.595	ImmFF	6	7	0.506	func/f069.bmp
243.188	0.968	0.497	IniFF	5	4	0.823	func/f079.bmp
246.412	0.989	0.489	IniSF	17	7	0.543	func/s065.bmp
249.686	0.894	0.508	IniFF	5	7	0.73	func/f075.bmp
252.927	0.81	0.57	IniFF	5	4	0.785	func/f070.bmp
256.084	0.904	0.577	IniUF	13	4	0.785	func/u080.bmp
259.307	0.807	0.541	ImmUF	14	4	0.665	func/u080.bmp
262.381	0.849	0.496	IniFF	5	7	0.627	func/f066.bmp
265.488	0.856	0.49	DelFF	7	4	0.643	func/f079.bmp
288.622	0.84	0.492	IniSF	17	7	0.668	func/s073.bmp
291.746	0.908	0.507	ImmSF	18	7	0.517	func/s073.bmp
294.986	0.912	0.56	DelSF	19	7	0.385	func/s065.bmp
298.26	0.806	0.566	IniSF	17	7	0.724	func/s071.bmp
301.4	0.911	0.555	DelFF	7	7	0.688	func/f075.bmp
304.507	0.842	0.419	IniFF	5	4	0.829	func/f078.bmp
307.631	0.815	0.517	ImmFF	6	7	0.635	func/f078.bmp
310.671	0.85	0.463	DelFF	7	4	0.635	func/f070.bmp
313.761	0.861	0.447	IniFF	5	4	0.631	func/f068.bmp
316.851	0.958	0.459	ImmFF	6	4	0.579	func/f068.bmp
320.108	0.94	0.532	IniSF	17	7	0.634	func/s066.bmp
323.349	0.957	0.525	ImmSF	18	4	0.658	func/s066.bmp
326.523	0.894	0.445	DelFF	7	7	0.661	func/f066.bmp
329.63	0.864	0.437	IniSF	17	7	0.703	func/s080.bmp
332.703	0.956	0.44	ImmSF	18	7	0.527	func/s080.bmp
335.96	0.843	0.53	IniSF	17	7	0.582	func/s067.bmp
339.05	0.899	0.47	DelSF	19	4	0.499	func/s071.bmp
342.207	0.939	0.493	IniSF	17	4	0.918	func/s070.bmp
345.414	0.888	0.497	IniUF	13	4	0.751	func/u072.bmp
348.538	0.987	0.464	IniSF	17	7	0.673	func/s068.bmp
371.856	0.888	0.547	IniUF	13	4	0.708	func/u070.bmp
375.113	0.803	0.591	ImmUF	14	7	0.553	func/u070.bmp
378.12	0.945	0.448	IniSF	17	4	0.808	func/s077.bmp
381.311	0.941	0.479	DelSF	19	4	0.75	func/s067.bmp
384.551	0.958	0.527	IniUF	13	4	0.675	func/u081.bmp
387.691	0.903	0.41	ImmUF	14	7	0.832	func/u081.bmp
390.898	0.879	0.549	DelSF	19	4	1.024	func/s070.bmp
