name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
MEG0113	MEGGRADPLANAR	T/m	0.029999999329447746	330.0	Planar Gradiometer	1000.0	good	n/a
MEG0112	MEGGRADPLANAR	T/m	0.029999999329447746	330.0	Planar Gradiometer	1000.0	good	n/a
MEG0111	MEGMAG	T	0.029999999329447746	330.0	Magnetometer	1000.0	good	n/a
MEG0122	MEGGRADPLANAR	T/m	0.029999999329447746	330.0	Planar Gradiometer	1000.0	good	n/a
MEG0123	MEGGRADPLANAR	T/m	0.029999999329447746	330.0	Planar Gradiometer	1000.0	good	n/a
MEG0121	MEGMAG	T	0.029999999329447746	330.0	Magnetometer	1000.0	good	n/a
MEG0132	MEGGRADPLANAR	T/m	0.029999999329447746	330.0	Planar Gradiometer	1000.0	good	n/a
MEG0133	MEGGRADPLANAR	T/m	0.029999999329447746	330.0	Planar Gradiometer	1000.0	good	n/a
MEG0131	MEGMAG	T	0.029999999329447746	330.0	Magnetometer	1000.0	good	n/a
MEG0143	MEGGRADPLANAR	T/m	0.029999999329447746	330.0	Planar Gradiometer	1000.0	good	n/a
MEG0142	MEGGRADPLANAR	T/m	0.029999999329447746	330.0	Planar Gradiometer	1000.0	good	n/a
MEG0141	MEGMAG	T	0.029999999329447746	330.0	Magnetometer	1000.0	good	n/a
MEG0213	MEGGRADPLANAR	T/m	0.029999999329447746	330.0	Planar Gradiometer	1000.0	good	n/a
MEG0212	MEGGRADPLANAR	T/m	0.029999999329447746	330.0	Planar Gradiometer	1000.0	good	n/a
MEG0211	MEGMAG	T	0.029999999329447746	330.0	Magnetometer	1000.0	good	n/a
MEG0222	MEGGRADPLANAR	T/m	0.029999999329447746	330.0	Planar Gradiometer	1000.0	good	n/a
MEG0223	MEGGRADPLANAR	T/m	0.029999999329447746	330.0	Planar Gradiometer	1000.0	good	n/a
MEG0221	MEGMAG	T	0.029999999329447746	330.0	Magnetometer	1000.0	good	n/a
MEG0232	MEGGRADPLANAR	T/m	0.029999999329447746	330.0	Planar Gradiometer	1000.0	good	n/a
MEG0233	MEGGRADPLANAR	T/m	0.029999999329447746	330.0	Planar Gradiometer	1000.0	good	n/a
MEG0231	MEGMAG	T	0.029999999329447746	330.0	Magnetometer	1000.0	good	n/a
MEG0243	MEGGRADPLANAR	T/m	0.029999999329447746	330.0	Planar Gradiometer	1000.0	good	n/a
MEG0242	MEGGRADPLANAR	T/m	0.029999999329447746	330.0	Planar Gradiometer	1000.0	good	n/a
MEG0241	MEGMAG	T	0.029999999329447746	330.0	Magnetometer	1000.0	good	n/a
MEG0313	MEGGRADPLANAR	T/m	0.029999999329447746	330.0	Planar Gradiometer	1000.0	good	n/a
MEG0312	MEGGRADPLANAR	T/m	0.029999999329447746	330.0	Planar Gradiometer	1000.0	good	n/a
MEG0311	MEGMAG	T	0.029999999329447746	330.0	Magnetometer	1000.0	good	n/a
MEG0322	MEGGRADPLANAR	T/m	0.029999999329447746	330.0	Planar Gradiometer	1000.0	good	n/a
MEG0323	MEGGRADPLANAR	T/m	0.029999999329447746	330.0	Planar Gradiometer	1000.0	good	n/a
MEG0321	MEGMAG	T	0.029999999329447746	330.0	Magnetometer	1000.0	good	n/a
MEG0333	MEGGRADPLANAR	T/m	0.029999999329447746	330.0	Planar Gradiometer	1000.0	good	n/a
MEG0332	MEGGRADPLANAR	T/m	0.029999999329447746	330.0	Planar Gradiometer	1000.0	good	n/a
MEG0331	MEGMAG	T	0.029999999329447746	330.0	Magnetometer	1000.0	good	n/a
MEG0343	MEGGRADPLANAR	T/m	0.029999999329447746	330.0	Planar Gradiometer	1000.0	good	n/a
MEG0342	MEGGRADPLANAR	T/m	0.029999999329447746	330.0	Planar Gradiometer	1000.0	good	n/a
MEG0341	MEGMAG	T	0.029999999329447746	330.0	Magnetometer	1000.0	good	n/a
MEG0413	MEGGRADPLANAR	T/m	0.029999999329447746	330.0	Planar Gradiometer	1000.0	good	n/a
