onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.97	0.499	IniFF	5.0	n/a	func/f061.bmp
1.062	0.0	n/a	btnR	n/a	1.062	n/a
3.19	0.922	0.465	ImmFF	6.0	n/a	func/f061.bmp
3.925	0.0	n/a	btnR	n/a	0.735	n/a
6.397	0.825	0.41	IniFF	5.0	n/a	func/f058.bmp
7.52	0.0	n/a	btnL	n/a	1.123	n/a
9.472	0.948	0.485	ImmFF	6.0	n/a	func/f058.bmp
10.193	0.0	n/a	btnL	n/a	0.721	n/a
12.711	0.827	0.529	IniUF	13.0	n/a	func/u049.bmp
13.621	0.0	n/a	btnR	n/a	0.91	n/a
15.885	0.875	0.576	ImmUF	14.0	n/a	func/u049.bmp
16.731	0.0	n/a	btnR	n/a	0.846	n/a
19.126	0.836	0.59	IniSF	17.0	n/a	func/s064.bmp
19.995	0.0	n/a	btnR	n/a	0.869	n/a
22.266	0.897	0.543	ImmSF	18.0	n/a	func/s064.bmp
23.38	0.0	n/a	btnL	n/a	1.114	n/a
25.423	0.828	0.499	IniFF	5.0	n/a	func/f053.bmp
26.154	0.0	n/a	btnR	n/a	0.731	n/a
28.463	0.904	0.437	IniUF	13.0	n/a	func/u060.bmp
29.415	0.0	n/a	btnR	n/a	0.952	n/a
51.581	0.891	0.42	IniFF	5.0	n/a	func/f056.bmp
52.683	0.0	n/a	btnL	n/a	1.102	n/a
54.805	0.893	0.567	ImmFF	6.0	n/a	func/f056.bmp
55.703	0.0	n/a	btnL	n/a	0.898	n/a
57.979	0.812	0.513	IniSF	17.0	n/a	func/s056.bmp
59.157	0.0	n/a	btnR	n/a	1.178	n/a
61.019	0.985	0.464	IniSF	17.0	n/a	func/s054.bmp
62.402	0.0	n/a	btnL	n/a	1.383	n/a
64.31	0.932	0.549	IniSF	17.0	n/a	func/s049.bmp
65.212	0.0	n/a	btnR	n/a	0.902	n/a
67.45	0.932	0.439	DelFF	7.0	n/a	func/f053.bmp
68.303	0.0	n/a	btnR	n/a	0.853	n/a
70.707	0.955	0.562	IniSF	17.0	n/a	func/s058.bmp
72.198	0.0	n/a	btnL	n/a	1.491	n/a
73.898	0.828	0.455	ImmSF	18.0	n/a	func/s058.bmp
74.967	0.0	n/a	btnR	n/a	1.069	n/a
76.972	0.922	0.484	DelUF	15.0	n/a	func/u060.bmp
77.663	0.0	n/a	btnR	n/a	0.691	n/a
80.178	0.973	0.504	IniFF	5.0	n/a	func/f063.bmp
81.255	0.0	n/a	btnR	n/a	1.077	n/a
83.419	0.928	0.492	ImmFF	6.0	n/a	func/f063.bmp
84.463	0.0	n/a	btnR	n/a	1.044	n/a
86.676	0.98	0.562	IniFF	5.0	n/a	func/f060.bmp
89.883	0.854	0.465	DelSF	19.0	n/a	func/s056.bmp
91.147	0.0	n/a	btnR	n/a	1.264	n/a
92.957	0.911	0.445	IniSF	17.0	n/a	func/s063.bmp
94.034	0.0	n/a	btnL	n/a	1.077	n/a
96.147	0.803	0.502	DelSF	19.0	n/a	func/s054.bmp
97.225	0.0	n/a	btnR	n/a	1.078	n/a
99.304	0.984	0.594	IniSF	17.0	n/a	func/s051.bmp
100.113	0.0	n/a	btnR	n/a	0.809	n/a
102.612	0.905	0.555	ImmSF	18.0	n/a	func/s051.bmp
103.761	0.0	n/a	btnR	n/a	1.149	n/a
105.786	0.88	0.486	DelSF	19.0	n/a	func/s049.bmp
109.009	0.938	0.576	IniSF	17.0	n/a	func/s061.bmp
111.348	0.0	n/a	btnR	n/a	2.339	n/a
132.178	0.979	0.436	IniSF	17.0	n/a	func/s050.bmp
133.136	0.0	n/a	btnR	n/a	0.958	n/a
135.518	0.946	0.594	ImmSF	18.0	n/a	func/s050.bmp
136.233	0.0	n/a	btnR	n/a	0.715	n/a
138.776	0.902	0.541	IniUF	13.0	n/a	func/u063.bmp
139.87	0.0	n/a	btnL	n/a	1.094	n/a
141.883	0.925	0.446	ImmUF	14.0	n/a	func/u063.bmp
145.173	0.883	0.586	DelFF	7.0	n/a	func/f060.bmp
148.247	0.85	0.433	IniFF	5.0	n/a	func/f054.bmp
151.454	0.873	0.597	DelSF	19.0	n/a	func/s063.bmp
152.251	0.0	n/a	btnR	n/a	0.797	n/a
154.544	0.903	0.441	IniSF	17.0	n/a	func/s057.bmp
155.193	0.0	n/a	btnR	n/a	0.649	n/a
157.718	0.805	0.505	IniFF	5.0	n/a	func/f050.bmp
158.553	0.0	n/a	btnL	n/a	0.835	n/a
160.758	0.831	0.463	ImmFF	6.0	n/a	func/f050.bmp
161.464	0.0	n/a	btnL	n/a	0.706	n/a
163.832	0.947	0.472	DelSF	19.0	n/a	func/s061.bmp
164.573	0.0	n/a	btnR	n/a	0.741	n/a
167.039	0.864	0.5	IniSF	17.0	n/a	func/s055.bmp
167.79	0.0	n/a	btnR	n/a	0.751	n/a
170.196	0.93	0.519	ImmSF	18.0	n/a	func/s055.bmp
170.906	0.0	n/a	btnR	n/a	0.71	n/a
173.486	0.903	0.597	IniUF	13.0	n/a	func/u059.bmp
174.581	0.0	n/a	btnR	n/a	1.095	n/a
176.677	0.896	0.52	ImmUF	14.0	n/a	func/u059.bmp
177.258	0.0	n/a	btnR	n/a	0.581	n/a
179.917	0.836	0.574	IniFF	5.0	n/a	func/f051.bmp
180.701	0.0	n/a	btnR	n/a	0.784	n/a
182.924	0.834	0.409	DelFF	7.0	n/a	func/f054.bmp
183.831	0.0	n/a	btnR	n/a	0.907	n/a
186.064	0.99	0.546	IniUF	13.0	n/a	func/u055.bmp
186.952	0.0	n/a	btnR	n/a	0.888	n/a
189.288	0.981	0.463	ImmUF	14.0	n/a	func/u055.bmp
189.99	0.0	n/a	btnR	n/a	0.702	n/a
192.529	0.966	0.49	DelSF	19.0	n/a	func/s057.bmp
215.764	0.834	0.485	IniFF	5.0	n/a	func/f064.bmp
216.693	0.0	n/a	btnR	n/a	0.929	n/a
218.888	0.913	0.534	IniUF	13.0	n/a	func/u051.bmp
219.923	0.0	n/a	btnL	n/a	1.035	n/a
222.028	0.852	0.46	ImmUF	14.0	n/a	func/u051.bmp
222.809	0.0	n/a	btnR	n/a	0.781	n/a
225.202	0.943	0.561	IniUF	13.0	n/a	func/u064.bmp
226.716	0.0	n/a	btnR	n/a	1.514	n/a
