onset	duration	circle_duration	trial_type	trigger	response_time	stim_file
0.0	0.832	0.414	IniFF	5.0	n/a	func/f101.bmp
1.023	0.0	n/a	btnR	n/a	1.023	n/a
3.075	0.952	0.485	ImmFF	6.0	n/a	func/f101.bmp
3.888	0.0	n/a	btnR	n/a	0.813	n/a
6.398	0.99	0.512	IniUF	13.0	n/a	func/u099.bmp
7.52	0.0	n/a	btnR	n/a	1.122	n/a
9.705	0.858	0.542	IniUF	13.0	n/a	func/u107.bmp
10.567	0.0	n/a	btnR	n/a	0.862	n/a
12.929	0.975	0.591	ImmUF	14.0	n/a	func/u107.bmp
13.666	0.0	n/a	btnR	n/a	0.737	n/a
16.27	0.896	0.585	IniUF	13.0	n/a	func/u098.bmp
17.097	0.0	n/a	btnL	n/a	0.827	n/a
19.527	0.891	0.59	IniUF	13.0	n/a	func/u109.bmp
20.571	0.0	n/a	btnL	n/a	1.044	n/a
22.684	0.863	0.495	IniUF	13.0	n/a	func/u111.bmp
23.542	0.0	n/a	btnR	n/a	0.858	n/a
25.825	0.954	0.505	ImmUF	14.0	n/a	func/u111.bmp
26.827	0.0	n/a	btnL	n/a	1.002	n/a
49.076	0.943	0.514	IniSF	17.0	n/a	func/s102.bmp
50.258	0.0	n/a	btnR	n/a	1.182	n/a
52.317	0.945	0.53	ImmSF	18.0	n/a	func/s102.bmp
53.323	0.0	n/a	btnR	n/a	1.006	n/a
55.491	0.978	0.457	DelUF	15.0	n/a	func/u099.bmp
56.493	0.0	n/a	btnR	n/a	1.002	n/a
58.664	0.987	0.432	IniUF	13.0	n/a	func/u105.bmp
59.406	0.0	n/a	btnR	n/a	0.742	n/a
62.005	0.882	0.577	ImmUF	14.0	n/a	func/u105.bmp
65.095	0.824	0.441	IniSF	17.0	n/a	func/s109.bmp
66.156	0.0	n/a	btnR	n/a	1.061	n/a
68.152	0.895	0.464	ImmSF	18.0	n/a	func/s109.bmp
69.102	0.0	n/a	btnR	n/a	0.95	n/a
71.276	0.949	0.465	DelUF	15.0	n/a	func/u098.bmp
72.053	0.0	n/a	btnL	n/a	0.777	n/a
74.516	0.903	0.527	IniSF	17.0	n/a	func/s106.bmp
75.497	0.0	n/a	btnR	n/a	0.981	n/a
77.59	0.832	0.412	ImmSF	18.0	n/a	func/s106.bmp
78.629	0.0	n/a	btnR	n/a	1.039	n/a
80.73	0.974	0.539	DelUF	15.0	n/a	func/u109.bmp
81.733	0.0	n/a	btnR	n/a	1.003	n/a
84.038	0.917	0.555	IniUF	13.0	n/a	func/u104.bmp
84.868	0.0	n/a	btnR	n/a	0.83	n/a
87.278	0.99	0.558	IniUF	13.0	n/a	func/u108.bmp
88.099	0.0	n/a	btnR	n/a	0.821	n/a
90.436	0.982	0.401	ImmUF	14.0	n/a	func/u108.bmp
91.46	0.0	n/a	btnR	n/a	1.024	n/a
93.726	0.924	0.548	IniUF	13.0	n/a	func/u113.bmp
94.655	0.0	n/a	btnR	n/a	0.929	n/a
96.9	0.865	0.48	IniSF	17.0	n/a	func/s105.bmp
97.716	0.0	n/a	btnR	n/a	0.816	n/a
100.09	0.875	0.563	IniFF	5.0	n/a	func/f105.bmp
101.128	0.0	n/a	btnR	n/a	1.038	n/a
103.164	0.905	0.432	IniFF	5.0	n/a	func/f112.bmp
104.543	0.0	n/a	btnR	n/a	1.379	n/a
106.321	0.972	0.475	DelUF	15.0	n/a	func/u104.bmp
108.124	0.0	n/a	btnR	n/a	1.803	n/a
129.623	0.923	0.547	IniSF	17.0	n/a	func/s103.bmp
130.603	0.0	n/a	btnR	n/a	0.98	n/a
132.88	0.942	0.556	ImmSF	18.0	n/a	func/s103.bmp
134.577	0.0	n/a	btnR	n/a	1.697	n/a
136.137	0.932	0.535	IniSF	17.0	n/a	func/s112.bmp
137.295	0.0	n/a	btnR	n/a	1.158	n/a
139.328	0.998	0.5	DelUF	15.0	n/a	func/u113.bmp
140.001	0.0	n/a	btnR	n/a	0.673	n/a
142.652	0.824	0.56	IniSF	17.0	n/a	func/s108.bmp
143.476	0.0	n/a	btnR	n/a	0.824	n/a
145.825	0.846	0.578	DelSF	19.0	n/a	func/s105.bmp
146.599	0.0	n/a	btnR	n/a	0.774	n/a
148.949	0.944	0.514	IniFF	5.0	n/a	func/f113.bmp
149.918	0.0	n/a	btnL	n/a	0.969	n/a
152.191	0.962	0.535	DelFF	7.0	n/a	func/f105.bmp
153.108	0.0	n/a	btnR	n/a	0.917	n/a
155.347	0.819	0.431	IniFF	5.0	n/a	func/f098.bmp
156.211	0.0	n/a	btnL	n/a	0.864	n/a
158.387	0.954	0.46	DelFF	7.0	n/a	func/f112.bmp
159.389	0.0	n/a	btnR	n/a	1.002	n/a
161.627	0.898	0.511	IniFF	5.0	n/a	func/f099.bmp
162.808	0.0	n/a	btnR	n/a	1.181	n/a
164.851	0.863	0.565	IniSF	17.0	n/a	func/s101.bmp
165.866	0.0	n/a	btnR	n/a	1.015	n/a
167.958	0.831	0.472	DelSF	19.0	n/a	func/s112.bmp
169.021	0.0	n/a	btnR	n/a	1.063	n/a
171.032	0.949	0.476	IniFF	5.0	n/a	func/f104.bmp
172.123	0.0	n/a	btnR	n/a	1.091	n/a
174.189	0.81	0.44	ImmFF	6.0	n/a	func/f104.bmp
175.04	0.0	n/a	btnR	n/a	0.851	n/a
177.245	0.947	0.47	DelSF	19.0	n/a	func/s108.bmp
178.231	0.0	n/a	btnR	n/a	0.986	n/a
180.369	0.933	0.403	IniSF	17.0	n/a	func/s111.bmp
181.094	0.0	n/a	btnR	n/a	0.725	n/a
183.66	0.832	0.592	ImmSF	18.0	n/a	func/s111.bmp
184.364	0.0	n/a	btnR	n/a	0.704	n/a
186.767	0.931	0.51	DelFF	7.0	n/a	func/f113.bmp
187.666	0.0	n/a	btnL	n/a	0.899	n/a
209.985	0.928	0.514	IniFF	5.0	n/a	func/f109.bmp
210.937	0.0	n/a	btnR	n/a	0.952	n/a
213.092	0.903	0.41	ImmFF	6.0	n/a	func/f109.bmp
213.893	0.0	n/a	btnR	n/a	0.801	n/a
216.199	0.932	0.432	DelFF	7.0	n/a	func/f098.bmp
217.379	0.0	n/a	btnR	n/a	1.18	n/a
219.49	0.902	0.596	IniSF	17.0	n/a	func/s099.bmp
220.645	0.0	n/a	btnR	n/a	1.155	n/a
222.697	0.988	0.544	ImmSF	18.0	n/a	func/s099.bmp
223.611	0.0	n/a	btnR	n/a	0.914	n/a
225.904	0.874	0.444	DelFF	7.0	n/a	func/f099.bmp
227.068	0.0	n/a	btnR	n/a	1.164	n/a
228.961	0.802	0.409	IniFF	5.0	n/a	func/f102.bmp
229.942	0.0	n/a	btnR	n/a	0.981	n/a
232.051	0.95	0.462	ImmFF	6.0	n/a	func/f102.bmp
232.919	0.0	n/a	btnR	n/a	0.868	n/a
235.308	0.848	0.548	DelSF	19.0	n/a	func/s101.bmp
236.128	0.0	n/a	btnR	n/a	0.82	n/a
238.365	0.935	0.437	IniSF	17.0	n/a	func/s110.bmp
239.428	0.0	n/a	btnR	n/a	1.063	n/a
241.656	0.829	0.589	ImmSF	18.0	n/a	func/s110.bmp
242.352	0.0	n/a	btnR	n/a	0.696	n/a
244.813	0.92	0.559	IniSF	17.0	n/a	func/s107.bmp
245.606	0.0	n/a	btnR	n/a	0.793	n/a
248.07	0.901	0.58	IniSF	17.0	n/a	func/s100.bmp
248.79	0.0	n/a	btnR	n/a	0.72	n/a
251.277	0.981	0.549	ImmSF	18.0	n/a	func/s100.bmp
252.025	0.0	n/a	btnR	n/a	0.748	n/a
254.601	0.879	0.581	IniSF	17.0	n/a	func/s104.bmp
255.626	0.0	n/a	btnR	n/a	1.025	n/a
257.758	0.959	0.516	IniFF	5.0	n/a	func/f111.bmp
258.705	0.0	n/a	btnL	n/a	0.947	n/a
