onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.985	0.453	IniFF	5	7	0.864	func/f098.bmp
3.308	0.844	0.559	IniFF	5	4	0.682	func/f100.bmp
6.548	0.866	0.529	IniFF	5	7	0.775	func/f111.bmp
9.772	0.844	0.599	ImmFF	6	7	0.563	func/f111.bmp
12.979	0.88	0.585	IniFF	5	7	0.723	func/f109.bmp
16.12	0.838	0.489	IniSF	17	4	0.67	func/s104.bmp
19.194	0.813	0.468	IniFF	5	7	0.506	func/f108.bmp
22.183	0.969	0.414	ImmFF	6	7	0.705	func/f108.bmp
25.323	0.936	0.402	DelFF	7	7	0.682	func/f098.bmp
48.525	0.989	0.491	IniFF	5	4	0.708	func/f103.bmp
51.748	0.849	0.461	DelFF	7	4	0.711	func/f100.bmp
54.805	0.916	0.446	IniSF	17	7	0.78	func/s107.bmp
57.895	0.839	0.409	IniSF	17	4	0.683	func/s101.bmp
61.036	0.804	0.531	ImmSF	18	4	0.565	func/s101.bmp
64.176	0.938	0.559	DelFF	7	7	0.798	func/f109.bmp
67.433	0.933	0.547	IniUF	13	7	0.601	func/u101.bmp
70.64	0.831	0.503	ImmUF	14	7	0.553	func/u101.bmp
73.814	0.848	0.575	DelSF	19	4	0.666	func/s104.bmp
76.871	0.973	0.444	IniSF	17	4	0.762	func/s106.bmp
80.145	0.818	0.525	ImmSF	18	4	0.926	func/s106.bmp
83.285	0.995	0.566	IniSF	17	7	0.636	func/s112.bmp
86.609	0.8	0.563	ImmSF	18	4	0.623	func/s112.bmp
89.766	0.896	0.588	DelFF	7	4	0.853	func/f103.bmp
92.956	0.939	0.518	IniSF	17	7	0.861	func/s113.bmp
96.164	0.981	0.492	DelSF	19	7	0.918	func/s107.bmp
99.404	0.88	0.494	IniFF	5	7	0.797	func/f107.bmp
102.578	0.917	0.531	IniSF	17	4	0.749	func/s102.bmp
105.835	0.995	0.58	ImmSF	18	4	0.753	func/s102.bmp
129.203	0.898	0.591	IniUF	13	4	0.775	func/u104.bmp
132.445	0.908	0.585	ImmUF	14	4	0.601	func/u104.bmp
135.618	0.885	0.491	IniSF	17	4	0.794	func/s111.bmp
138.741	0.836	0.473	ImmSF	18	4	0.649	func/s111.bmp
141.815	0.846	0.482	IniFF	5	7	0.938	func/f099.bmp
144.972	0.926	0.538	ImmFF	6	7	1.081	func/f099.bmp
148.229	0.938	0.559	DelSF	19	4	0.706	func/s113.bmp
151.486	0.957	0.543	IniSF	17	4	0.986	func/s103.bmp
154.643	0.921	0.433	DelFF	7	7	0.692	func/f107.bmp
157.818	0.836	0.485	IniFF	5	4	0.775	func/f105.bmp
160.907	0.955	0.497	ImmFF	6	4	0.581	func/f105.bmp
164.164	0.815	0.531	IniUF	13	4	0.657	func/u108.bmp
167.238	0.83	0.489	IniFF	5	4	0.724	func/f106.bmp
170.261	0.912	0.421	ImmFF	6	4	0.792	func/f106.bmp
173.535	0.934	0.585	IniSF	17	7	0.857	func/s109.bmp
176.71	0.824	0.485	ImmSF	18	7	0.66	func/s109.bmp
179.832	0.924	0.521	IniSF	17	4	0.864	func/s099.bmp
183.089	0.951	0.556	DelSF	19	4	0.825	func/s103.bmp
186.23	0.925	0.428	IniUF	13	4	0.806	func/u113.bmp
209.465	0.914	0.527	IniUF	13	7	0.658	func/u098.bmp
212.705	1.0	0.555	ImmUF	14	7	0.572	func/u098.bmp
215.946	0.989	0.469	DelUF	15	4	0.711	func/u108.bmp
219.153	0.807	0.443	IniFF	5	7	0.912	func/f113.bmp
222.209	0.886	0.479	IniUF	13	4	0.605	func/u107.bmp
225.3	0.937	0.445	IniFF	5	7	0.703	func/f112.bmp
228.574	0.857	0.56	DelSF	19	4	0.619	func/s099.bmp
231.764	0.858	0.454	IniSF	17	4	0.536	func/s110.bmp
234.855	0.932	0.468	ImmSF	18	4	0.536	func/s110.bmp
238.078	0.989	0.52	DelUF	15	4	0.714	func/u113.bmp
241.402	0.92	0.555	IniUF	13	7	0.758	func/u102.bmp
244.609	0.948	0.504	IniUF	13	4	0.599	func/u100.bmp
247.883	0.952	0.563	ImmUF	14	4	0.61	func/u100.bmp
251.007	0.966	0.406	DelFF	7	7	0.73	func/f113.bmp
254.28	0.84	0.537	IniFF	5	4	0.626	func/f102.bmp
257.371	0.824	0.478	ImmFF	6	4	0.544	func/f102.bmp
260.494	0.998	0.532	DelUF	15	4	0.7	func/u107.bmp
263.735	0.846	0.476	IniUF	13	4	0.781	func/u111.bmp
266.808	0.901	0.466	ImmUF	14	4	0.808	func/u111.bmp
269.949	0.99	0.474	DelFF	7	7	0.673	func/f112.bmp
293.267	0.996	0.541	IniFF	5	4	0.743	func/f104.bmp
296.557	0.966	0.53	ImmFF	6	4	0.647	func/f104.bmp
299.699	0.813	0.418	IniSF	17	7	0.862	func/s105.bmp
302.688	0.815	0.406	ImmSF	18	7	0.74	func/s105.bmp
305.711	0.964	0.439	DelUF	15	4	0.655	func/u102.bmp
308.868	0.871	0.423	IniSF	17	7	0.781	func/s108.bmp
312.025	0.949	0.517	IniUF	13	7	0.735	func/u103.bmp
315.332	0.98	0.596	IniUF	13	4	0.744	func/u106.bmp
318.506	0.876	0.428	IniUF	13	4	0.882	func/u109.bmp
321.63	0.932	0.483	IniSF	17	4	0.791	func/s098.bmp
324.787	0.966	0.462	ImmSF	18	4	0.708	func/s098.bmp
327.944	0.904	0.42	IniFF	5	7	0.713	func/f110.bmp
331.051	0.934	0.432	DelSF	19	4	0.713	func/s108.bmp
334.174	0.998	0.421	IniFF	5	4	0.841	func/f101.bmp
337.498	0.858	0.555	DelUF	15	7	0.95	func/u103.bmp
340.622	0.92	0.498	IniUF	13	4	0.61	func/u112.bmp
343.795	0.836	0.497	ImmUF	14	4	0.636	func/u112.bmp
346.836	0.968	0.442	DelUF	15	4	0.772	func/u106.bmp
370.004	0.987	0.433	IniUF	13	4	0.767	func/u105.bmp
373.177	0.82	0.415	ImmUF	14	4	0.642	func/u105.bmp
376.317	0.992	0.549	DelUF	15	7	0.877	func/u109.bmp
379.608	0.8	0.518	IniUF	13	4	0.676	func/u110.bmp
382.765	0.912	0.587	ImmUF	14	4	0.591	func/u110.bmp
386.006	0.955	0.561	IniUF	13	4	0.745	func/u099.bmp
389.179	0.904	0.445	DelFF	7	4	0.703	func/f110.bmp
392.27	0.86	0.403	IniSF	17	4	0.94	func/s100.bmp
395.36	0.923	0.459	DelFF	7	4	0.679	func/f101.bmp
