onset	duration	circle_duration	trial_type	trigger	button_pushed	response_time	stim_file
0.0	0.982	0.57	IniSF	17	7	0.953	func/s029.bmp
3.191	0.846	0.435	IniFF	5	4	0.596	func/f017.bmp
6.381	0.878	0.476	ImmFF	6	4	0.539	func/f017.bmp
9.572	0.8	0.55	IniSF	17	4	0.929	func/s026.bmp
12.545	0.817	0.409	ImmSF	18	4	0.908	func/s026.bmp
15.685	0.834	0.567	IniSF	17	4	0.616	func/s021.bmp
18.759	0.831	0.476	IniFF	5	4	0.682	func/f021.bmp
21.849	0.957	0.498	IniFF	5	7	0.668	func/f028.bmp
25.073	0.938	0.498	ImmFF	6	7	0.611	func/f028.bmp
28.363	0.903	0.571	DelSF	19	4	0.699	func/s029.bmp
51.598	0.958	0.56	IniUF	13	7	1.12	func/u032.bmp
54.806	0.94	0.484	ImmUF	14	7	0.705	func/u032.bmp
58.079	0.919	0.555	IniSF	17	4	0.586	func/s023.bmp
61.336	0.88	0.577	IniSF	17	4	0.702	func/s030.bmp
64.56	0.916	0.577	ImmSF	18	4	0.817	func/s030.bmp
67.801	1.0	0.556	DelSF	19	4	0.597	func/s021.bmp
70.991	0.979	0.431	IniFF	5	4	0.786	func/f018.bmp
74.148	0.99	0.413	ImmFF	6	4	0.498	func/f018.bmp
77.455	0.923	0.543	DelFF	7	4	0.724	func/f021.bmp
80.713	0.932	0.557	IniUF	13	4	0.61	func/u019.bmp
83.853	0.83	0.443	IniUF	13	7	0.712	func/u020.bmp
86.993	0.826	0.535	IniSF	17	4	0.59	func/s031.bmp
90.117	0.858	0.525	ImmSF	18	4	1.059	func/s031.bmp
93.274	0.838	0.533	DelSF	19	4	0.869	func/s023.bmp
96.364	0.899	0.472	IniUF	13	7	0.826	func/u024.bmp
99.437	0.823	0.415	IniUF	13	7	1.2	func/u030.bmp
102.428	0.834	0.4	IniFF	5	7	0.944	func/f029.bmp
105.601	0.936	0.573	ImmFF	6	7	0.661	func/f029.bmp
108.725	0.84	0.424	DelUF	15	7	0.868	func/u019.bmp
131.926	0.9	0.577	IniFF	5	7	0.791	func/f024.bmp
135.133	0.875	0.536	ImmFF	6	7	0.567	func/f024.bmp
138.357	0.808	0.581	DelUF	15	7	0.593	func/u020.bmp
141.514	0.919	0.569	IniFF	5	4	0.591	func/f019.bmp
144.771	0.854	0.577	ImmFF	6	4	0.67	func/f019.bmp
147.995	0.948	0.587	IniUF	13	7	0.632	func/u027.bmp
151.152	0.8	0.44	DelUF	15	7	0.846	func/u024.bmp
154.292	0.91	0.581	IniFF	5	4	0.559	func/f031.bmp
157.383	0.94	0.404	ImmFF	6	4	0.544	func/f031.bmp
160.656	0.878	0.56	DelUF	15	7	0.612	func/u030.bmp
163.813	0.81	0.504	IniUF	13	4	0.803	func/u026.bmp
166.837	0.833	0.45	IniUF	13	4	0.838	func/u029.bmp
169.994	0.995	0.566	ImmUF	14	4	0.686	func/u029.bmp
173.168	0.852	0.402	IniFF	5	4	0.978	func/f026.bmp
176.241	0.897	0.463	IniUF	13	4	1.088	func/u025.bmp
179.381	0.974	0.483	DelUF	15	7	0.73	func/u027.bmp
182.638	0.849	0.511	IniFF	5	4	0.612	func/f025.bmp
185.829	0.886	0.576	ImmFF	6	4	0.511	func/f025.bmp
208.897	0.856	0.406	IniSF	17	4	0.977	func/s032.bmp
211.97	0.814	0.442	ImmSF	18	4	0.479	func/s032.bmp
215.11	0.897	0.566	DelUF	15	4	0.886	func/u026.bmp
218.301	0.938	0.53	IniSF	17	7	0.722	func/s019.bmp
221.558	0.827	0.55	IniUF	13	4	0.486	func/u017.bmp
224.581	0.953	0.424	DelFF	7	4	0.674	func/f026.bmp
227.855	0.898	0.556	IniSF	17	4	0.675	func/s027.bmp
231.063	0.989	0.484	ImmSF	18	4	0.512	func/s027.bmp
234.286	0.919	0.462	DelUF	15	7	0.649	func/u025.bmp
237.51	0.932	0.539	IniSF	17	4	0.562	func/s025.bmp
240.734	0.919	0.524	ImmSF	18	4	0.594	func/s025.bmp
243.924	0.938	0.514	IniUF	13	4	0.737	func/u028.bmp
247.165	0.909	0.532	IniSF	17	4	0.54	func/s018.bmp
250.405	0.854	0.564	DelSF	19	4	0.569	func/s019.bmp
253.613	0.863	0.584	IniSF	17	4	0.7	func/s020.bmp
256.803	0.83	0.557	ImmSF	18	4	0.696	func/s020.bmp
259.876	0.94	0.477	DelUF	15	7	0.688	func/u017.bmp
263.05	0.991	0.461	IniFF	5	7	1.234	func/f022.bmp
266.291	0.8	0.474	ImmFF	6	7	0.77	func/f022.bmp
269.331	0.877	0.476	IniFF	5	4	0.649	func/f020.bmp
292.499	0.968	0.514	IniUF	13	7	1.043	func/u021.bmp
295.806	0.825	0.576	ImmUF	14	7	0.603	func/u021.bmp
298.813	0.922	0.406	DelUF	15	7	0.771	func/u028.bmp
302.036	0.885	0.524	IniFF	5	4	0.818	func/f032.bmp
305.177	0.814	0.499	DelSF	19	4	0.926	func/s018.bmp
308.25	0.942	0.496	IniSF	17	4	0.562	func/s024.bmp
311.524	0.961	0.555	ImmSF	18	7	0.711	func/s024.bmp
314.848	0.99	0.589	IniSF	17	4	0.742	func/s028.bmp
318.089	0.825	0.484	IniSF	17	4	0.686	func/s017.bmp
321.246	0.819	0.556	ImmSF	18	4	0.686	func/s017.bmp
324.419	0.911	0.596	DelFF	7	4	0.715	func/f020.bmp
327.543	0.948	0.44	IniUF	13	7	1.065	func/u022.bmp
330.733	0.883	0.476	ImmUF	14	7	0.673	func/u022.bmp
333.824	0.806	0.45	IniUF	13	4	0.835	func/u031.bmp
336.813	0.944	0.409	DelFF	7	4	0.622	func/f032.bmp
340.004	0.997	0.482	IniFF	5	4	0.654	func/f023.bmp
343.194	0.814	0.43	IniSF	17	7	0.999	func/s022.bmp
346.218	0.951	0.44	DelSF	19	4	0.703	func/s028.bmp
349.492	0.881	0.558	IniUF	13	7	0.716	func/u023.bmp
